Fri Aug  9 02:17:55 2013,ArduinoHelmet1,373,12,-0.0
Fri Aug  9 02:17:56 2013,ArduinoHelmet1,374,12,-0.0
Fri Aug  9 02:17:57 2013,ArduinoHelmet1,375,12,-0.0
Fri Aug  9 02:17:58 2013,ArduinoHelmet1,376,12,-0.0
Fri Aug  9 02:17:59 2013,ArduinoHelmet1,377,12,-0.0
Fri Aug  9 02:18:00 2013,ArduinoHelmet1,378,12,-0.0
Fri Aug  9 02:18:01 2013,ArduinoHelmet1,379,12,-0.0
Fri Aug  9 02:18:02 2013,ArduinoHelmet1,380,12,-0.0
Fri Aug  9 02:18:03 2013,ArduinoHelmet1,381,12,-0.0
Fri Aug  9 02:18:04 2013,ArduinoHelmet1,382,12,-0.0
Fri Aug  9 02:18:05 2013,ArduinoHelmet1,383,12,-0.0
Fri Aug  9 02:18:06 2013,ArduinoHelmet1,384,12,-0.0
Fri Aug  9 02:18:07 2013,ArduinoHelmet1,385,12,-0.0
Fri Aug  9 02:18:08 2013,ArduinoHelmet1,386,12,-0.0
Fri Aug  9 02:18:09 2013,ArduinoHelmet1,387,12,-0.0
Fri Aug  9 02:18:10 2013,ArduinoHelmet1,388,12,-0.0
Fri Aug  9 02:18:11 2013,ArduinoHelmet1,389,12,-0.0
Fri Aug  9 02:18:12 2013,ArduinoHelmet1,390,12,-0.0
Fri Aug  9 02:18:13 2013,ArduinoHelmet1,391,12,-0.0
Fri Aug  9 02:18:14 2013,ArduinoHelmet1,392,12,-0.0
Fri Aug  9 02:18:15 2013,ArduinoHelmet1,393,12,0.0
Fri Aug  9 02:18:16 2013,ArduinoHelmet1,394,12,0.0
Fri Aug  9 02:18:17 2013,ArduinoHelmet1,395,12,-0.0
Fri Aug  9 02:18:18 2013,ArduinoHelmet1,396,12,-0.0
Fri Aug  9 02:18:19 2013,ArduinoHelmet1,397,12,-0.0
Fri Aug  9 02:18:20 2013,ArduinoHelmet1,398,12,-0.0
Fri Aug  9 02:18:21 2013,ArduinoHelmet1,399,12,-0.0
Fri Aug  9 02:18:22 2013,ArduinoHelmet1,400,12,-0.0
Fri Aug  9 02:18:23 2013,ArduinoHelmet1,401,12,-0.0
Fri Aug  9 02:18:24 2013,ArduinoHelmet1,402,12,-0.0
Fri Aug  9 02:18:25 2013,ArduinoHelmet1,403,12,-0.0
Fri Aug  9 02:18:26 2013,ArduinoHelmet1,404,12,-0.0
Fri Aug  9 02:18:27 2013,ArduinoHelmet1,405,12,-0.0
Fri Aug  9 02:18:28 2013,ArduinoHelmet1,406,12,0.0
Fri Aug  9 02:18:29 2013,ArduinoHelmet1,407,12,-0.0
Fri Aug  9 02:18:30 2013,ArduinoHelmet1,408,12,0.0
Fri Aug  9 02:18:31 2013,ArduinoHelmet1,409,12,0.0
Fri Aug  9 02:18:32 2013,ArduinoHelmet1,410,12,0.0
Fri Aug  9 02:18:33 2013,ArduinoHelmet1,411,12,-0.0
Fri Aug  9 02:18:34 2013,ArduinoHelmet1,412,12,0.0
Fri Aug  9 02:18:35 2013,ArduinoHelmet1,413,12,0.0
Fri Aug  9 02:18:36 2013,ArduinoHelmet1,414,12,-0.0
Fri Aug  9 02:18:37 2013,ArduinoHelmet1,415,12,-0.0
Fri Aug  9 02:18:38 2013,ArduinoHelmet1,416,12,-0.0
Fri Aug  9 02:18:39 2013,ArduinoHelmet1,417,12,-0.0
Fri Aug  9 02:18:40 2013,ArduinoHelmet1,418,12,-0.0
Fri Aug  9 02:18:41 2013,ArduinoHelmet1,419,12,0.0
Fri Aug  9 02:18:42 2013,ArduinoHelmet1,420,12,-0.0
Fri Aug  9 02:18:43 2013,ArduinoHelmet1,421,12,-0.0
Fri Aug  9 02:18:44 2013,ArduinoHelmet1,422,12,-0.0
Fri Aug  9 02:18:45 2013,ArduinoHelmet1,423,12,-0.0
Fri Aug  9 02:18:46 2013,ArduinoHelmet1,424,12,-0.0
Fri Aug  9 02:18:47 2013,ArduinoHelmet1,425,12,-0.0
Fri Aug  9 02:18:48 2013,ArduinoHelmet1,426,12,-0.0
Fri Aug  9 02:18:49 2013,ArduinoHelmet1,427,12,-0.0
Fri Aug  9 02:18:50 2013,ArduinoHelmet1,428,12,0.0
Fri Aug  9 02:18:51 2013,ArduinoHelmet1,429,12,-0.0
Fri Aug  9 02:18:52 2013,ArduinoHelmet1,430,12,-0.0
Fri Aug  9 02:18:53 2013,ArduinoHelmet1,431,13,-0.0
Fri Aug  9 02:18:54 2013,ArduinoHelmet1,432,13,0.0
Fri Aug  9 02:18:55 2013,ArduinoHelmet1,433,13,0.0
Fri Aug  9 02:18:56 2013,ArduinoHelmet1,434,12,-0.0
Fri Aug  9 02:18:57 2013,ArduinoHelmet1,435,12,-0.0
Fri Aug  9 02:18:58 2013,ArduinoHelmet1,436,12,-0.0
Fri Aug  9 02:18:59 2013,ArduinoHelmet1,437,12,-0.0
Fri Aug  9 02:19:00 2013,ArduinoHelmet1,438,12,-0.0
Fri Aug  9 02:19:01 2013,ArduinoHelmet1,439,12,-0.0
Fri Aug  9 02:19:02 2013,ArduinoHelmet1,440,12,0.0
Fri Aug  9 02:19:03 2013,ArduinoHelmet1,441,12,-0.0
Fri Aug  9 02:19:04 2013,ArduinoHelmet1,442,12,-0.0
Fri Aug  9 02:19:06 2013,ArduinoHelmet1,443,12,-0.0
Fri Aug  9 02:19:07 2013,ArduinoHelmet1,444,12,-0.0
Fri Aug  9 02:19:08 2013,ArduinoHelmet1,445,12,-0.0
Fri Aug  9 02:19:09 2013,ArduinoHelmet1,446,11,-0.0
Fri Aug  9 02:19:10 2013,ArduinoHelmet1,447,12,-0.0
Fri Aug  9 02:19:11 2013,ArduinoHelmet1,448,12,-0.0
Fri Aug  9 02:19:12 2013,ArduinoHelmet1,449,12,-0.0
Fri Aug  9 02:19:13 2013,ArduinoHelmet1,450,12,-0.0
Fri Aug  9 02:19:14 2013,ArduinoHelmet1,451,12,-0.0
Fri Aug  9 02:19:15 2013,ArduinoHelmet1,452,12,-0.0
Fri Aug  9 02:19:16 2013,ArduinoHelmet1,453,12,-0.0
Fri Aug  9 02:19:17 2013,ArduinoHelmet1,454,12,-0.0
Fri Aug  9 02:19:18 2013,ArduinoHelmet1,455,12,-0.0
Fri Aug  9 02:19:19 2013,ArduinoHelmet1,456,12,-0.0
Fri Aug  9 02:19:20 2013,ArduinoHelmet1,457,12,-0.0
Fri Aug  9 02:19:21 2013,ArduinoHelmet1,458,12,-0.0
Fri Aug  9 02:19:22 2013,ArduinoHelmet1,459,12,-0.0
Fri Aug  9 02:19:23 2013,ArduinoHelmet1,460,11,-0.0
Fri Aug  9 02:19:24 2013,ArduinoHelmet1,461,12,-0.0
Fri Aug  9 02:19:25 2013,ArduinoHelmet1,462,12,-0.0
Fri Aug  9 02:19:26 2013,ArduinoHelmet1,463,12,-0.0
Fri Aug  9 02:19:27 2013,ArduinoHelmet1,464,12,-0.0
Fri Aug  9 02:19:28 2013,ArduinoHelmet1,465,12,-0.0
Fri Aug  9 02:19:29 2013,ArduinoHelmet1,466,12,-0.0
Fri Aug  9 02:19:30 2013,ArduinoHelmet1,467,11,-0.0
Fri Aug  9 02:19:31 2013,ArduinoHelmet1,468,12,-0.0
Fri Aug  9 02:19:32 2013,ArduinoHelmet1,469,12,0.0
Fri Aug  9 02:19:33 2013,ArduinoHelmet1,470,11,-0.0
Fri Aug  9 02:19:34 2013,ArduinoHelmet1,471,11,0.0
Fri Aug  9 02:19:35 2013,ArduinoHelmet1,472,11,-0.0
Fri Aug  9 02:19:36 2013,ArduinoHelmet1,473,12,-0.0
Fri Aug  9 02:19:37 2013,ArduinoHelmet1,474,11,-0.0
Fri Aug  9 02:19:38 2013,ArduinoHelmet1,475,12,-0.0
Fri Aug  9 02:19:39 2013,ArduinoHelmet1,476,12,-0.0
Fri Aug  9 02:19:40 2013,ArduinoHelmet1,477,12,-0.0
Fri Aug  9 02:19:41 2013,ArduinoHelmet1,478,12,-0.0
Fri Aug  9 02:19:42 2013,ArduinoHelmet1,479,12,-0.0
Fri Aug  9 02:19:43 2013,ArduinoHelmet1,480,11,-0.0
Fri Aug  9 02:19:44 2013,ArduinoHelmet1,481,12,-0.0
Fri Aug  9 02:19:45 2013,ArduinoHelmet1,482,12,-0.0
Fri Aug  9 02:19:46 2013,ArduinoHelmet1,483,11,-0.0
Fri Aug  9 02:19:47 2013,ArduinoHelmet1,484,11,-0.0
Fri Aug  9 02:19:48 2013,ArduinoHelmet1,485,12,-0.0
Fri Aug  9 02:19:49 2013,ArduinoHelmet1,486,11,-0.0
Fri Aug  9 02:19:50 2013,ArduinoHelmet1,487,11,-0.0
Fri Aug  9 02:19:51 2013,ArduinoHelmet1,488,11,-0.0
Fri Aug  9 02:19:52 2013,ArduinoHelmet1,489,11,-0.0
Fri Aug  9 02:19:53 2013,ArduinoHelmet1,490,11,-0.0
Fri Aug  9 02:19:54 2013,ArduinoHelmet1,491,11,-0.0
Fri Aug  9 02:19:55 2013,ArduinoHelmet1,492,12,-0.0
Fri Aug  9 02:19:56 2013,ArduinoHelmet1,493,11,-0.0
Fri Aug  9 02:19:57 2013,ArduinoHelmet1,494,12,-0.0
Fri Aug  9 02:19:58 2013,ArduinoHelmet1,495,11,-0.0
Fri Aug  9 02:19:59 2013,ArduinoHelmet1,496,11,-0.0
Fri Aug  9 02:20:00 2013,ArduinoHelmet1,497,12,-0.0
Fri Aug  9 02:20:01 2013,ArduinoHelmet1,498,12,-0.0
Fri Aug  9 02:20:02 2013,ArduinoHelmet1,499,11,-0.0
Fri Aug  9 02:20:03 2013,ArduinoHelmet1,500,11,-0.0
Fri Aug  9 02:20:04 2013,ArduinoHelmet1,501,12,-0.0
Fri Aug  9 02:20:05 2013,ArduinoHelmet1,502,11,-0.0
Fri Aug  9 02:20:06 2013,ArduinoHelmet1,503,11,-0.0
Fri Aug  9 02:20:07 2013,ArduinoHelmet1,504,11,-0.0
Fri Aug  9 02:20:08 2013,ArduinoHelmet1,505,12,-0.0
Fri Aug  9 02:20:09 2013,ArduinoHelmet1,506,11,0.0
Fri Aug  9 02:20:10 2013,ArduinoHelmet1,507,11,-0.0
Fri Aug  9 02:20:11 2013,ArduinoHelmet1,508,11,-0.0
Fri Aug  9 02:20:12 2013,ArduinoHelmet1,509,12,-0.0
Fri Aug  9 02:20:13 2013,ArduinoHelmet1,510,11,-0.0
Fri Aug  9 02:20:14 2013,ArduinoHelmet1,511,12,-0.0
Fri Aug  9 02:20:15 2013,ArduinoHelmet1,512,11,-0.0
Fri Aug  9 02:20:16 2013,ArduinoHelmet1,513,11,-0.0
Fri Aug  9 02:20:17 2013,ArduinoHelmet1,514,11,-0.0
Fri Aug  9 02:20:18 2013,ArduinoHelmet1,515,12,-0.0
Fri Aug  9 02:20:19 2013,ArduinoHelmet1,516,11,-0.0
Fri Aug  9 02:20:20 2013,ArduinoHelmet1,517,11,-0.0
Fri Aug  9 02:20:21 2013,ArduinoHelmet1,518,12,0.0
Fri Aug  9 02:20:22 2013,ArduinoHelmet1,519,12,-0.0
Fri Aug  9 02:20:23 2013,ArduinoHelmet1,520,12,0.0
Fri Aug  9 02:20:24 2013,ArduinoHelmet1,521,11,-0.0
Fri Aug  9 02:20:25 2013,ArduinoHelmet1,522,11,-0.0
Fri Aug  9 02:20:26 2013,ArduinoHelmet1,523,11,-0.0
Fri Aug  9 02:20:27 2013,ArduinoHelmet1,524,11,-0.0
Fri Aug  9 02:20:28 2013,ArduinoHelmet1,525,11,-0.0
Fri Aug  9 02:20:29 2013,ArduinoHelmet1,526,11,-0.0
Fri Aug  9 02:20:30 2013,ArduinoHelmet1,527,11,-0.0
Fri Aug  9 02:20:31 2013,ArduinoHelmet1,528,11,-0.0
Fri Aug  9 02:20:32 2013,ArduinoHelmet1,529,11,-0.0
Fri Aug  9 02:20:33 2013,ArduinoHelmet1,530,11,-0.0
Fri Aug  9 02:20:34 2013,ArduinoHelmet1,531,11,-0.0
Fri Aug  9 02:20:35 2013,ArduinoHelmet1,532,11,-0.0
Fri Aug  9 02:20:36 2013,ArduinoHelmet1,533,11,-0.0
Fri Aug  9 02:20:37 2013,ArduinoHelmet1,534,11,-0.0
Fri Aug  9 02:20:38 2013,ArduinoHelmet1,535,11,-0.0
Fri Aug  9 02:20:39 2013,ArduinoHelmet1,536,11,-0.0
Fri Aug  9 02:20:40 2013,ArduinoHelmet1,537,11,-0.0
Fri Aug  9 02:20:41 2013,ArduinoHelmet1,538,11,-0.0
Fri Aug  9 02:20:42 2013,ArduinoHelmet1,539,11,0.0
Fri Aug  9 02:20:43 2013,ArduinoHelmet1,540,11,-0.0
Fri Aug  9 02:20:44 2013,ArduinoHelmet1,541,11,0.0
Fri Aug  9 02:20:45 2013,ArduinoHelmet1,542,11,-0.0
Fri Aug  9 02:20:46 2013,ArduinoHelmet1,543,11,-0.0
Fri Aug  9 02:20:47 2013,ArduinoHelmet1,544,11,-0.0
Fri Aug  9 02:20:48 2013,ArduinoHelmet1,545,11,0.0
Fri Aug  9 02:20:49 2013,ArduinoHelmet1,546,11,0.0
Fri Aug  9 02:20:50 2013,ArduinoHelmet1,547,11,0.0
Fri Aug  9 02:20:51 2013,ArduinoHelmet1,548,11,-0.0
Fri Aug  9 02:20:52 2013,ArduinoHelmet1,549,11,-0.0
Fri Aug  9 02:20:53 2013,ArduinoHelmet1,550,11,0.0
Fri Aug  9 02:20:54 2013,ArduinoHelmet1,551,11,-0.0
Fri Aug  9 02:20:55 2013,ArduinoHelmet1,552,11,-0.0
Fri Aug  9 02:20:57 2013,ArduinoHelmet1,553,11,-0.0
Fri Aug  9 02:20:58 2013,ArduinoHelmet1,554,11,-0.0
Fri Aug  9 02:20:59 2013,ArduinoHelmet1,555,11,-0.0
Fri Aug  9 02:21:00 2013,ArduinoHelmet1,556,11,-0.0
Fri Aug  9 02:21:01 2013,ArduinoHelmet1,557,12,-0.0
Fri Aug  9 02:21:02 2013,ArduinoHelmet1,558,11,-0.0
Fri Aug  9 02:21:03 2013,ArduinoHelmet1,559,12,0.0
Fri Aug  9 02:21:04 2013,ArduinoHelmet1,560,11,-0.0
Fri Aug  9 02:21:05 2013,ArduinoHelmet1,561,11,-0.0
Fri Aug  9 02:21:06 2013,ArduinoHelmet1,562,11,-0.0
Fri Aug  9 02:21:07 2013,ArduinoHelmet1,563,11,0.0
Fri Aug  9 02:21:08 2013,ArduinoHelmet1,564,11,-0.0
Fri Aug  9 02:21:09 2013,ArduinoHelmet1,565,11,0.0
Fri Aug  9 02:21:10 2013,ArduinoHelmet1,566,11,-0.0
Fri Aug  9 02:21:11 2013,ArduinoHelmet1,567,11,-0.0
Fri Aug  9 02:21:12 2013,ArduinoHelmet1,568,11,0.0
Fri Aug  9 02:21:13 2013,ArduinoHelmet1,569,11,-0.0
Fri Aug  9 02:21:14 2013,ArduinoHelmet1,570,12,-0.0
Fri Aug  9 02:21:15 2013,ArduinoHelmet1,571,11,0.0
Fri Aug  9 02:21:16 2013,ArduinoHelmet1,572,12,0.0
Fri Aug  9 02:21:17 2013,ArduinoHelmet1,573,11,-0.0
Fri Aug  9 02:21:18 2013,ArduinoHelmet1,574,11,-0.0
Fri Aug  9 02:21:19 2013,ArduinoHelmet1,575,11,-0.0
Fri Aug  9 02:21:20 2013,ArduinoHelmet1,576,11,-0.0
Fri Aug  9 02:21:21 2013,ArduinoHelmet1,577,11,-0.0
Fri Aug  9 02:21:22 2013,ArduinoHelmet1,578,11,0.0
Fri Aug  9 02:21:23 2013,ArduinoHelmet1,579,11,-0.0
Fri Aug  9 02:21:24 2013,ArduinoHelmet1,580,11,-0.0
Fri Aug  9 02:21:25 2013,ArduinoHelmet1,581,11,-0.0
Fri Aug  9 02:21:26 2013,ArduinoHelmet1,582,11,-0.0
Fri Aug  9 02:21:27 2013,ArduinoHelmet1,583,11,0.0
Fri Aug  9 02:21:28 2013,ArduinoHelmet1,584,11,0.0
Fri Aug  9 02:21:29 2013,ArduinoHelmet1,585,11,0.0
Fri Aug  9 02:21:30 2013,ArduinoHelmet1,586,11,0.0
Fri Aug  9 02:21:31 2013,ArduinoHelmet1,587,11,0.0
Fri Aug  9 02:21:32 2013,ArduinoHelmet1,588,11,-0.0
Fri Aug  9 02:21:33 2013,ArduinoHelmet1,589,11,-0.0
Fri Aug  9 02:21:34 2013,ArduinoHelmet1,590,11,-0.0
Fri Aug  9 02:21:35 2013,ArduinoHelmet1,591,11,-0.0
Fri Aug  9 02:21:36 2013,ArduinoHelmet1,592,11,-0.0
Fri Aug  9 02:21:37 2013,ArduinoHelmet1,593,11,-0.0
Fri Aug  9 02:21:38 2013,ArduinoHelmet1,594,11,-0.0
Fri Aug  9 02:21:39 2013,ArduinoHelmet1,595,11,-0.0
Fri Aug  9 02:21:40 2013,ArduinoHelmet1,596,11,-0.0
Fri Aug  9 02:21:41 2013,ArduinoHelmet1,597,11,0.0
Fri Aug  9 02:21:42 2013,ArduinoHelmet1,598,11,-0.0
Fri Aug  9 02:21:43 2013,ArduinoHelmet1,599,11,-0.0
Fri Aug  9 02:21:44 2013,ArduinoHelmet1,600,12,-0.0
Fri Aug  9 02:21:45 2013,ArduinoHelmet1,601,11,-0.0
Fri Aug  9 02:21:46 2013,ArduinoHelmet1,602,11,-0.0
Fri Aug  9 02:21:47 2013,ArduinoHelmet1,603,11,-0.0
Fri Aug  9 02:21:48 2013,ArduinoHelmet1,604,11,-0.0
Fri Aug  9 02:21:49 2013,ArduinoHelmet1,605,11,0.0
Fri Aug  9 02:21:50 2013,ArduinoHelmet1,606,11,0.0
Fri Aug  9 02:21:51 2013,ArduinoHelmet1,607,11,-0.0
Fri Aug  9 02:21:52 2013,ArduinoHelmet1,608,11,-0.0
Fri Aug  9 02:21:53 2013,ArduinoHelmet1,609,11,-0.0
Fri Aug  9 02:21:54 2013,ArduinoHelmet1,610,11,0.0
Fri Aug  9 02:21:55 2013,ArduinoHelmet1,611,11,-0.0
Fri Aug  9 02:21:56 2013,ArduinoHelmet1,612,11,0.0
Fri Aug  9 02:21:57 2013,ArduinoHelmet1,613,11,-0.0
Fri Aug  9 02:21:58 2013,ArduinoHelmet1,614,11,-0.0
Fri Aug  9 02:21:59 2013,ArduinoHelmet1,615,11,0.0
Fri Aug  9 02:22:00 2013,ArduinoHelmet1,616,11,-0.0
Fri Aug  9 02:22:01 2013,ArduinoHelmet1,617,11,-0.0
Fri Aug  9 02:22:02 2013,ArduinoHelmet1,618,11,-0.0
Fri Aug  9 02:22:03 2013,ArduinoHelmet1,619,11,-0.0
Fri Aug  9 02:22:04 2013,ArduinoHelmet1,620,11,-0.0
Fri Aug  9 02:22:05 2013,ArduinoHelmet1,621,11,-0.0
Fri Aug  9 02:22:06 2013,ArduinoHelmet1,622,11,-0.0
Fri Aug  9 02:22:07 2013,ArduinoHelmet1,623,11,-0.0
Fri Aug  9 02:22:08 2013,ArduinoHelmet1,624,11,-0.0
Fri Aug  9 02:22:09 2013,ArduinoHelmet1,625,11,-0.0
Fri Aug  9 02:22:10 2013,ArduinoHelmet1,626,11,-0.0
Fri Aug  9 02:22:11 2013,ArduinoHelmet1,627,11,-0.0
Fri Aug  9 02:22:12 2013,ArduinoHelmet1,628,11,0.0
Fri Aug  9 02:22:13 2013,ArduinoHelmet1,629,11,-0.0
Fri Aug  9 02:22:14 2013,ArduinoHelmet1,630,11,0.0
Fri Aug  9 02:22:15 2013,ArduinoHelmet1,631,11,-0.0
Fri Aug  9 02:22:16 2013,ArduinoHelmet1,632,11,-0.0
Fri Aug  9 02:22:17 2013,ArduinoHelmet1,633,11,-0.0
Fri Aug  9 02:22:18 2013,ArduinoHelmet1,634,11,0.0
Fri Aug  9 02:22:19 2013,ArduinoHelmet1,635,11,-0.0
Fri Aug  9 02:22:20 2013,ArduinoHelmet1,636,11,-0.0
Fri Aug  9 02:22:21 2013,ArduinoHelmet1,637,11,-0.0
Fri Aug  9 02:22:22 2013,ArduinoHelmet1,638,11,-0.0
Fri Aug  9 02:22:23 2013,ArduinoHelmet1,639,11,-0.0
Fri Aug  9 02:22:24 2013,ArduinoHelmet1,640,11,-0.0
Fri Aug  9 02:22:25 2013,ArduinoHelmet1,641,11,-0.0
Fri Aug  9 02:22:26 2013,ArduinoHelmet1,642,11,-0.0
Fri Aug  9 02:22:27 2013,ArduinoHelmet1,643,11,-0.0
Fri Aug  9 02:22:28 2013,ArduinoHelmet1,644,11,-0.0
Fri Aug  9 02:22:29 2013,ArduinoHelmet1,645,11,-0.0
Fri Aug  9 02:22:30 2013,ArduinoHelmet1,646,11,-0.0
Fri Aug  9 02:22:31 2013,ArduinoHelmet1,647,11,-0.0
Fri Aug  9 02:22:32 2013,ArduinoHelmet1,648,11,-0.0
Fri Aug  9 02:22:33 2013,ArduinoHelmet1,649,11,-0.0
Fri Aug  9 02:22:34 2013,ArduinoHelmet1,650,11,-0.0
Fri Aug  9 02:22:35 2013,ArduinoHelmet1,651,11,-0.0
Fri Aug  9 02:22:36 2013,ArduinoHelmet1,652,11,-0.0
Fri Aug  9 02:22:37 2013,ArduinoHelmet1,653,11,-0.0
Fri Aug  9 02:22:38 2013,ArduinoHelmet1,654,11,-0.0
Fri Aug  9 02:22:39 2013,ArduinoHelmet1,655,11,-0.0
Fri Aug  9 02:22:40 2013,ArduinoHelmet1,656,11,0.0
Fri Aug  9 02:22:42 2013,ArduinoHelmet1,657,11,-0.0
Fri Aug  9 02:22:43 2013,ArduinoHelmet1,658,11,-0.0
Fri Aug  9 02:22:44 2013,ArduinoHelmet1,659,11,-0.0
Fri Aug  9 02:22:45 2013,ArduinoHelmet1,660,11,-0.0
Fri Aug  9 02:22:46 2013,ArduinoHelmet1,661,11,-0.0
Fri Aug  9 02:22:47 2013,ArduinoHelmet1,662,11,-0.0
Fri Aug  9 02:22:48 2013,ArduinoHelmet1,663,11,-0.0
Fri Aug  9 02:22:49 2013,ArduinoHelmet1,664,11,-0.0
Fri Aug  9 02:22:50 2013,ArduinoHelmet1,665,11,-0.0
Fri Aug  9 02:22:51 2013,ArduinoHelmet1,666,11,0.0
Fri Aug  9 02:22:52 2013,ArduinoHelmet1,667,11,-0.0
Fri Aug  9 02:22:53 2013,ArduinoHelmet1,668,12,-0.0
Fri Aug  9 02:22:54 2013,ArduinoHelmet1,669,12,-0.0
Fri Aug  9 02:22:55 2013,ArduinoHelmet1,670,11,-0.0
Fri Aug  9 02:22:56 2013,ArduinoHelmet1,671,11,0.0
Fri Aug  9 02:22:57 2013,ArduinoHelmet1,672,11,-0.0
Fri Aug  9 02:22:58 2013,ArduinoHelmet1,673,11,-0.0
Fri Aug  9 02:22:59 2013,ArduinoHelmet1,674,11,-0.0
Fri Aug  9 02:23:00 2013,ArduinoHelmet1,675,11,-0.0
Fri Aug  9 02:23:01 2013,ArduinoHelmet1,676,11,-0.0
Fri Aug  9 02:23:02 2013,ArduinoHelmet1,677,11,-0.0
Fri Aug  9 02:23:03 2013,ArduinoHelmet1,678,11,-0.0
Fri Aug  9 02:23:04 2013,ArduinoHelmet1,679,11,-0.0
Fri Aug  9 02:23:05 2013,ArduinoHelmet1,680,11,-0.0
Fri Aug  9 02:23:06 2013,ArduinoHelmet1,681,11,-0.0
Fri Aug  9 02:23:07 2013,ArduinoHelmet1,682,11,-0.0
Fri Aug  9 02:23:08 2013,ArduinoHelmet1,683,11,-0.0
Fri Aug  9 02:23:09 2013,ArduinoHelmet1,684,11,-0.0
Fri Aug  9 02:23:10 2013,ArduinoHelmet1,685,11,-0.0
Fri Aug  9 02:23:11 2013,ArduinoHelmet1,686,11,-0.0
Fri Aug  9 02:23:12 2013,ArduinoHelmet1,687,11,-0.0
Fri Aug  9 02:23:13 2013,ArduinoHelmet1,688,11,-0.0
Fri Aug  9 02:23:14 2013,ArduinoHelmet1,689,11,-0.0
Fri Aug  9 02:23:15 2013,ArduinoHelmet1,690,11,-0.0
Fri Aug  9 02:23:16 2013,ArduinoHelmet1,691,11,-0.0
Fri Aug  9 02:23:17 2013,ArduinoHelmet1,692,11,-0.0
Fri Aug  9 02:23:18 2013,ArduinoHelmet1,693,11,-0.0
Fri Aug  9 02:23:19 2013,ArduinoHelmet1,694,11,-0.0
Fri Aug  9 02:23:20 2013,ArduinoHelmet1,695,11,-0.0
Fri Aug  9 02:23:21 2013,ArduinoHelmet1,696,11,-0.0
Fri Aug  9 02:23:22 2013,ArduinoHelmet1,697,11,-0.0
Fri Aug  9 02:23:23 2013,ArduinoHelmet1,698,11,-0.0
Fri Aug  9 02:23:24 2013,ArduinoHelmet1,699,11,-0.0
Fri Aug  9 02:23:25 2013,ArduinoHelmet1,700,11,-0.0
Fri Aug  9 02:23:26 2013,ArduinoHelmet1,701,11,-0.0
Fri Aug  9 02:23:27 2013,ArduinoHelmet1,702,11,0.0
Fri Aug  9 02:23:28 2013,ArduinoHelmet1,703,11,-0.0
Fri Aug  9 02:23:29 2013,ArduinoHelmet1,704,11,-0.0
Fri Aug  9 02:23:30 2013,ArduinoHelmet1,705,11,-0.0
Fri Aug  9 02:23:31 2013,ArduinoHelmet1,706,11,-0.0
Fri Aug  9 02:23:32 2013,ArduinoHelmet1,707,11,-0.0
Fri Aug  9 02:23:33 2013,ArduinoHelmet1,708,11,-0.0
Fri Aug  9 02:23:34 2013,ArduinoHelmet1,709,11,-0.0
Fri Aug  9 02:23:35 2013,ArduinoHelmet1,710,11,-0.0
Fri Aug  9 02:23:36 2013,ArduinoHelmet1,711,11,-0.0
Fri Aug  9 02:23:37 2013,ArduinoHelmet1,712,11,-0.0
Fri Aug  9 02:23:38 2013,ArduinoHelmet1,713,11,-0.0
Fri Aug  9 02:23:39 2013,ArduinoHelmet1,714,11,-0.0
Fri Aug  9 02:23:40 2013,ArduinoHelmet1,715,11,-0.0
Fri Aug  9 02:23:41 2013,ArduinoHelmet1,716,11,-0.0
Fri Aug  9 02:23:42 2013,ArduinoHelmet1,717,11,-0.0
Fri Aug  9 02:23:43 2013,ArduinoHelmet1,718,11,-0.0
Fri Aug  9 02:23:44 2013,ArduinoHelmet1,719,11,-0.0
Fri Aug  9 02:23:45 2013,ArduinoHelmet1,720,11,-0.0
Fri Aug  9 02:23:46 2013,ArduinoHelmet1,721,11,-0.0
Fri Aug  9 02:23:47 2013,ArduinoHelmet1,722,11,-0.0
Fri Aug  9 02:23:48 2013,ArduinoHelmet1,723,11,-0.0
Fri Aug  9 02:23:49 2013,ArduinoHelmet1,724,11,-0.0
Fri Aug  9 02:23:50 2013,ArduinoHelmet1,725,11,-0.0
Fri Aug  9 02:23:51 2013,ArduinoHelmet1,726,11,-0.0
Fri Aug  9 02:23:52 2013,ArduinoHelmet1,727,11,0.0
Fri Aug  9 02:23:53 2013,ArduinoHelmet1,728,11,0.0
Fri Aug  9 02:23:54 2013,ArduinoHelmet1,729,11,0.0
Fri Aug  9 02:23:55 2013,ArduinoHelmet1,730,11,0.0
Fri Aug  9 02:23:56 2013,ArduinoHelmet1,731,11,0.0
Fri Aug  9 02:23:57 2013,ArduinoHelmet1,732,11,0.0
Fri Aug  9 02:23:58 2013,ArduinoHelmet1,733,11,0.0
Fri Aug  9 02:23:59 2013,ArduinoHelmet1,734,11,0.0
Fri Aug  9 02:24:00 2013,ArduinoHelmet1,735,11,0.0
Fri Aug  9 02:24:01 2013,ArduinoHelmet1,736,11,0.0
Fri Aug  9 02:24:02 2013,ArduinoHelmet1,737,11,0.0
Fri Aug  9 02:24:03 2013,ArduinoHelmet1,738,11,0.0
Fri Aug  9 02:24:04 2013,ArduinoHelmet1,739,11,0.0
Fri Aug  9 02:24:05 2013,ArduinoHelmet1,740,11,0.1
Fri Aug  9 02:24:06 2013,ArduinoHelmet1,741,23,0.8
Fri Aug  9 02:24:07 2013,ArduinoHelmet1,742,27,0.6
