Time (s),TC1_0-3mBC,TC1_0-61mBC,TC1_0-91mBC,TC1_1-22mBC,TC1_1-52mBC,TC1_1-83mBC,TC2_0-3mBC,TC2_0-61mBC,TC2_0-91mBC,TC2_1-22mBC,TC2_1-52mBC,TC2_1-83mBC,TC3_0-3mBC,TC3_0-61mBC,TC3_0-91mBC,TC3_1-22mBC,TC3_1-52mBC,TC3_1-83mBC,TC4_0-3mBC,TC4_0-61mBC,TC4_0-91mBC,TC4_1-22mBC,TC4_1-52mBC,TC4_1-83mBC,Event,Comment
2265,555.394996,476.740261,420.527106,444.581513,330.085693,279.630615,429.872777,427.863924,402.758792,329.54324,261.520418,127.216578,365.585288,383.703193,354.64389,289.68279,222.292801,135.655423,331.120654,344.854792,322.424846,267.977063,210.954462,94.800486,0.00028,
2266,575.42046,482.435737,410.600432,436.057204,326.859674,276.801725,422.879753,420.543762,397.796732,327.304457,257.362674,131.592466,363.503379,381.083544,358.888797,295.241955,221.447363,133.837682,322.88259,343.896597,319.558749,267.593728,214.024996,90.558071,0.00028,
2267,587.962524,487.862096,405.520561,426.93447,319.152733,273.360139,425.266623,417.058802,399.398086,324.50149,253.893746,132.42967,357.224197,379.064355,363.552352,294.699991,221.458574,131.780871,325.673883,342.194352,317.042227,268.312112,215.937273,86.269874,0.00028,
2268,613.811538,482.728059,410.786196,418.972989,314.055911,269.785639,424.073293,412.726299,390.783622,323.070317,246.386623,129.871927,351.906174,371.695429,352.855461,293.182898,221.187484,128.584119,335.936016,339.126249,319.381065,271.69172,216.501771,82.887338,0.000128,
2269,593.413396,482.738652,409.786347,423.052896,315.825612,264.880598,419.690049,413.458362,371.326166,318.984206,235.968623,125.275848,350.497108,365.678833,342.449647,292.529906,221.236624,126.683226,331.418335,337.969875,313.565531,268.540951,217.95685,82.934872,0.00028,
2270,569.09686,471.463347,414.146635,430.387701,329.537783,260.247635,424.54664,412.11836,387.385383,321.722675,234.868616,120.750007,346.376203,364.401981,343.35546,296.65296,221.951554,124.431009,326.259048,334.717143,307.137733,264.847657,219.280545,82.966148,0.000128,
2271,548.659537,474.647728,435.201078,443.996344,343.136043,256.572879,416.610992,415.750321,402.675867,319.553481,234.895207,115.858518,345.673198,362.138332,341.485705,294.947112,222.205764,125.243398,320.905994,327.511726,304.11371,262.598797,219.649029,82.551673,0.000585,
2272,566.56176,463.139207,428.346283,451.049021,343.55307,256.851345,416.554872,412.123688,382.825592,318.325427,238.721442,111.824618,342.518672,362.190784,349.043835,294.484267,222.942877,126.795637,314.583928,322.701584,308.575367,264.443056,222.360403,85.761222,0.000585,
2273,588.535636,471.858247,429.168656,449.213025,330.706589,254.038362,427.174216,425.452285,385.465523,321.832396,249.058002,109.074626,340.653882,361.494866,347.326785,293.446486,223.922667,127.989601,309.919398,324.524898,310.075011,266.561891,224.213022,91.598625,0.00028,
2274,574.858386,472.468539,420.022671,450.756562,325.079305,252.277284,437.136299,429.159397,384.487258,322.527236,250.558536,107.852069,344.955209,358.731997,337.813323,290.827172,226.119649,128.889763,300.215578,326.060492,307.945715,264.21382,224.819534,95.279267,0.000433,
2275,548.067291,465.79613,410.688593,447.566947,323.073437,252.807537,438.758899,421.820552,384.710015,320.045367,252.96291,110.451834,349.441152,362.590544,347.98775,292.640564,229.077099,129.157937,290.820808,322.482091,313.198823,262.764591,225.128341,99.856489,0.00028,
2276,536.76237,460.051276,402.382749,443.294024,333.048839,251.120529,439.369806,422.720996,385.978064,321.618357,252.400907,109.821449,352.462936,370.762461,354.3218,290.168201,229.493129,128.707731,286.275907,320.579385,312.281905,261.570283,224.825133,102.922047,0.000128,
2277,531.169325,438.413704,397.346799,439.008972,351.700249,251.896875,440.688688,429.621837,389.987204,321.461243,254.000551,105.551861,357.546184,371.98577,349.105902,289.52964,230.049163,131.963217,283.897205,323.312618,312.857923,261.969866,224.321153,107.907467,0.00028,
2278,509.576604,421.97171,401.907603,435.420913,339.209605,248.86373,446.944163,444.617754,392.815744,328.739815,254.71744,103.487039,359.806288,376.779974,350.276413,296.395091,231.302194,133.209366,293.251134,330.883635,314.293434,263.05756,223.833888,112.922878,-2.49E-05,
2279,505.170798,423.598209,401.045503,434.276045,331.770995,249.694989,447.057202,435.710733,385.507104,327.941664,254.984994,104.2686,360.720621,382.621617,362.031357,298.35244,230.816434,131.899155,297.127619,332.751348,317.48728,261.308947,222.739726,114.675908,0.000433,
2280,515.997448,424.246571,398.840196,433.305461,329.287471,252.470234,440.914879,426.825497,383.332991,331.301145,260.629981,105.673766,364.02825,387.837189,370.095525,299.125506,229.946908,135.359756,300.368245,335.160484,319.282023,270.884765,222.094849,113.374381,0.00028,
2281,527.273107,429.246019,392.720817,430.243848,327.60138,250.477353,445.399866,434.303142,387.530254,335.419249,266.181315,108.259497,365.621619,386.962875,367.984202,303.056211,229.071508,140.44375,313.258371,344.01669,318.251135,274.000848,222.127182,113.703475,0.000128,
2282,557.786384,448.655882,395.682826,426.569348,334.534587,248.820645,446.148774,437.785152,405.426207,348.459061,263.977015,109.069149,363.472405,386.016011,362.493099,304.447564,229.217209,143.082343,322.814802,346.379579,326.040978,270.948147,222.235389,114.962547,0.000128,
2283,571.059638,455.839289,386.993834,421.782137,328.911353,246.379282,444.676225,432.355828,410.299065,349.878598,257.629923,109.106209,364.562578,382.031138,352.855461,306.027466,229.70885,143.838438,325.302718,347.108106,322.529225,273.772522,223.069871,117.270895,0.000128,
2284,586.714217,479.50917,399.744109,414.623382,320.47581,249.995175,438.25577,430.42398,410.057155,341.039581,261.824509,108.93187,363.737531,379.468491,356.104478,306.258714,229.304032,144.038671,334.559427,340.923791,321.661696,275.342941,223.687822,116.57417,0.00028,
2285,585.997923,467.23226,403.466781,408.780805,317.656989,249.694989,432.323951,422.829041,404.714629,340.347109,269.648571,107.48723,358.393446,374.862948,363.993764,310.113488,230.13596,146.308763,332.295097,337.532136,323.345035,278.199401,223.953234,116.201797,0.000585,
2286,582.698123,455.952325,407.795592,410.290765,323.836072,252.951897,439.831638,432.792735,409.943579,335.856967,264.839924,107.889104,357.442439,374.639925,366.930983,308.896994,232.397943,147.552712,333.129803,336.213333,324.583457,278.156847,224.857437,120.744758,0.00028,
2287,624.205235,465.113958,414.043761,413.001012,337.75613,252.057907,449.78625,440.419395,414.637813,332.140687,260.592642,106.598783,356.902196,375.769802,369.550942,303.723345,232.592402,149.225416,327.105502,337.568615,325.905507,275.045979,226.227198,126.658897,0.00028,
2288,612.027055,491.236078,417.21684,416.893977,328.849082,250.332839,451.509638,448.143012,405.617421,329.439087,267.229596,105.74775,357.447812,379.794747,372.273429,303.208698,231.761248,152.145644,319.933601,339.829914,325.466663,272.706164,227.363496,130.821933,0.000128,
2289,586.888002,469.811913,414.543353,416.528297,324.933059,247.286555,449.350075,447.060263,403.589641,332.20829,275.364578,105.631307,358.751746,388.012858,361.18998,302.431151,232.209053,152.177988,325.381275,340.15271,318.470901,269.837855,227.850155,133.484324,0.00028,
2290,599.680694,469.452898,412.703805,421.571412,336.255037,245.407579,453.873757,440.557829,399.614964,337.388724,271.910985,107.333654,366.021246,390.184677,367.403135,300.113742,233.304421,151.381211,324.210668,343.251371,314.989966,269.354188,228.682997,136.231461,0.000433,
2291,604.634921,467.304066,420.460367,421.288661,337.318403,246.578272,469.312206,450.7645,402.113818,334.074801,271.990798,112.492844,365.808638,389.39378,366.246224,298.205168,234.555884,152.67696,330.02984,351.379162,319.391882,270.847579,229.29413,138.87502,0.000433,
2292,603.7382,465.760227,421.397079,424.420756,336.333397,253.968983,475.017709,460.637262,408.721974,334.549105,279.893363,116.061037,367.225358,391.420383,376.30072,303.649829,235.801156,154.005722,332.331626,351.961559,316.168221,272.223068,229.861702,142.800847,0.00028,
2293,638.316416,455.639725,422.447034,425.901614,338.819229,261.640399,482.950861,464.878078,421.489724,336.743087,281.158008,119.940434,378.227653,399.200164,373.476342,301.706506,236.146244,158.838165,328.244277,347.269946,318.884595,274.717341,230.396916,146.777506,0.00028,
2294,642.130233,480.191024,426.474645,426.759884,347.451187,262.269457,487.641882,454.749929,411.680621,336.190626,277.002346,123.78021,389.671619,409.088044,378.694184,298.683777,235.348401,163.247816,327.105502,357.091814,321.515291,274.711855,231.07212,149.612711,0.000128,
2295,619.317459,473.227716,416.135292,418.299166,348.50729,264.20944,480.829531,455.683358,411.716693,336.95651,277.410252,129.208038,394.918274,413.99244,379.165522,294.410541,234.669116,166.829582,335.472208,360.764369,326.051779,275.305822,231.677121,151.849844,0.00028,
2296,641.079833,490.550102,414.399095,423.587556,350.832035,263.532578,470.275818,455.570355,423.927674,338.081532,280.221259,134.383779,396.467966,416.545924,379.12391,301.180685,236.587706,168.043964,343.38392,358.977501,327.691654,277.748972,232.087394,155.79238,0.000585,
2297,658.843527,513.115508,439.823695,425.289843,346.29102,266.52591,469.748136,464.160215,434.87464,346.217888,277.341572,133.379993,394.525754,413.493087,385.367614,308.650896,237.805414,169.847685,340.513613,361.642145,330.772232,276.016458,232.514353,158.6923,0.00028,
2298,622.305399,545.554861,440.003392,428.599973,351.061201,270.769247,485.819233,479.627664,434.982489,361.676518,274.484762,130.939029,384.896835,409.887004,386.236853,316.058755,237.805414,173.052707,351.738976,361.496751,332.562126,278.427325,232.287567,159.871366,0.000433,
2299,613.391297,517.989637,441.938623,438.69624,355.240642,268.307995,489.970676,475.78314,441.733204,355.27363,270.31801,132.923554,378.657449,407.356119,384.021952,311.61762,238.139082,174.192119,356.211242,362.40004,333.17758,277.680285,232.168582,160.474464,0.000433,
2300,631.799876,515.483749,457.961345,454.715214,350.951998,272.813806,493.770729,474.173604,434.76679,351.059259,269.244875,143.553239,380.47564,406.74794,374.274593,307.035416,238.521531,174.235927,351.338395,362.98689,337.818944,275.719576,232.854495,161.241137,0.000128,
2301,620.898474,515.083783,458.386843,458.657363,355.386155,274.814049,487.498535,471.584395,436.163425,351.963528,269.053357,144.832374,383.333538,412.117703,393.868355,308.645473,238.591329,172.245655,349.80331,363.344922,332.154969,274.414818,234.09572,162.339339,0.00028,
2302,619.348076,502.655682,455.006791,443.791487,354.98061,273.062921,478.851312,473.624706,432.526963,351.630691,267.484717,145.166987,383.545595,412.581114,397.80438,303.534121,237.831966,169.149872,352.201604,363.375892,333.756452,273.666583,235.676107,162.371786,-2.49E-05,
2303,584.749787,484.860462,463.920369,453.88977,350.005497,273.519711,469.712251,472.092136,439.403174,353.424089,264.552751,147.561036,384.063563,415.475517,400.561631,299.388591,236.108523,165.310668,342.847751,360.587976,344.383513,274.086097,236.932671,161.507546,0.000433,
2304,578.228263,507.51018,462.120256,447.746453,352.256943,266.296863,471.39355,472.122724,443.098249,362.724726,262.309611,146.004398,385.50731,412.225876,386.70229,294.263083,234.291657,160.12608,329.591293,362.981521,338.871651,274.266287,236.927097,159.371248,0.000128,
2305,589.830524,502.301665,448.225271,432.083082,341.038081,260.477274,464.575083,465.339383,450.459885,361.017122,262.384233,144.718985,383.11612,407.861316,388.404076,301.701073,233.763121,152.67696,339.559731,366.21513,338.470326,272.185903,236.549765,159.789665,0.000128,
2306,609.519821,491.77866,442.087659,430.110619,335.755004,257.904112,463.073045,461.683525,428.005338,358.478489,263.881687,143.213296,382.795333,403.137765,382.686715,316.681574,236.183965,145.557392,344.743607,361.751188,337.818944,271.894053,235.762758,162.383031,0.000128,
2307,623.311837,488.231172,440.578403,443.012023,329.840803,253.862145,471.040004,460.104126,415.436286,355.279005,267.681862,142.042802,383.266419,402.993312,385.874685,314.84949,238.182344,140.077438,353.231844,359.570008,335.702188,272.711654,235.762758,163.525288,0.000128,
2308,631.038876,489.301192,447.075928,442.647575,323.475758,252.207853,465.651732,459.560381,437.277635,368.099158,273.476759,138.115335,383.406009,404.03518,386.485008,311.397539,238.591329,141.922091,351.405851,355.927832,335.295257,278.051093,236.549765,160.550561,0.00028,
2309,636.793108,498.600797,450.733877,442.103535,332.933927,257.70609,475.227693,464.508546,442.769658,363.26425,271.576508,137.017559,384.958585,403.054867,382.277399,311.355439,241.03398,144.713865,354.677239,355.376774,336.019918,279.676537,236.430979,159.441702,0.00028,
2310,619.533034,487.723985,455.371127,452.125817,348.980661,260.103729,471.465319,469.072114,436.271257,358.545814,271.28465,143.812094,386.630135,404.86559,389.091901,314.990672,242.432037,145.551804,355.44697,354.690889,333.433204,279.941381,236.549765,162.339339,0.000433,
2311,635.219414,504.390792,450.888124,446.351552,356.737386,263.618204,477.785659,469.57988,440.409228,357.060716,275.15288,148.090904,391.088577,406.928391,398.321103,316.608306,243.340403,150.899296,349.845115,358.988246,337.417548,281.983854,237.800316,163.296808,0.000585,
2312,637.914887,503.415505,462.227946,445.269073,358.295792,265.17883,476.847557,457.729618,426.884523,354.5099,278.225868,150.69854,390.069798,410.963728,405.43194,326.958575,244.312497,156.665186,343.89974,359.673711,344.305226,284.790573,237.870178,165.462279,0.000433,
2313,656.614275,506.017768,454.776674,451.998156,366.416163,264.26326,484.826021,467.149894,440.95876,366.844649,283.574502,151.852411,390.339214,414.945569,411.437671,329.861649,243.539562,161.094395,350.766449,364.414784,352.335805,287.283701,237.736026,165.326765,0.000128,
2314,671.685252,504.031553,458.643442,443.730275,364.407486,262.797431,480.009825,478.120778,458.07513,380.36287,282.490587,155.445193,388.409863,413.997767,417.735048,328.24317,244.242864,165.844196,351.52048,366.365793,354.145195,289.156587,237.95118,163.677615,0.00028,
2315,659.38557,506.078993,464.817755,434.209464,360.773408,265.258889,482.197748,481.349615,466.759979,387.460862,280.972874,153.547749,388.808123,413.312834,420.076398,351.693408,247.098389,168.436545,351.593313,371.485534,353.489997,288.565725,240.175343,164.515523,0.00028,
2316,718.429944,507.592601,456.530609,436.119689,349.610395,264.742486,484.211203,479.381826,451.942417,383.30253,277.569525,161.759099,391.745326,415.156489,414.208678,343.102174,246.728412,172.562215,350.105468,379.362731,357.389251,288.645046,241.574682,166.578574,0.000128,
2317,743.89393,522.518979,456.925525,433.172284,338.168131,270.849119,492.237141,480.350471,452.445001,379.752217,278.273891,169.94592,394.422586,416.742053,410.242092,336.063305,246.390385,178.212376,355.020957,372.253087,360.408247,291.192199,242.365384,169.513959,0.000433,
2318,676.938744,516.201289,467.115007,428.779828,335.280636,277.26879,498.810416,487.696431,462.597167,394.370069,279.157864,175.469175,398.358616,421.23899,405.798273,334.087002,247.023288,182.446372,356.10744,364.367713,356.110417,289.230436,242.736256,171.98756,0.000128,
2319,715.752366,522.902808,490.749639,449.146532,346.431343,282.339889,498.94794,492.670122,483.580424,392.267462,280.485991,178.515697,398.389423,418.496675,414.630588,341.560309,248.36919,185.420426,358.976483,363.744641,357.414885,294.316055,243.82202,172.439746,0.000433,
2320,731.932594,535.135388,495.949658,446.069619,361.54209,281.128914,512.381782,496.401051,480.757947,387.755758,282.496057,180.091545,403.566915,425.815422,426.95684,343.539561,249.693441,186.654182,364.950622,370.365605,357.607535,295.985202,244.811134,172.298406,0.000433,
2321,706.094524,542.300488,491.261636,439.820562,362.705072,275.827275,527.725121,514.622503,489.79117,385.439021,283.864953,181.732612,403.205746,431.570077,432.315517,348.166775,250.293494,186.998001,355.421325,377.694818,366.624034,297.716211,244.134102,172.565477,0.00028,
2322,759.502977,560.9315,490.550595,433.824674,368.195667,278.725916,530.668064,527.462177,508.06906,382.112588,285.238616,182.34892,399.670463,440.415233,440.011087,345.695001,250.449026,187.653075,343.150228,375.161249,372.658156,295.548533,243.500064,173.982958,0.000433,
2323,748.819505,577.83795,496.52168,433.531778,360.597026,282.165726,537.145559,537.523312,515.382104,387.5386,285.344057,185.702154,403.458567,448.704009,444.459109,339.784336,250.143495,188.79347,341.722647,383.095869,373.886949,293.810863,243.343986,176.038345,0.000433,
2324,727.976647,541.94227,475.841772,419.462551,357.251936,280.128742,543.232943,545.616682,541.213599,405.39205,288.041366,186.541895,415.94175,458.716142,449.341639,346.454721,250.743432,191.925709,343.071917,382.950933,383.752004,292.962816,245.299982,174.893264,0.000738,
2325,735.27384,529.084529,480.260567,446.828911,367.396762,285.870802,540.982442,552.246248,546.768286,450.391161,290.003516,188.188831,427.433926,461.842827,465.351196,365.959595,252.697695,193.306293,368.626051,397.722505,391.073849,292.968265,246.884194,173.56319,0.00028,
2326,733.723094,534.27016,501.56477,466.484709,380.4111,290.88341,542.726378,552.235671,549.406933,447.545911,291.173364,192.184982,429.941346,468.433198,466.273388,355.04168,253.885023,194.937106,391.86098,404.467666,385.739611,293.842282,248.751069,174.5823,0.00028,
2327,751.173884,542.622882,501.713785,483.850555,389.363069,285.384676,541.836516,551.095158,557.789393,458.31364,295.197218,194.937979,423.32588,467.828655,476.394836,360.466395,256.4351,198.493278,394.074056,414.394107,388.063252,300.697237,252.433056,174.778765,0.000433,
2328,751.552747,568.746421,492.346441,476.402119,395.596217,287.280795,555.631248,556.54832,557.656767,442.393468,297.454619,190.904347,424.41642,465.256325,482.537591,358.586303,258.203243,199.535052,379.920005,415.19774,395.421527,300.708109,256.78829,175.973278,0.000585,
2329,781.861531,567.988748,511.413345,488.908524,409.892471,296.682777,562.285459,565.961015,567.461811,433.050174,301.238881,189.868226,420.630676,464.138896,492.34793,356.907843,258.235088,197.850007,371.56797,411.226473,410.625645,303.533997,259.661894,175.96764,0.000433,
2330,760.197999,606.110425,551.183602,504.371079,409.165663,301.462212,567.651422,580.822869,583.647836,441.413546,318.621846,190.396914,422.749861,478.55339,492.986691,352.536006,258.528506,196.126417,376.17271,409.525808,407.660957,302.094813,260.739799,174.702433,0.000433,
2331,765.547299,629.599302,608.323565,509.03652,410.319985,301.057609,578.647942,587.884492,581.067761,462.294727,314.556798,183.373813,451.501554,499.352349,504.372644,355.156212,259.163631,192.995122,387.122455,415.61958,401.810074,302.646328,259.917936,173.404916,-2.49E-05,
2332,787.125719,630.144988,619.255812,552.706706,408.665908,302.16639,590.516974,598.327687,595.305111,452.687257,311.703314,183.49396,487.631212,524.783925,519.477224,345.039127,260.102841,190.747269,399.902478,436.207887,400.803562,300.960165,258.951791,172.418499,0.000433,
2333,780.183667,635.504161,598.839339,546.790244,398.110758,299.212443,595.957822,606.358322,610.621331,452.784274,306.739395,189.017258,524.066232,540.348994,518.140534,338.502382,261.323703,189.169833,419.381226,450.310651,399.49168,299.256832,259.426632,173.513757,0.000433,
2334,811.266633,633.82054,611.526489,514.242638,388.499667,301.430866,614.746849,619.630255,628.143896,441.526558,301.937475,190.746045,553.830651,557.323978,510.693221,337.747093,263.200005,188.913713,445.218894,442.674096,396.935265,299.267708,261.268169,175.127905,0.00028,
2335,781.596715,629.563279,619.682111,540.030027,397.031701,305.505603,627.906314,629.98991,624.143829,449.022419,300.718598,194.022265,577.920897,583.419351,527.819622,335.479402,267.292886,192.19307,445.644632,460.794517,402.026877,301.984499,264.434604,176.610944,0.000585,
2336,766.03266,617.762057,625.51643,542.970735,409.315296,311.017406,632.160758,640.80749,631.528489,457.422248,314.1958,192.692358,593.407836,601.995243,530.36771,342.560784,271.649854,196.628388,470.34934,474.3249,408.9657,303.754521,268.762008,180.205598,0.00028,
2337,798.299823,627.978435,643.061528,550.911774,414.322317,308.773704,645.603728,648.200353,644.247738,471.224262,326.046638,194.365667,600.719728,609.70691,545.792265,345.653182,276.878161,199.63827,473.215128,495.209159,416.750936,311.202208,273.25642,182.185776,0.00028,
2338,828.690051,654.112761,638.599357,532.235282,423.697675,307.719987,660.971301,675.062917,662.070993,482.348642,324.631904,203.986246,608.950252,612.66239,542.939381,352.364766,282.186096,201.290357,483.092351,502.629309,413.697053,313.486447,275.272948,182.769928,0.00028,
2339,838.996968,646.989081,661.785228,548.125193,447.375996,308.705719,682.678016,683.043177,667.71297,515.54696,327.440635,214.294958,619.472719,630.34788,563.085004,360.071824,284.252052,202.162191,487.748019,502.480384,419.963389,316.85213,278.309863,185.132248,0.000128,
2340,852.164197,644.539145,656.400563,575.051096,468.730919,314.249558,712.074337,701.606763,687.419474,494.377687,330.660299,222.311507,633.440187,643.937221,580.886306,362.403815,286.807627,205.600068,507.533346,525.220529,429.220986,322.201949,283.908409,188.651697,0.000433,
2341,846.179902,629.645963,645.526294,582.645017,474.039813,317.400505,741.67782,736.984591,692.510599,489.512587,333.653683,226.479607,654.109996,646.787172,585.973868,360.986123,290.499295,210.553437,524.605711,537.933004,444.318127,327.430642,286.645103,189.759256,0.00028,
2342,840.467061,655.956898,667.113022,573.117274,471.457188,314.799313,776.690484,764.422925,705.223866,487.25687,337.776127,230.150002,664.560644,664.203408,562.947112,358.040775,296.359449,216.831599,530.052417,530.055852,444.174451,328.709561,288.972857,191.286836,0.00028,
2343,864.751914,683.423557,678.887184,577.332683,473.311835,321.855737,793.04389,802.14163,712.586115,481.227018,342.905328,241.232001,678.646337,704.759887,564.33257,367.988361,302.271247,222.783421,533.516811,529.042503,442.834754,331.255675,293.279918,195.4374,0.00028,
2344,898.513523,714.878742,671.269541,564.728543,448.088624,326.061626,795.721444,809.898589,701.71288,474.702414,347.89552,245.59513,691.978647,727.635876,548.798767,371.728162,306.715607,225.703713,542.971974,531.477697,448.042565,336.511887,298.21767,199.101422,0.00028,
2345,961.72158,736.945278,715.902807,585.398746,451.001234,334.687441,808.132216,833.560052,725.942246,479.870261,353.251195,246.69021,663.795292,735.853434,528.971009,376.196829,310.68329,232.108089,525.783087,542.652891,452.105145,339.982323,301.351279,202.540366,0.000128,
2346,936.262034,725.284452,700.794984,583.433259,442.103361,344.247803,797.183469,846.873974,762.535449,489.584179,359.402479,249.886272,649.089877,741.843708,530.587869,381.931172,315.416109,236.760982,529.300019,541.476944,450.961576,345.454893,303.416016,203.575607,0.000433,
2347,912.48526,674.170388,699.331793,605.195029,464.348982,349.269412,817.805553,856.820919,783.883203,493.26408,359.978689,256.286052,650.203792,739.817993,564.23047,386.201139,320.608352,239.396379,549.422699,553.318844,454.115526,351.130536,304.403023,205.781052,0.000128,
2348,885.322633,674.787141,729.156066,614.029262,461.765908,345.95494,798.25726,860.068172,802.918147,524.287748,368.224726,267.62986,663.252492,754.494362,576.61869,391.34218,325.836642,242.373471,568.365787,567.027852,462.909368,359.752338,305.799312,209.057675,0.00028,
2349,918.190598,647.608375,723.116096,636.70155,483.004831,341.842219,841.658708,858.147745,805.010676,541.366555,380.018999,279.555454,669.1952,776.733404,623.770986,396.95431,331.648903,244.56239,588.366363,565.601202,471.384035,363.719458,307.016862,213.478902,0.00028,
2350,916.162256,682.271572,727.292089,668.959711,497.430233,348.29155,846.361651,855.996207,819.83534,535.354765,389.471146,280.370338,660.725426,747.468424,650.039595,407.791226,335.224872,246.480576,614.607006,579.601914,471.204612,369.421908,309.476608,218.003235,0.00028,
2351,931.957245,717.669093,742.782747,670.046395,492.067547,345.923891,834.933255,869.376513,829.797137,580.156263,399.776023,286.880392,671.767541,745.666298,643.2196,420.085386,338.907995,247.457874,592.992554,610.011559,480.784152,376.788175,312.631566,219.636587,0.000128,
2352,890.761384,687.833086,733.709744,675.41042,511.487004,336.480982,841.395499,849.585942,845.687176,593.661218,408.331819,292.306046,679.382769,729.808342,659.831357,430.090792,344.883802,251.813143,591.055808,633.710014,501.520967,383.639144,315.490883,220.244132,0.000128,
2353,912.93834,670.683459,745.162459,701.170023,532.18682,348.827052,863.476319,853.910076,835.676767,603.726149,420.718038,296.790508,676.215908,748.230106,707.283915,448.296332,352.480633,257.346961,600.37318,606.338776,498.642319,388.915742,318.044452,223.458509,0.00028,
2354,945.27137,724.405142,733.599654,711.758704,531.481273,359.135851,846.813412,865.55455,853.749111,645.668178,427.781249,304.781576,664.198725,759.881913,698.365206,454.839755,357.873477,259.751688,597.118136,614.214075,530.320291,403.099967,323.764896,227.259992,0.000433,
2355,996.419221,752.366908,749.92138,733.093346,518.334604,362.698427,823.722969,857.354944,830.547091,622.661023,435.222218,320.726609,652.990054,715.208738,727.326094,460.294448,362.960846,269.450875,569.696322,637.925179,546.721673,412.157689,329.686971,229.077507,0.00028,
2356,994.862293,788.375812,788.612279,697.179645,551.388481,357.468375,840.874685,835.748728,842.607695,633.350648,443.416142,334.943303,625.09396,687.269427,745.277475,463.995621,367.941012,277.707115,569.450885,637.570135,535.089433,415.839931,332.650889,233.470327,0.00028,
2357,1009.9257,846.949364,816.668329,722.944857,551.490557,353.169949,874.009308,876.993179,862.355682,631.401591,454.643694,340.298676,616.494466,716.012582,685.926219,469.731036,373.849941,281.224107,568.55016,603.549828,566.915132,425.773153,335.529451,239.993803,0.000433,
2358,1020.217093,831.571998,769.259172,701.76382,530.371221,346.43392,869.426362,863.512576,852.278718,624.67443,460.168287,344.853481,636.358272,715.354882,703.320037,481.711795,382.440035,284.00166,602.393901,595.227352,568.741515,434.260077,340.928496,244.625257,0.000128,
2359,999.624869,905.673108,818.987021,770.507822,533.557977,343.664714,833.9948,855.241546,830.697098,610.662655,465.333501,351.697942,669.557432,710.461434,729.341141,494.213423,390.910212,285.925744,606.774453,636.880159,567.094184,441.373866,347.415768,247.820581,0.00028,
2360,1010.082596,894.56922,845.17889,721.005541,510.805569,344.17492,814.110961,816.110347,792.838137,615.11518,466.588869,350.970137,695.700812,754.24192,698.365206,502.87628,398.176607,288.883253,649.841339,680.412358,564.838198,450.529026,352.95044,249.998419,0.000128,
2361,1017.963944,856.28997,844.64083,721.067897,502.074926,368.173444,816.192519,795.291299,770.801994,625.850512,470.451818,351.032163,683.256227,752.6472,721.604495,523.523761,406.073014,294.556995,640.807357,675.214428,569.196502,456.260344,360.615365,251.788148,0.00028,
2362,995.079331,843.060403,854.928186,829.877991,607.691151,359.706875,835.785724,848.67063,761.158751,625.634732,475.149864,351.432462,671.213285,732.21678,697.99031,530.40162,413.320943,298.979207,630.499307,699.051617,594.641065,456.547406,365.994263,253.137843,0.000433,
2363,997.195046,884.326259,856.028049,833.146255,664.663276,359.712247,820.573389,830.145763,744.696357,622.511913,478.418216,347.725082,660.358397,713.815193,688.718869,543.905182,420.70954,302.407678,626.831867,682.004047,573.03409,450.236586,368.941741,254.679571,0.00028,
2364,1017.458733,854.408422,839.794113,774.941901,690.670063,353.419318,792.566109,789.943182,747.013742,683.503906,474.50967,345.321612,665.315399,696.896341,658.668978,546.589887,429.378719,304.94511,601.455282,689.669223,557.850878,453.897271,374.169077,254.454826,0.00028,
2365,950.015478,869.875975,860.111459,740.177231,657.796872,353.715823,797.964996,786.420361,758.992625,729.119316,477.742264,349.732692,663.076916,685.919822,644.157379,553.360308,439.659162,306.163443,658.045563,681.138233,549.084646,461.904138,378.01977,253.52369,0.000585,
2366,990.712829,860.979313,826.1325,721.805039,631.63872,355.529717,798.331703,785.709558,765.743085,720.989323,483.078487,348.708069,656.742738,688.639605,630.350761,550.84944,442.167024,309.831025,688.899899,646.502275,542.527277,463.836208,378.522121,256.327032,0.000433,
2367,919.810026,860.429186,847.072492,725.042231,635.904393,352.125228,790.129863,778.530765,772.747607,726.932945,477.717008,344.499986,659.868105,694.692416,664.870533,551.760157,437.946113,315.716822,708.298297,632.208127,532.730845,467.762552,379.480978,259.111688,0.00028,
2368,946.692144,862.566951,833.89618,731.437781,669.369624,356.111783,793.309627,814.759328,794.282622,694.295127,486.410925,347.324564,651.178782,683.227,681.418019,556.719686,437.786533,317.606382,699.857138,619.599561,534.040208,462.975162,378.485858,260.776804,0.00028,
2369,937.690885,891.717964,830.529996,725.329743,688.208995,352.884177,785.297288,824.534884,817.970948,690.670001,502.022737,359.95855,633.049317,694.832587,711.058868,555.11951,436.791522,313.804746,703.586299,631.950748,555.068857,462.949888,375.413447,261.721579,0.000433,
2370,972.626927,912.562566,793.592689,741.101049,697.15668,353.284505,798.975524,824.047998,830.815147,685.620296,508.015432,360.649076,644.511917,710.357329,723.413756,540.335923,427.160135,317.360705,660.510695,645.214047,551.775082,460.653698,372.074827,261.870943,0.00028,
