Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
1547,277.298483,285.040941,274.320269,263.591835,246.403565,222.092585,193.341148,152.442757,66.421404,61.408713,57.427248,253.596084,266.728929,245.168674,225.442296,205.689533,77.438996,71.892084,64.463565,63.495047,62.996273,60.738159,241.133408,261.192858,259.562589,255.617352,252.368286,236.783472,211.121121,93.111786,160.16038,77.222293,75.276923,1260.204104,234.850266,797.34833,784.525421,757.556076,696.52177,654.706483,600.489634,518.084024,1261.126897,1260.774961,174.343942,69.988106,49.444826,30.295627,25.958055,212.528554,1259.940617,1260.335818,1260.994819,1259.677188,1259.677229,1259.896705,1259.414005,2.564848,2.508052,2.525402,2.467871,2.48421,2.607305,9.47E-05,-0.000822,6.98E-05,0,
1548,278.171613,286.837438,275.603886,265.439775,248.302525,223.36533,193.744285,152.919368,66.33178,60.510611,56.821982,254.852485,269.058366,247.894905,227.054369,207.501446,77.789243,72.132665,64.520807,63.368642,62.502338,59.949808,241.079104,262.035273,260.368385,256.312081,252.989166,237.144187,210.837886,93.500227,159.99147,77.499422,75.554042,1260.185107,234.909071,796.401402,783.766612,756.76517,695.813728,654.618169,599.684587,518.713535,1261.107892,1260.755958,175.014164,70.448613,48.72555,30.053362,25.828042,212.892308,1259.921621,1260.316819,1260.975814,1259.658194,1259.658235,1259.87771,1259.395014,2.551418,2.505457,2.521282,2.474433,2.48482,2.593264,0.000247,-0.000822,-8.28E-05,0,
1549,278.949686,287.90978,276.754771,266.9675,249.203422,223.668661,194.12609,152.919368,66.111538,59.628433,56.269634,255.862859,271.327605,250.409478,229.552546,210.014759,78.485508,73.196405,65.255343,63.148268,61.656968,58.993514,241.305092,263.267071,261.265111,257.434685,253.663909,237.974225,211.332656,93.978582,160.029496,77.756084,75.858236,1260.197772,234.99576,795.593764,782.775563,755.78038,694.659364,654.520389,598.870227,518.222154,1261.120562,1260.768627,176.247149,71.046186,48.181333,29.951655,25.876959,213.664652,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.553097,2.498131,2.526471,2.474738,2.49474,2.577391,9.47E-05,-0.000669,-8.28E-05,0,
1550,279.918143,289.208879,277.799289,268.499725,250.52213,224.053363,194.780748,153.57027,66.15365,58.972,55.833069,257.252237,274.008799,253.226591,232.05397,212.570192,79.333806,74.192126,65.958422,62.970021,60.66965,58.115842,241.800204,264.503713,262.577714,258.711816,254.606241,239.299714,212.099322,94.241614,160.035096,77.981483,75.695309,1260.178774,235.092327,794.684418,781.460582,754.252512,692.823274,654.142882,598.0653,517.202263,1261.101557,1260.749625,177.490305,71.653307,47.720641,29.859767,25.746936,214.713089,1259.91529,1260.310487,1260.96948,1259.651863,1259.651904,1259.871378,1259.388684,2.54745,2.502557,2.52235,2.47779,2.496877,2.595095,0.000247,-0.000975,6.98E-05,0,
1551,280.917803,290.723561,279.208758,269.988289,252.059484,224.92515,195.658793,154.671462,66.263771,58.420311,55.575194,258.74738,276.978431,256.184444,234.660719,214.928217,80.433348,74.742291,66.692684,62.712883,59.676529,57.269205,242.553188,265.920602,263.772141,260.057482,255.580126,240.656619,212.441751,94.756919,159.844969,78.238153,75.632798,1260.191439,235.254535,793.728333,780.470051,753.489386,691.742344,653.575201,598.147624,516.31634,1261.114227,1260.762292,178.685423,72.544127,47.324198,29.795655,25.758092,215.78929,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.55035,2.499657,2.52586,2.464819,2.476426,2.576628,0.0004,-0.000822,-8.28E-05,0,
1552,281.726605,292.268936,280.871415,271.321737,253.92741,226.169935,196.531137,155.615528,66.258367,58.414892,55.385548,260.198716,279.827955,258.609783,236.882004,217.659007,80.904462,75.360408,67.311305,62.22987,58.640763,56.306287,243.036959,267.293905,265.072362,261.5836,257.072103,241.743583,213.27307,95.156454,159.801345,78.562766,75.889492,1260.191439,235.330059,792.798663,779.728361,753.084006,692.324543,653.286045,597.932441,516.208753,1261.114227,1260.762292,179.983968,73.277408,46.990792,29.64519,25.758092,217.234082,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.548366,2.496147,2.522808,2.477943,2.490925,2.581359,9.47E-05,-0.000517,-8.28E-05,0,
1553,282.361081,293.935044,282.469847,272.888358,255.393158,227.08452,197.261963,156.76113,66.447301,58.309956,55.243587,261.772097,282.759279,261.118263,239.413927,220.133018,81.459724,76.062678,68.270939,61.647351,57.946744,55.685403,243.381197,268.528444,266.159178,262.783806,258.274903,242.991722,213.925253,95.530077,159.806945,78.788178,75.700724,1260.185107,235.400005,791.975228,778.795951,752.267912,691.846129,652.594018,597.174038,516.275183,1261.107892,1260.755958,181.353387,74.261879,46.39239,29.489145,25.752514,218.482656,1259.921621,1260.316819,1260.975814,1259.658194,1259.658235,1259.87771,1259.395014,2.542872,2.495994,2.521282,2.473822,2.489856,2.577849,9.47E-05,-0.000822,-8.28E-05,0,
1554,282.884439,295.342107,283.956276,274.342573,256.93279,227.620213,197.840068,157.717074,66.48941,58.241803,54.991058,262.374604,284.873792,262.803351,241.039498,221.998136,81.501783,76.214787,68.900166,61.542512,57.399815,55.027454,243.763009,269.613481,267.431795,263.983397,259.551849,244.276834,214.919519,95.682796,159.698475,78.903585,75.627383,1260.185107,235.513284,790.971596,777.795078,751.015369,690.390885,652.160356,596.313407,516.920681,1261.107892,1260.755958,183.072347,74.921787,45.576677,29.376266,25.714748,219.622406,1259.921621,1260.316819,1260.975814,1259.658194,1259.658235,1259.87771,1259.395014,2.546382,2.479206,2.523876,2.468786,2.485125,2.592043,9.47E-05,-0.000822,6.98E-05,0,
1555,283.502293,296.91655,285.499538,275.779541,258.305356,228.025512,198.401277,158.428344,66.478602,57.826267,54.574764,263.669045,286.674651,264.284325,242.948426,224.186569,82.554184,76.277346,69.439745,61.899175,57.05749,54.57421,244.240996,271.053584,268.947949,265.613313,260.886325,246.033444,216.39081,96.077059,159.725298,78.892787,76.114931,1260.197772,235.637709,790.127805,777.027717,750.289614,689.674155,651.881934,595.463435,517.720162,1261.120562,1260.768627,184.382466,74.712648,44.585836,29.199227,25.725905,220.583099,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.571258,2.495231,2.517619,2.470618,2.48833,2.595858,0.000247,-0.001127,-8.28E-05,0,
1556,284.241814,298.6484,287.052812,277.115325,259.463939,228.782532,198.782883,159.227052,66.184953,57.237478,54.095492,264.78741,288.3744,266.036174,244.754093,226.270871,83.544238,77.157625,70.320258,61.311173,56.541743,54.168591,244.880392,272.912651,270.213606,266.84324,261.969619,247.499242,218.138559,96.334892,160.333723,78.892787,76.219528,1260.191439,235.66989,788.896209,775.725382,749.289912,690.178004,651.587521,594.812754,518.575411,1261.114227,1260.762292,185.637494,74.963863,43.429147,29.118394,25.644791,221.526683,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.529899,2.484853,2.522656,2.475196,2.489246,2.588074,0.000247,-0.000975,-8.28E-05,0,
1557,284.838732,300.679269,288.943203,278.752452,260.552751,230.4528,199.475339,160.145706,65.749845,56.72757,53.584637,266.171482,290.447716,268.052821,246.338456,228.207784,84.466528,78.153381,71.316114,60.838738,56.326091,53.694534,245.637936,274.627217,271.670046,268.226974,263.057904,248.969649,219.473338,96.598178,160.871787,78.788178,76.224943,1260.197772,235.901994,788.790246,775.508569,748.890339,690.910917,651.231527,594.746344,519.08266,1261.120562,1260.768627,187.09482,75.29923,42.505462,29.048677,25.612601,222.44323,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.546687,2.493247,2.523113,2.472144,2.493214,2.594485,-5.79E-05,-0.000669,-0.000388,0,
1558,286.058233,302.261937,290.974592,280.197833,261.934174,231.662834,200.085805,161.097074,65.162417,56.212107,53.141981,268.107595,292.477227,270.397036,248.479452,230.175587,84.649926,78.776974,72.086396,60.765215,55.883864,53.10421,246.276954,276.112431,273.045802,269.529992,264.252124,249.83312,220.194666,96.635018,161.48042,78.861516,75.386935,1260.204104,235.869816,788.349969,775.069506,748.527616,691.462013,650.803293,594.715787,519.338923,1261.126897,1260.774961,188.552119,76.001211,41.91591,28.941312,25.504864,223.549186,1259.940617,1260.335818,1260.994819,1259.677188,1259.677229,1259.896705,1259.414005,2.552791,2.505304,2.520824,2.471381,2.491688,2.584717,0.000247,-0.000669,-8.28E-05,0,
1559,287.055604,303.365686,292.524878,281.716469,263.128258,232.040856,200.619917,161.820291,64.391274,55.659671,52.625401,269.633039,294.615934,272.590353,250.618485,232.519915,84.723288,79.730771,73.15004,60.507868,55.330934,52.513677,246.803073,277.411272,274.346485,270.460287,265.371156,250.508655,220.650156,96.671858,161.936965,78.641502,75.141072,1260.216771,235.956472,787.803797,774.52484,748.207169,690.67238,650.416549,594.798089,518.632445,1261.139569,1260.787631,190.20599,78.101826,41.368782,28.877146,25.553797,224.774088,1259.953282,1260.348486,1261.00749,1259.689851,1259.689892,1259.90937,1259.426667,2.548366,2.495689,2.514262,2.476264,2.495656,2.587769,0.0004,-0.000669,0.000222,0,
1560,287.699717,304.779494,293.906222,283.065533,264.338208,232.473313,201.170832,162.484321,63.893305,55.233889,52.161886,271.359789,296.695741,275.057972,252.922001,234.501179,85.143012,80.260594,73.276264,60.046113,54.720369,51.939244,247.157827,278.911225,275.625749,271.629781,266.543389,251.012989,220.970543,96.946035,162.790931,78.584362,75.119411,1260.191439,236.122927,787.819003,774.20668,748.001373,689.523302,650.359087,594.597634,518.109291,1261.114227,1260.762292,192.055064,79.253492,41.086235,28.704298,25.45593,226.116506,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.542108,2.488211,2.519298,2.475196,2.490162,2.572812,9.47E-05,-0.000669,-8.28E-05,0,
1561,288.543413,306.171099,295.412696,284.355134,265.749177,233.261283,201.699236,163.126049,63.336888,54.859993,51.67648,272.654836,298.678858,276.907874,254.976551,237.024653,85.65122,81.906358,73.490919,59.231559,54.161653,51.564479,247.490401,280.166127,276.659808,272.813994,267.432306,252.170178,221.34444,96.977454,163.774935,78.43229,75.75364,1260.204104,236.209574,788.089962,773.995408,747.938622,688.661231,650.405881,594.751641,519.052101,1261.126897,1260.774961,193.670413,80.327769,40.650443,28.602461,25.46709,227.416076,1259.940617,1260.335818,1260.994819,1259.677188,1259.677229,1259.896705,1259.414005,2.538598,2.483632,2.520366,2.47428,2.490772,2.572659,9.47E-05,-0.000669,6.98E-05,0,
1562,289.6506,308.118666,296.850159,285.649565,267.164789,234.167881,202.233209,163.659231,62.344822,54.344012,50.974723,274.214553,300.408625,278.910144,256.54846,239.06111,86.054817,83.080776,74.041045,58.606119,53.681997,51.158119,248.316679,281.277702,277.364955,273.854497,268.363618,253.107425,222.027395,97.12484,164.574423,78.212283,75.973663,1260.204104,236.285069,787.569994,773.254801,747.680961,687.933998,650.04462,594.357259,520.091798,1261.126897,1260.774961,195.427,80.657831,40.166225,28.489487,25.504864,228.514515,1259.940617,1260.335818,1260.994819,1259.677188,1259.677229,1259.896705,1259.414005,2.536462,2.481648,2.516856,2.472449,2.491841,2.56747,9.47E-05,-0.000822,6.98E-05,0,
1563,290.425376,309.624572,298.323796,287.275982,268.76565,235.791395,202.919673,164.192489,61.168588,53.938492,50.531342,275.699084,301.990382,280.577509,258.455773,241.321852,86.678638,84.292163,74.371115,58.127722,53.202206,50.862518,248.879883,282.499891,278.292483,274.560303,269.331799,253.632117,222.861909,97.051146,164.91711,78.028947,75.968248,1260.197772,236.392734,786.450503,772.545875,747.381075,686.910672,648.955625,593.670788,521.412885,1261.120562,1260.768627,196.834041,80.945813,39.639023,28.333271,25.46151,229.682629,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.538141,2.483785,2.522656,2.467566,2.480547,2.568386,-0.00021,-0.000975,6.98E-05,0,
1564,291.242258,310.951742,299.91262,289.017683,270.333728,237.419416,203.649796,164.731427,60.034021,53.53831,50.315048,277.410671,303.687089,282.101188,260.217605,243.322619,87.271264,86.023421,75.366713,57.581014,52.727714,50.609263,249.598606,283.800986,279.373451,275.494157,270.193419,254.162206,223.322584,96.835503,165.189273,77.851012,75.685714,1260.210438,236.441628,785.08791,771.705393,746.5087,686.085372,647.810585,593.036093,522.85724,1261.133233,1260.781296,197.799695,81.176706,39.239968,28.306735,25.397117,230.677806,1259.94695,1260.342152,1261.001154,1259.683519,1259.68356,1259.903037,1259.420336,2.517385,2.485463,2.520519,2.473212,2.489399,2.563655,0.000247,-0.000669,6.98E-05,0,
1565,292.232382,312.120866,301.269052,290.67363,271.5553,238.243549,204.482967,165.030612,59.587179,53.200938,50.0139,278.591401,305.151694,283.761079,262.228379,245.611402,88.073435,87.965076,75.874749,57.023316,52.242208,50.382042,250.231017,285.053566,280.51718,276.453847,270.969371,254.381471,223.544519,96.682709,165.945344,77.662282,75.7278,1260.216771,236.560434,783.868688,770.711582,746.03578,685.436541,647.41869,592.001829,523.579359,1261.139569,1260.787631,198.187051,81.365511,38.909858,28.236965,25.28936,231.629199,1259.953282,1260.348486,1261.00749,1259.689851,1259.689892,1259.90937,1259.426667,2.516317,2.476764,2.520824,2.471381,2.491841,2.593111,-5.79E-05,-0.000669,-8.28E-05,0,
1566,292.853612,313.032823,302.330645,291.959726,272.478998,239.40663,205.125414,165.291715,59.140251,52.863498,49.89755,279.252934,306.615693,285.272047,263.901788,247.296975,89.206297,91.15819,76.052722,56.539129,51.756557,50.228729,250.750722,286.305571,281.734499,277.338971,271.447512,255.012718,223.918096,96.566764,166.85393,77.436887,75.680298,1260.204104,236.737994,783.004354,770.256607,745.840945,685.0624,646.794181,591.417723,524.894804,1261.126897,1260.774961,198.175779,81.538067,38.525805,28.112819,25.353758,232.260986,1259.940617,1260.335818,1260.994819,1259.677188,1259.677229,1259.896705,1259.414005,2.546839,2.495537,2.522045,2.479316,2.493214,2.589448,9.47E-05,-0.000669,-0.000235,0,
1567,293.301313,314.138773,303.733702,293.182368,273.450434,240.768598,205.664659,165.564053,58.483242,52.536861,49.644188,280.258555,308.236763,287.051736,265.584982,248.87977,89.652435,95.360184,75.50801,55.881457,51.207722,50.086289,251.506366,287.493971,282.81404,278.234706,272.196825,255.916889,224.643947,96.424838,167.812029,77.258958,75.821565,1260.197772,236.770161,782.368227,769.659148,745.61476,684.039624,646.24727,590.83894,526.179587,1261.120562,1260.768627,197.979285,84.027332,38.109812,28.107253,25.385956,232.67135,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.538751,2.477985,2.518535,2.471075,2.491841,2.577849,-5.79E-05,-0.000822,-8.28E-05,0,
1568,293.769506,315.668259,305.083201,294.461949,274.367951,242.301393,206.644317,165.819581,57.846592,52.193847,49.115536,281.35849,309.657432,288.666254,267.176038,251.045097,90.964166,101.731939,75.607235,55.133554,50.679335,49.890522,252.020266,288.628605,283.765751,279.44741,273.264046,256.579634,225.352875,96.19298,167.915116,77.1015,75.522786,1260.191439,236.764588,781.324232,768.987786,745.241432,683.997927,645.772607,590.296023,527.464262,1261.114227,1260.762292,198.50804,84.75587,37.506963,28.026337,25.380376,233.195059,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.539972,2.501184,2.520672,2.475043,2.48482,2.585938,0.000247,-0.000669,-8.28E-05,0,
1569,294.438113,317.140062,306.374921,295.609881,275.784008,244.000299,207.4882,166.053843,57.115525,51.830158,48.640042,282.696336,311.350555,290.296159,268.670813,253.075069,92.403021,108.028742,76.162744,54.880945,50.278044,49.748049,252.663055,289.816024,284.844472,280.638856,274.570122,257.558014,226.002592,95.977416,168.682877,76.960239,75.124826,1260.197772,236.883378,780.365587,767.957595,744.54794,683.748971,645.705734,589.584524,528.472788,1261.120562,1260.768627,199.582337,88.028965,36.914824,27.994226,25.423734,233.843203,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.554928,2.507289,2.521129,2.467566,2.482226,2.593569,9.47E-05,-0.000517,6.98E-05,0,
1570,295.511688,318.098351,307.739643,297.015216,277.458878,245.69799,208.141459,166.364343,56.826278,51.687923,48.386457,283.811601,312.969613,291.962032,270.090261,254.803719,92.923188,113.863588,76.644911,54.628301,49.728674,49.642548,253.268196,290.855292,285.8118,281.570487,275.986902,259.059444,227.06878,95.761871,169.298294,76.892308,74.842292,1260.210438,237.045472,779.635047,767.339841,743.970316,683.251093,645.535892,589.236731,529.343237,1261.133233,1260.781296,201.196281,91.384098,36.178344,27.892321,25.510444,234.874569,1259.94695,1260.342152,1261.001154,1259.683519,1259.68356,1259.903037,1259.420336,2.548976,2.502862,2.522045,2.465277,2.487415,2.578154,0.000247,-0.000822,-0.000235,0,
1571,296.053182,319.663059,308.940772,298.47729,279.227451,247.377863,208.930151,166.810497,57.625672,51.529355,48.079453,285.057945,314.571828,293.905601,271.752676,256.888695,94.567579,118.395893,77.257592,54.248699,49.38479,49.409732,253.781704,291.619557,286.725483,282.374349,276.829805,260.281853,228.382825,95.640548,169.515762,76.624859,74.574767,1260.197772,237.072062,779.1422,766.774288,743.260726,682.005378,645.380834,588.867769,530.299957,1261.120562,1260.768627,202.749132,93.801141,35.494081,27.692761,25.423734,235.732157,1259.934285,1260.329485,1260.988484,1259.670856,1259.670897,1259.890373,1259.407674,2.525168,2.492484,2.517009,2.468329,2.487109,2.574338,0.000247,-0.000822,-8.28E-05,0,
1572,296.647667,320.767302,309.974182,299.476548,280.492637,249.035579,209.583194,167.349772,57.925646,51.313236,47.640636,286.098328,316.116329,295.606301,273.281773,258.614499,95.49304,122.657623,77.593074,53.62709,49.168201,49.304205,254.161821,292.510605,287.692151,283.305367,277.35485,261.221322,229.675116,95.388212,169.978797,76.4836,74.532682,1260.191439,237.179693,778.321325,766.066391,742.372844,681.237372,645.664304,588.575783,531.40521,1261.114227,1260.762292,204.230921,95.526042,34.77748,27.574121,25.342597,236.708281,1259.927953,1260.323152,1260.982149,1259.664525,1259.664566,1259.884041,1259.401344,2.546839,2.51202,2.509989,2.467871,2.486957,2.57388,9.47E-05,-0.000822,-8.28E-05,0,
