Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
3243,305.567793,332.639184,328.45615,318.804767,294.665282,265.627248,229.161982,127.707,47.349246,60.544637,57.03974,317.522745,337.268135,325.822452,312.51629,305.892375,295.345462,268.088354,108.847033,44.621075,58.967394,46.401145,271.350733,308.871383,310.98603,306.958273,298.445729,281.957672,243.507955,79.397688,133.020738,66.346321,68.530637,1262.95326,343.043214,668.889641,661.79674,640.626299,582.353015,536.542794,498.904727,366.502503,182.406849,1263.524809,211.978969,101.181728,46.523657,39.918016,35.957612,257.69361,1262.689453,1263.085134,1263.744934,1262.425704,1262.425745,1262.645488,1262.162203,0.002019,0.001971,0.001702,0.001667,0.00175,0.001409,-0.000363,-0.000669,-0.000388,0,
3244,305.477812,332.403502,328.220339,318.641809,294.427539,265.349554,228.842106,127.015478,48.147529,60.381066,56.986335,317.103495,336.88684,325.440411,312.169749,305.61867,295.071018,267.959829,108.051769,44.604349,58.98762,46.421513,271.259612,308.671275,310.822701,306.758062,298.392311,281.866917,243.302861,79.381168,132.590497,66.329787,74.472602,1262.95326,342.970297,668.744699,661.507139,640.193472,582.06628,536.005451,498.405095,365.266954,132.985894,1263.524809,211.826697,100.332685,46.486593,39.955278,37.265989,257.319418,1262.689453,1263.085134,1263.744934,1262.425704,1262.425745,1262.645488,1262.162203,0.002171,0.001819,0.001549,0.002124,0.001597,0.001714,-5.79E-05,-0.000975,-8.28E-05,0,
3245,305.336465,332.445525,328.225826,318.464224,294.101337,265.056942,228.582788,126.271807,49.004594,60.460092,57.065494,316.889299,336.746369,325.336225,311.918554,305.220047,295.039716,267.741901,107.501415,44.5728,58.993145,46.464149,271.11645,308.713502,310.681401,306.653372,298.250505,281.761363,242.969815,79.276686,132.145362,66.261892,75.651577,1262.95972,342.902865,668.67768,661.367787,639.910362,581.534057,535.473486,497.553663,364.109355,133.179601,1263.531271,211.680146,100.116806,46.492173,39.960888,37.645145,256.950795,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.002171,0.001971,0.001854,0.001972,0.001444,0.001714,-0.00021,-0.000822,-0.000388,0,
3246,305.189595,332.262825,328.043029,318.35437,293.732697,264.870542,228.507068,125.560274,49.63364,60.460092,56.991865,316.889299,336.490949,325.263106,311.845208,304.999588,294.74501,267.220275,106.98271,44.498549,58.88274,46.42708,271.042074,308.56664,310.571291,306.46969,298.103164,281.687284,242.555788,79.240023,131.732248,66.261892,76.825047,1262.95972,342.793486,668.568978,661.259193,639.730033,581.175657,535.079419,496.982262,363.418693,132.878729,1263.531271,211.718216,100.891926,46.529236,39.960888,37.981218,256.763646,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.001866,0.002124,0.001702,0.001819,0.001902,0.001866,-5.79E-05,-0.000669,6.98E-05,0,
3247,305.127193,331.981461,327.907762,318.218892,293.596304,264.546185,228.13981,124.747996,50.273519,60.360879,56.892479,316.424253,336.209986,325.018164,311.452795,304.753404,294.313969,266.523361,106.512304,44.472573,58.89379,46.586485,270.867293,308.394079,310.288669,306.113331,297.930038,281.216843,242.26594,79.214373,131.330507,66.272915,82.950836,1262.95972,342.757026,668.424044,661.186798,639.585773,580.99646,534.900295,496.553614,363.709506,133.330055,1263.531271,211.870492,101.150363,46.529236,39.998149,39.585505,256.613916,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.002019,0.001971,0.001702,0.001972,0.00175,0.001409,-0.00021,-0.000822,-8.28E-05,0,
3248,305.073921,331.782295,327.671926,318.092534,293.358476,264.268364,227.895553,124.095062,50.922338,60.270806,56.94952,316.114769,336.157055,324.782316,311.326237,304.295857,293.818332,265.947396,106.125307,44.418718,58.840412,46.532719,270.701767,308.157226,309.978475,305.839587,297.692412,280.755558,242.023088,79.051205,130.975737,66.219678,83.249939,1262.966181,342.61667,668.393262,661.083651,639.446942,580.50011,534.79821,496.165993,362.297148,132.057244,1263.537734,211.571662,100.45452,46.534815,40.078278,39.591116,256.544679,1262.702373,1263.098055,1263.757859,1262.438622,1262.438663,1262.658407,1262.17512,0.002171,0.001666,0.001702,0.001972,0.001597,0.001409,9.47E-05,-0.001127,-0.000235,0,
3249,305.011517,331.610542,327.573213,318.066911,293.36955,264.279564,227.755445,123.769637,51.487773,60.171584,56.96058,315.686266,336.058539,324.610479,311.153858,304.123132,293.460871,265.436569,105.581079,44.466997,58.925067,46.543852,270.564157,308.09481,309.879365,305.630151,297.629789,280.507299,241.770829,78.842248,130.536637,66.157292,84.785996,1262.95972,342.647645,668.242882,661.078207,639.225137,580.100503,534.685345,495.267194,360.218954,132.126769,1263.531271,211.109052,99.821597,46.529236,39.923625,39.920998,256.613916,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.002019,0.001971,0.001854,0.001667,0.00175,0.001714,-0.00021,-0.001127,-0.000235,0,
3250,304.901355,331.573997,327.390393,318.03029,293.148318,264.055808,227.755445,122.984362,52.004977,60.134828,57.03421,315.539753,335.693606,324.317954,310.750357,303.829091,292.907984,264.765233,105.025896,44.504125,58.888265,46.543852,270.37817,307.984646,309.842655,305.446417,297.519262,280.544355,241.431915,78.805586,129.898801,66.120588,82.945315,1262.95326,342.496314,668.056275,660.927979,639.039401,579.55756,534.25005,494.260807,357.339751,131.782835,1263.524809,210.874864,99.262639,46.560719,40.029801,39.356176,256.608285,1262.689453,1263.085134,1263.744934,1262.425704,1262.425745,1262.645488,1262.162203,0.002171,0.001971,0.001854,0.001819,0.001597,0.001561,-0.00021,-0.000975,6.98E-05,0,
3251,304.754467,331.537451,327.280697,317.883803,292.742684,263.832031,227.338837,122.012615,52.558937,60.20834,56.96058,315.393236,335.43814,324.025412,310.383502,303.461505,292.760531,264.20564,104.618864,44.39274,58.74105,46.617983,270.154966,307.727582,309.842655,305.225923,297.371888,280.322009,240.979956,78.805586,129.261193,66.047178,81.59874,1262.966181,342.434363,667.849796,660.866475,638.869945,579.24582,533.866741,493.449048,356.986852,131.606235,1263.537734,211.114781,98.868,46.571877,40.115535,38.882531,256.694414,1262.702373,1263.098055,1263.757859,1262.438622,1262.438663,1262.658407,1262.17512,0.001714,0.001971,0.001702,0.001819,0.001444,0.001409,-0.00021,-0.000975,6.98E-05,0,
3252,304.675502,331.531967,327.202077,317.658563,292.147031,263.565329,226.916479,121.1105,53.070254,60.129306,56.991865,315.204578,335.396163,323.837071,310.157862,303.161888,292.312586,263.304411,104.095395,44.350033,58.698719,46.538285,270.000565,307.575167,309.72701,304.999899,297.145282,280.205265,240.635274,78.726758,128.768135,66.004961,83.17102,1262.95972,342.392414,667.663201,660.643863,638.648159,578.738737,533.395602,492.871337,356.87222,131.2624,1263.531271,211.223278,98.34616,46.566298,40.147183,39.324497,256.726215,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.002171,0.001819,0.001702,0.002124,0.001902,0.001561,-0.00021,-0.000975,6.98E-05,0,
3253,304.723262,331.469845,327.176488,317.413186,291.715449,263.315405,226.700553,120.486967,53.561134,60.030079,56.782026,314.995789,335.04215,323.62863,310.022122,302.915575,291.91807,262.30763,103.662681,44.324055,58.599351,46.475284,269.862916,307.40256,309.591182,304.900676,297.008952,279.808691,240.382871,78.591128,128.329582,65.979279,80.356968,1262.972642,342.257537,667.529191,660.401397,638.298421,578.032843,532.833138,492.631683,356.300967,130.447299,1263.544196,210.930127,97.91482,46.688636,40.158401,38.813533,256.737477,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.001714,0.001971,0.001549,0.001819,0.001597,0.001714,9.47E-05,-0.000975,-8.28E-05,0,
3254,304.602054,331.203049,326.946107,317.219049,291.409222,263.080351,226.575519,119.766621,54.103498,60.019034,56.660504,314.838245,334.885192,323.471354,309.937719,302.683926,291.796362,261.287994,103.281807,44.090088,58.661913,46.464149,269.516855,307.171158,309.396589,304.669112,296.88734,279.612221,240.145487,78.470134,127.868625,66.004961,79.806755,1262.972642,342.111684,667.311831,660.039483,637.79363,577.387857,532.725653,492.202338,356.446522,130.898018,1263.544196,210.777814,97.693633,46.688636,40.23291,38.552347,256.625179,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001549,0.001819,0.00175,0.001714,9.47E-05,-0.000975,-0.000235,0,
3255,304.497398,331.171986,326.732184,317.041406,291.26718,262.93671,226.505433,119.17528,54.551665,59.803998,56.518746,314.55066,334.781174,323.293978,309.906538,302.468828,291.580636,260.50897,102.991589,43.984245,58.704245,46.432647,269.336375,306.956285,309.07165,304.490846,296.708615,279.506575,239.849689,78.292341,127.42467,65.937061,80.16252,1262.95972,341.918388,667.119804,659.702892,637.278027,576.875434,532.78653,491.404287,355.744157,130.210686,1263.531271,210.690198,97.129665,46.714535,40.184439,38.727683,256.688782,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.001866,0.001819,0.001702,0.002124,0.002055,0.001561,9.47E-05,-0.000822,6.98E-05,0,
3256,304.423946,330.952695,326.549333,316.894885,291.00889,262.824771,226.467545,118.615834,54.883563,59.656948,56.445097,314.367468,334.781174,323.184253,309.686381,302.21142,291.543757,260.434229,102.769793,43.984245,58.593825,46.321433,269.261944,306.735884,308.814613,304.196772,296.598056,279.580716,239.623572,78.145703,126.975203,65.826941,81.310761,1262.972642,341.856432,666.804689,659.315719,636.748107,576.527909,532.868966,490.591819,355.427573,129.771435,1263.544196,210.473172,96.919647,46.688636,40.23291,39.000057,256.587745,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.002124,0.001702,0.001819,0.001597,0.001714,-5.79E-05,-0.000822,-0.000388,0,
3257,304.245829,330.848532,326.445109,316.570697,290.534692,262.531845,226.208004,117.80124,55.368399,59.662471,56.450629,314.116491,334.56765,322.933713,309.508418,301.885961,291.401777,259.804448,102.184002,44.138381,58.599351,46.289928,269.007006,306.520985,308.67324,303.98172,296.52988,279.623351,239.478476,78.11455,126.606359,65.86916,78.004087,1262.966181,341.778013,666.473243,658.984611,636.526388,576.128389,532.648606,490.371641,355.021754,130.81724,1263.537734,210.27703,96.324572,46.720114,40.227301,38.397452,256.582114,1262.702373,1263.098055,1263.757859,1262.438622,1262.438663,1262.658407,1262.17512,0.002019,0.001971,0.001702,0.001972,0.001597,0.001561,0.000247,-0.000975,-0.000388,0,
3258,304.177891,330.707816,326.487171,316.319757,290.023503,262.238883,226.213694,117.061544,55.742541,59.778283,56.566633,313.535694,334.281112,322.61,309.330447,301.670812,291.370437,259.137105,101.672268,43.846826,58.56807,46.295496,268.938154,306.342813,308.421689,303.766655,296.314279,279.591847,239.333372,78.010079,126.200159,65.801258,78.486373,1262.972642,341.747035,666.152714,658.519678,636.207381,575.381372,532.367366,489.44615,353.097986,130.184433,1263.544196,210.130423,95.777567,46.651577,40.270162,38.589663,256.512876,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001819,0.001702,0.001972,0.00175,0.001409,-0.00021,-0.000975,-0.000235,0,
3259,304.019934,330.660294,326.293331,316.12557,289.569426,262.078373,226.050744,116.566094,56.210556,59.840759,56.629214,313.194849,334.051123,322.342946,309.099232,301.328729,291.138054,258.639733,101.254834,43.649921,58.4834,46.247285,268.740861,306.074601,308.006669,303.461479,296.045203,279.543646,239.095885,77.852432,125.926896,65.680109,78.156301,1262.972642,341.637636,665.935406,658.230235,635.882965,574.628992,532.116562,488.443442,351.896486,130.221983,1263.544196,209.939994,95.188321,46.76275,40.307414,38.328424,256.47544,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002171,0.001971,0.001549,0.001972,0.00175,0.001714,-0.00021,-0.001127,-8.28E-05,0,
3260,303.841796,330.629228,326.07938,315.837963,289.094991,261.785353,225.829062,115.826929,56.510848,59.846282,56.597924,313.163705,333.983595,322.238694,308.73773,300.966397,290.811615,258.308725,100.817187,43.618349,58.488927,46.327001,268.672002,305.82292,307.828534,303.319922,295.940153,279.289706,238.79996,77.711304,125.558275,65.72233,80.16252,1262.95972,341.553727,665.743424,657.857568,635.511675,574.295771,531.819144,488.110314,351.849116,130.999414,1263.531271,209.928534,94.55132,46.751592,40.258946,38.951525,256.389303,1262.695913,1263.091594,1263.751396,1262.432163,1262.432204,1262.651947,1262.168661,0.001714,0.001666,0.001702,0.001819,0.00175,0.001561,-5.79E-05,-0.000975,-8.28E-05,0,
3261,303.57914,330.404429,325.92759,315.575973,288.535519,261.443747,225.558083,115.262985,56.91054,59.767236,56.555569,312.864989,333.72257,322.12345,308.511992,300.850507,290.326477,257.816792,100.479313,43.612769,58.44659,46.28436,268.480277,305.707169,307.565898,303.167318,295.787171,279.135838,238.304141,77.522508,125.215905,65.569982,77.343972,1262.966181,341.376877,665.45915,657.609773,635.228756,574.12203,531.394569,488.151523,351.454046,132.019656,1263.537734,210.238946,94.188747,46.757171,40.339056,38.36013,256.245181,1262.702373,1263.098055,1263.757859,1262.438622,1262.438663,1262.658407,1262.17512,0.001866,0.002124,0.001854,0.001972,0.00175,0.001714,-5.79E-05,-0.001127,-8.28E-05,0,
3262,303.395459,330.221661,325.891015,315.356114,288.203112,261.18238,225.444379,114.965269,57.278854,59.730474,56.592392,312.498445,333.503524,321.794187,308.291753,300.703348,290.105099,256.956131,100.036287,43.575615,58.372969,46.210209,268.480277,305.596932,307.418962,303.057001,295.713443,279.024607,238.153303,77.412535,124.879222,65.569982,77.019441,1262.972642,341.236491,665.247315,657.398163,635.017929,574.414031,531.364129,487.906191,350.33058,132.55162,1263.544196,210.473172,93.679015,46.799805,40.23291,38.141788,256.213374,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001854,0.001819,0.00175,0.001561,-5.79E-05,-0.000975,-0.000235,0,
3263,303.333025,330.04986,325.755692,315.220542,287.992581,261.044231,225.417859,114.715981,57.69498,59.741521,56.52981,312.25286,333.295435,321.622243,308.119238,300.456856,290.116187,255.919179,99.567528,43.623929,58.494453,46.18427,268.342542,305.387483,307.209578,302.920949,295.650782,278.924505,237.976071,77.276917,124.591239,65.581007,75.369249,1262.972642,341.200022,664.993829,657.144946,634.873767,574.521511,531.113312,487.798733,349.52928,132.664421,1263.544196,210.168508,93.311027,46.799805,40.270162,37.917784,255.838942,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001549,0.001972,0.001597,0.001561,-5.79E-05,-0.000975,-0.000388,0,
3264,303.290766,329.678807,325.567314,315.105101,287.950094,260.851903,225.184745,114.152398,58.09444,59.662471,56.597924,312.174035,333.034378,321.360628,307.966884,300.267358,289.926148,255.127104,99.156051,43.581195,58.452117,46.252853,268.188024,305.161468,306.983636,302.657997,295.497784,278.473945,237.668682,77.234753,124.062111,65.428653,73.645718,1262.972642,341.054143,664.740353,657.000255,634.693568,574.378205,530.540002,487.870372,348.837172,132.21326,1263.544196,210.092338,93.163846,46.76275,40.23291,37.432285,255.464449,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001702,0.001819,0.001597,0.001409,-0.00021,-0.000822,-0.000235,0,
3265,303.186071,329.53806,325.316753,314.927369,287.955642,260.484027,225.076718,113.377083,58.357647,59.667995,56.640277,312.142884,332.784276,321.109991,307.825552,300.052105,289.488858,255.09527,98.792623,43.623929,58.347212,46.221347,268.119149,304.946476,306.805452,302.516407,295.13463,278.145719,237.410308,77.203602,123.731268,65.507587,75.075885,1262.972642,340.944733,664.523097,656.747055,634.513373,574.091594,530.110009,487.834553,348.691456,132.21326,1263.544196,210.130423,92.685564,46.799805,40.270162,37.805764,255.27718,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001702,0.001972,0.002055,0.001714,-5.79E-05,-0.00128,-0.000235,0,
3266,303.175029,329.380849,325.086286,314.696468,287.870665,260.398104,225.141148,112.99419,58.641047,59.620184,56.555569,311.838582,332.444681,320.84285,307.520815,299.783457,289.145595,254.447163,98.338869,43.575615,58.336158,46.136055,267.884551,304.714914,306.647455,302.321464,294.865451,277.763646,237.021729,77.19259,123.458395,65.349717,72.288812,1262.972642,340.798848,664.305849,656.638544,634.297146,573.661686,529.715839,487.762914,347.926395,133.153304,1263.544196,209.939994,91.913132,46.76275,40.23291,37.39493,255.014978,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.001971,0.001854,0.001972,0.001597,0.001561,-5.79E-05,-0.000975,-0.000235,0,
3267,303.123635,329.073749,324.961925,314.645186,288.003679,260.233774,225.239725,112.570532,59.031162,59.64228,56.577698,311.750628,332.064936,320.608675,307.249141,299.584753,288.798657,254.132431,97.955307,43.374995,58.321455,46.195409,267.720726,304.479694,306.485803,302.269992,294.592587,277.56334,236.629357,77.141301,122.957679,65.37177,70.2293,1262.966181,340.720417,664.083162,656.416087,634.147576,572.868152,529.423774,487.82916,347.228639,133.410945,1263.537734,209.705738,91.392762,46.720114,40.227301,36.940948,254.822037,1262.702373,1263.098055,1263.757859,1262.438622,1262.438663,1262.658407,1262.17512,0.002171,0.001819,0.001702,0.001819,0.001597,0.001714,-5.79E-05,-0.000975,-8.28E-05,0,
3268,302.849879,328.764781,324.689364,314.518719,288.023972,259.918077,224.881487,111.959338,59.161773,59.552178,56.450629,311.770765,331.938928,320.445799,306.938839,299.38415,288.48668,253.703315,97.569932,43.172431,58.341685,46.067466,267.554982,304.16906,306.285528,302.069511,294.24406,277.324023,236.121765,77.088125,122.641958,65.318518,70.968441,1262.972642,340.652961,663.871377,656.204518,633.900746,572.336187,529.357495,487.762914,347.452742,133.303756,1263.544196,209.406747,90.810025,46.651577,40.23291,37.021312,254.453016,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002171,0.001971,0.001702,0.001972,0.001902,0.001409,-0.00021,-0.000975,-8.28E-05,0,
3269,302.634936,328.550879,324.475344,314.340962,287.80788,259.550054,224.621802,111.18499,59.351269,59.594467,56.345684,312.032904,331.98093,320.414699,306.797468,299.205645,288.344549,253.821378,97.317368,42.992167,58.273588,45.998873,267.486088,303.917243,305.997065,301.743966,293.954528,276.95854,235.749992,76.910346,122.311389,65.250606,71.29855,1262.972642,340.50707,663.726561,656.05985,633.720572,571.906312,529.285826,487.189768,346.869738,132.927649,1263.544196,208.835337,90.295384,46.614517,40.23291,37.282858,254.378078,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002171,0.001666,0.001702,0.001667,0.00175,0.001561,-5.79E-05,-0.000822,-8.28E-05,0,
3270,302.451205,328.294912,324.328997,314.047727,287.586222,259.288475,224.470147,110.999345,59.608804,59.520936,56.345684,312.326176,331.944412,320.304907,306.613851,299.242453,288.418389,253.858855,96.948704,42.954995,58.273588,45.961791,267.411599,303.770185,305.850066,301.633603,293.696319,276.921432,235.485749,76.837033,121.90059,65.140466,72.472185,1262.972642,340.434123,663.545545,655.879019,633.648503,571.906312,529.142486,486.616562,346.651098,133.341371,1263.544196,208.721046,89.670579,46.614517,40.23291,37.506991,254.378078,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.001866,0.002124,0.001702,0.001972,0.00175,0.001256,-5.79E-05,-0.000975,-0.000235,0,
3271,302.309736,328.044422,324.041784,313.796635,287.407043,259.069853,224.362094,111.227697,59.871834,59.489695,56.424869,312.551623,331.730781,320.090812,306.472467,299.10075,288.423937,254.089332,96.696209,42.849054,58.131859,46.004443,267.305456,303.591874,305.671826,301.49197,293.628079,277.075434,235.340411,76.769226,121.458166,65.109266,74.122446,1262.972642,340.324701,663.400736,655.662029,633.504368,571.7272,528.748294,486.580735,346.432451,134.056201,1263.544196,208.835337,89.670579,46.614517,40.195656,37.992457,254.378078,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002171,0.001971,0.002007,0.001819,0.00175,0.001409,-0.00021,-0.000822,-0.000541,0,
3272,302.168261,327.903632,323.864327,313.582188,287.338699,258.925966,224.329871,111.19614,60.098055,59.531985,56.35675,312.483819,331.48062,319.913308,306.257622,299.069469,288.540242,253.645235,96.333178,42.63156,58.063756,45.972931,267.31105,303.376785,305.456824,301.423914,293.522947,276.895467,235.081796,76.738076,121.053179,65.078065,74.929203,1262.972642,340.251752,663.183529,655.553537,633.324204,571.870489,528.461604,486.25828,345.703576,134.169094,1263.544196,208.79724,89.964589,46.503333,40.121144,38.216446,254.415547,1262.708833,1263.104517,1263.764323,1262.445082,1262.445123,1262.664867,1262.181578,0.002019,0.002124,0.002007,0.001972,0.001597,0.001256,-5.79E-05,-0.001127,-8.28E-05,0,
3273,301.973457,327.782941,323.63379,313.277885,287.142853,258.765227,224.090975,110.925092,60.270907,59.410636,56.2352,312.289518,331.287038,319.646096,305.952752,298.947984,288.566064,253.746421,96.137851,42.62039,57.942246,45.998873,267.225367,303.18189,305.151738,301.302491,293.401196,276.438975,234.579564,76.507125,120.631471,65.030323,76.034837,1262.979103,340.147816,663.007976,655.341998,633.221529,571.73259,528.108626,486.335332,344.870754,133.121351,1263.550659,208.726778,90.006874,46.434785,40.16401,38.296718,254.308774,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.001866,0.002124,0.002007,0.001667,0.001597,0.001714,9.47E-05,-0.000975,-0.000235,0,
3274,301.942228,327.605572,323.529505,313.100074,286.889739,258.583938,223.793297,110.670804,60.570639,59.342624,56.203904,312.185051,331.438613,319.798005,305.77461,298.732643,288.682363,253.939434,95.848596,42.811877,57.910956,46.041524,267.193713,303.113867,305.120499,301.160845,293.185374,276.370315,234.283102,76.549287,120.263984,64.999121,77.134975,1262.979103,340.074865,662.863181,654.980384,633.00534,571.696767,527.821924,486.156186,343.376114,133.723222,1263.550659,208.19338,90.190647,46.323584,40.126754,38.632594,254.196358,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.002019,0.001666,0.001702,0.001819,0.001444,0.001409,-0.00021,-0.000822,-0.000235,0,
3275,301.831968,327.349558,323.309941,312.880083,286.741921,258.434406,223.679524,110.559447,60.717731,59.452928,56.130243,312.331684,331.438613,320.017612,305.811342,298.879891,289.051501,253.752047,95.553845,42.774699,57.910956,45.893193,267.007464,302.893227,305.046982,301.087257,293.074687,276.444548,234.094251,76.475975,120.002868,64.962406,77.727255,1262.985565,339.93445,662.54285,654.768865,632.83061,571.343938,527.397255,485.659943,342.214811,133.992264,1263.557123,207.703757,90.379965,46.255027,40.057848,38.750147,254.014625,1262.721755,1263.117441,1263.77725,1262.458002,1262.458043,1262.677789,1262.194497,0.002019,0.001971,0.001854,0.001972,0.001902,0.001256,-5.79E-05,-0.000975,-8.28E-05,0,
3276,301.795213,327.349558,322.980575,312.623411,286.668008,258.32225,223.679524,110.336752,61.011889,59.452928,56.130243,312.148392,331.256,319.944411,305.921538,299.063941,288.977677,252.964857,95.148621,42.811877,57.910956,46.004443,266.858454,302.672572,304.936704,301.050463,293.037791,276.481663,233.829835,76.402663,119.779085,64.888973,79.524361,1262.985565,339.897973,662.434261,654.407285,632.650462,571.093187,526.895502,485.552444,342.397136,145.313901,1263.557123,206.979679,90.78433,46.143812,40.020588,39.011287,254.052101,1262.721755,1263.117441,1263.77725,1262.458002,1262.458043,1262.677789,1262.194497,0.002019,0.001819,0.001702,0.001667,0.00175,0.001409,-5.79E-05,-0.000975,6.98E-05,0,
3277,301.763983,327.318474,323.022666,312.408901,286.488771,258.103538,223.571442,110.119657,61.201241,59.384918,56.246267,311.933939,330.969292,319.730298,305.633193,299.143086,288.909399,252.558042,94.933148,42.780283,58.026939,46.084175,266.752286,302.530983,304.831941,301.055988,293.04333,276.561465,233.571067,76.371513,119.523645,64.894488,79.372128,1262.979103,339.783052,662.139255,654.040287,632.464898,571.016154,526.173292,485.475382,342.865669,280.280155,1263.550659,206.135395,90.889087,46.064081,39.977717,38.893761,254.046462,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.002171,0.001971,0.001549,0.001819,0.001597,0.001409,-5.79E-05,-0.000669,-8.28E-05,0,
3278,301.537923,327.45928,322.870781,312.366722,286.335378,257.873572,223.414037,109.928551,61.342776,59.305855,56.203904,311.891769,330.817704,319.541783,305.51747,298.990322,288.645446,252.10239,94.743463,42.849054,57.837316,46.041524,266.597665,302.488681,304.679375,300.90328,293.000894,276.667231,233.300922,76.256038,119.368894,64.852257,79.518842,1262.979103,339.710097,661.885902,653.714901,632.176678,570.801227,525.743185,485.582882,343.777149,285.243225,1263.550659,205.106068,90.484707,46.027005,40.014978,38.96837,254.046462,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.002019,0.001971,0.001854,0.001819,0.001597,0.001714,-0.00021,-0.000975,-0.000235,0,
3279,301.433174,327.281899,322.803079,312.335559,286.119156,257.8044,223.381804,110.045441,61.568865,59.237841,56.209437,311.823953,330.71361,319.364258,305.449516,298.774985,288.614077,252.145525,94.454374,42.928989,57.879665,46.232485,266.528744,302.420646,304.574605,300.835212,292.932638,276.450121,233.117674,76.188233,119.188076,64.710901,79.18874,1262.979103,339.564184,661.63256,653.461836,631.996546,570.47884,525.313065,485.475382,344.433334,278.351656,1263.550659,204.190933,90.558227,45.841609,39.977717,38.78184,253.8216,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.002019,0.001666,0.002007,0.001819,0.00175,0.001714,-5.79E-05,-0.001127,-0.000235,0,
3280,301.433174,327.355048,322.693281,312.335559,285.971296,257.692214,223.268015,110.119657,61.789414,59.274611,56.209437,311.750628,330.421388,319.108011,305.339306,298.590918,288.429485,252.483045,94.270254,42.891814,57.916485,46.158332,266.416965,302.310304,304.537841,300.651222,292.711242,276.004695,232.928737,76.224889,118.9644,64.637464,78.271843,1262.979103,339.527705,661.451608,653.172631,631.780394,570.048998,525.098001,484.973692,343.558406,133.535116,1263.550659,203.542615,90.594987,45.767443,39.940455,38.557964,253.484265,1262.715294,1263.110979,1263.770786,1262.451542,1262.451583,1262.671328,1262.188038,0.002171,0.001819,0.001854,0.001819,0.00175,0.001561,-0.00021,-0.000822,-8.28E-05,0,
