s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
Time,"Basement_HRR_1","Basement_HRR_2","Basement_HRR_3","Basement_HRR_4","Basement_HRR_5","Basement_HRR_6","FirstFloor_HRR_1","FirstFloor_HRR_2","FirstFloor_HRR_3","FirstFloor_HRR_4","FirstFloor_HRR_5","FirstFloor_HRR_6","FirstFloor_HRR_7","FirstFloor_HRR_8","FirstFloor_HRR_9","FirstFloor_HRR_10","FirstFloor_HRR_11","FirstFloor_HRR_12","0.08 m BS, V, Rear","0.34 m BS, V, Rear","0.61 m BS, V, Rear","0.88 m BS, V, Rear","1.15 m BS, V, Rear","1.42 m BS, V, Rear","1.68 m BS, V, Rear","1.95 m BS, V, Rear","0.08 m BS, W, Rear","0.34 m BS, W, Rear","0.61 m BS, W, Rear","0.88 m BS, W, Rear","1.15 m BS, W, Rear","1.42 m BS, W, Rear","1.68 m BS, W, Rear","1.95 m BS, W, Rear","0.08 m BS, T, Rear","0.34 m BS, T, Rear","0.61 m BS, T, Rear","0.88 m BS, T, Rear","1.15 m BS, T, Rear","1.42 m BS, T, Rear","1.68 m BS, T, Rear","1.95 m BS, T, Rear","0.08 m BS, V, Front","0.34 m BS, V, Front","0.61 m BS, V, Front","0.88 m BS, V, Front","1.15 m BS, V, Front","1.42 m BS, V, Front","1.68 m BS, V, Front","1.95 m BS, V, Front","0.08 m BS, W, Front","0.34 m BS, W, Front","0.61 m BS, W, Front","0.88 m BS, W, Front","1.15 m BS, W, Front","1.42 m BS, W, Front","1.68 m BS, W, Front","1.95 m BS, W, Front","0.08 m BS, T, Front","0.34 m BS, T, Front","0.61 m BS, T, Front","0.88 m BS, T, Front","1.15 m BS, T, Front","1.42 m BS, T, Front","1.68 m BS, T, Front","1.95 m BS, T, Front","0.08 m BS, U, Stair","0.34 m BS, U, Stair","0.61 m BS, U, Stair","0.88 m BS, U, Stair","1.15 m BS, U, Stair","1.42 m BS, U, Stair","1.68 m BS, U, Stair","1.95 m BS, U, Stair","0.08 m BS, W, Stair","0.34 m BS, W, Stair","0.61 m BS, W, Stair","0.88 m BS, W, Stair","1.15 m BS, W, Stair","1.42 m BS, W, Stair","1.68 m BS, W, Stair","1.95 m BS, W, Stair","0.08 m BS, T, Stair","0.34 m BS, T, Stair","0.61 m BS, T, Stair","0.88 m BS, T, Stair","1.15 m BS, T, Stair","1.42 m BS, T, Stair","1.68 m BS, T, Stair","1.95 m BS, T, Stair"
 2.7025708E+000, 0.0000000E+000, 3.0666716E+000, 3.6701596E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5333148E-004, 1.5644931E-004, 1.5523958E-004, 1.5342557E-004, 1.5230560E-004, 1.5176521E-004, 1.5131292E-004, 1.5117780E-004, 2.9049601E-005, 5.0277094E-006, 2.7578567E-006, 1.7535864E-006, 1.1608289E-006, 7.6674343E-007, 3.3309027E-007, 4.8882352E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9506809E-003, 2.1439288E-003, 1.7989912E-003, 2.1448084E-003, 1.9540864E-003, 1.9235421E-003, 1.9186811E-003, 1.8113141E-003,-8.5615775E-006, 3.6305768E-004, 1.5095006E-003,-7.6520565E-004,-6.9303373E-005, 2.0400845E-005, 1.3448331E-004, 6.6783215E-004, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.7354642E-001, 2.6963437E-001, 2.6887423E-001, 3.2146156E-001, 2.7510256E-001, 2.6369643E-001, 2.6604348E-001, 5.0330961E-001, 9.2878552E-005,-2.4087690E-001,-1.4068903E-001,-1.1560353E-001,-1.3016795E-001,-1.7569225E-001,-2.8078678E-001,-1.2852027E-001, 2.0001051E+001, 2.0001385E+001, 2.0000174E+001, 2.0002337E+001, 2.0002188E+001, 2.0002382E+001, 2.0002253E+001, 2.0001066E+001
 3.0111397E+000, 0.0000000E+000, 2.3870282E+000, 4.4560281E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2010759E-005,-1.0046525E-005,-8.7044546E-006,-6.6894249E-006,-4.8002398E-006,-3.8504440E-006,-2.8280026E-006,-2.3557943E-006, 2.7255712E-006, 1.7448489E-006, 1.3641744E-006, 1.0474638E-006, 7.4818280E-007, 5.3912504E-007, 2.6468817E-007, 3.7874020E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.0875422E-004,-2.2331379E-004,-1.7912612E-004,-2.2150610E-004,-2.0490162E-004,-2.0251769E-004,-2.0176389E-004,-1.8651952E-004, 5.1508897E-007,-3.3959597E-005,-1.4251137E-004, 7.3292911E-005, 1.0108199E-005, 5.3726972E-006, 8.1193675E-006, 3.1329088E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9689093E-002, 8.0914967E-002, 5.0031543E-003, 3.3050124E-002,-5.6939903E-003, 1.0712387E-002, 5.2439928E-002,-7.4324057E-002, 2.4967858E-005,-1.7946476E-001,-7.0487484E-002,-7.0783444E-002,-6.0824655E-002,-6.5602243E-002,-6.8718344E-002, 1.7719556E-002, 2.0000807E+001, 2.0001322E+001, 2.0000423E+001, 2.0002930E+001, 2.0002832E+001, 2.0002939E+001, 2.0002146E+001, 2.0001198E+001
 3.3045451E+000, 0.0000000E+000, 2.5607281E+000, 4.5406152E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2035162E-004,-3.2413934E-004,-3.2396955E-004,-3.2275735E-004,-3.2112421E-004,-3.2011524E-004,-3.1892885E-004,-3.1842108E-004,-1.6358266E-005,-3.3868830E-006,-1.9443492E-006,-9.6053031E-007,-3.9329851E-007,-1.3555464E-007,-1.1285292E-008,-1.5785271E-011, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.1209230E-003,-1.2375022E-003,-1.0502920E-003,-1.2395952E-003,-1.1263732E-003,-1.1091186E-003,-1.1103364E-003,-1.0586979E-003, 5.6453414E-006,-2.1069533E-004,-8.8036724E-004, 4.4299423E-004, 3.5487596E-005,-2.0082136E-005,-1.0290535E-004,-5.1733520E-004, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.9938578E-001,-9.0891004E-002,-2.1429469E-001,-2.1006307E-001,-2.6359430E-001,-2.6326740E-001,-3.7982529E-001,-5.2286482E-001,-6.3764302E-005,-1.4193197E-001,-9.8748105E-003,-6.0293586E-003, 1.9602146E-002, 2.2831298E-002, 2.3951670E-002, 1.3027620E-001, 2.0001488E+001, 2.0001780E+001, 2.0000776E+001, 2.0003590E+001, 2.0004025E+001, 2.0004444E+001, 2.0004023E+001, 2.0001972E+001
 3.6033310E+000, 0.0000000E+000, 5.4430337E+000, 5.2496271E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7311704E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7404238E-004, 1.6915330E-004, 1.6497509E-004, 1.5999666E-004, 1.5651566E-004, 1.5482414E-004, 1.5314737E-004, 1.5249250E-004, 8.7200669E-006,-1.3484215E-006,-2.1541441E-006,-2.0702455E-006,-1.7071690E-006,-1.4297640E-006,-8.9954040E-007,-2.3737988E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.1880780E-004,-6.6529610E-004,-5.1348156E-004,-6.6535972E-004,-6.1918970E-004,-6.0910638E-004,-5.9651426E-004,-5.3090416E-004,-2.8738174E-007,-1.1536375E-004,-4.6154743E-004, 2.4498778E-004, 3.1641059E-005, 8.9045379E-006, 6.7453980E-006, 7.3027826E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.9467151E-002,-2.0474136E-002,-1.7933477E-001,-1.9289632E-001,-2.6266479E-001,-2.7522236E-001,-4.7221461E-001,-2.4399883E-001, 3.5613164E-005,-1.3212197E-001,-3.0432022E-003, 1.0527508E-002, 2.0773673E-002, 8.9662997E-003,-3.6599036E-002, 1.9370569E-001, 2.0002222E+001, 2.0002394E+001, 2.0001726E+001, 2.0004519E+001, 2.0005917E+001, 2.0006998E+001, 2.0007425E+001, 2.0003885E+001
 3.9075137E+000, 0.0000000E+000, 7.7236085E+000, 5.6927600E+002, 0.0000000E+000, 0.0000000E+000, 5.2747467E-008, 0.0000000E+000, 5.3347030E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0338516E-004, 1.9164631E-004, 1.8656725E-004, 1.8289592E-004, 1.8151435E-004, 1.8106936E-004, 1.8071294E-004, 1.8062357E-004, 5.4111620E-006,-3.0257634E-006,-2.2495215E-006,-1.1058576E-006,-6.2521173E-007,-5.0831233E-007,-3.3783121E-007,-9.6704106E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.1103260E-004,-7.6215720E-004,-5.9050089E-004,-7.6171895E-004,-7.1012101E-004,-6.9888652E-004,-6.8632129E-004,-6.1681692E-004,-3.8292956E-007,-1.2799236E-004,-5.1956077E-004, 2.7287443E-004, 3.3904769E-005, 9.8992541E-006, 8.2222195E-006, 6.7442612E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5276436E-002, 5.2190274E-002,-1.1560636E-001,-1.4568287E-001,-2.2057216E-001,-2.3311552E-001,-3.3489308E-001, 1.1861081E-001, 5.1399842E-005,-9.1467500E-002,-6.9964677E-003, 5.8605717E-003, 1.1298299E-004,-1.3945228E-002,-6.9845140E-002, 8.4266640E-002, 2.0002119E+001, 2.0003046E+001, 2.0002642E+001, 2.0005589E+001, 2.0007952E+001, 2.0009583E+001, 2.0010729E+001, 2.0005886E+001
 4.2111253E+000, 0.0000000E+000, 9.4517384E+000, 6.0867133E+002, 0.0000000E+000, 1.5481080E-008, 4.6385562E-006, 0.0000000E+000, 2.5742481E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0357481E-005,-8.5689258E-005,-9.6014381E-005,-1.0166856E-004,-1.0311112E-004,-1.0336913E-004,-1.0343112E-004,-1.0340528E-004,-2.2981500E-005,-1.0863599E-005,-4.3823788E-006,-9.9609872E-007,-2.6822764E-007,-1.2656014E-007,-5.0961013E-008,-1.2898531E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.9491064E-004,-2.0834162E-004,-1.6071256E-004,-2.0867732E-004,-1.9560706E-004,-1.9299320E-004,-1.9403981E-004,-1.8979951E-004,-4.9017430E-008,-3.4419289E-005,-1.4078626E-004, 7.1990471E-005, 6.3461689E-006,-1.7697158E-006,-1.5231275E-005,-1.0307306E-004, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3111687E-001, 1.3505341E-001,-2.5431229E-002,-6.6997588E-002,-1.4230330E-001,-1.5076450E-001,-2.0370480E-001, 5.5634058E-001,-1.8008164E-005,-4.6085294E-002,-1.3563538E-002,-6.0722958E-003,-2.7243858E-002,-4.0528998E-002,-8.3982699E-002,-8.1883445E-002, 2.0002230E+001, 2.0003780E+001, 2.0003702E+001, 2.0007021E+001, 2.0010748E+001, 2.0013165E+001, 2.0023769E+001, 2.0008343E+001
 4.5010654E+000, 0.0000000E+000, 9.0777493E+000, 6.3587659E+002, 0.0000000E+000, 5.4038082E-006, 1.7962990E-006, 0.0000000E+000, 5.5225816E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5912896E-004, 2.0803588E-004, 1.1762319E-004, 6.7574612E-005, 6.0534461E-005, 5.9694303E-005, 5.9373833E-005, 5.9352729E-005, 8.6116044E-005,-2.7035082E-006,-5.9532264E-005,-1.1110554E-005,-1.5887998E-006,-6.4157007E-007,-3.1059008E-007,-8.6676955E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2018662E-004, 7.8788382E-004, 6.4857682E-004, 7.8829529E-004, 7.2160986E-004, 7.1021065E-004, 7.0622785E-004, 6.6230854E-004,-2.0238958E-006, 1.3478858E-004, 5.5416819E-004,-2.8487807E-004,-2.9118421E-005, 2.9143714E-006, 3.8432230E-005, 1.9324131E-004, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.9930022E-001, 2.9091519E-001, 1.6084404E-001, 8.4607102E-002, 1.7702660E-002, 4.3249678E-002, 9.2611683E-004, 8.0765665E-001, 1.0762390E-005,-4.4138808E-002,-5.3858846E-002,-4.5844693E-002,-8.4872991E-002,-1.1352286E-001,-1.6066064E-001,-2.8451827E-001, 2.0002447E+001, 2.0004665E+001, 2.0004429E+001, 2.0008081E+001, 2.0012907E+001, 2.0015278E+001, 2.0076530E+001, 2.0012112E+001
 4.8035260E+000, 0.0000000E+000, 8.1942492E+000, 6.7587830E+002, 0.0000000E+000, 1.4636350E-004, 2.2485145E-005, 0.0000000E+000, 4.0611860E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3871501E-004,-1.5498158E-004,-1.2265946E-004,-1.8031761E-004,-1.8548558E-004,-1.8272767E-004,-1.8071943E-004,-1.8009257E-004,-3.7910318E-005, 2.4263443E-005, 5.6868310E-005,-3.7250789E-005, 1.2564268E-006, 1.5222633E-006, 6.1317007E-007, 1.1731520E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.2963052E-004, 6.8102631E-004, 5.3018169E-004, 6.8066659E-004, 6.2919658E-004, 6.1812182E-004, 6.0579140E-004, 5.4349628E-004,-6.7801420E-007, 1.1814925E-004, 4.7407963E-004,-2.5212971E-004,-3.3139644E-005,-9.4758589E-006,-4.9403870E-006,-5.4393131E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0873727E-001, 2.7453297E-001, 1.8104368E-001, 7.1130648E-002,-3.7442509E-004, 5.1661555E-002, 5.2914817E-002, 7.3230207E-001,-3.5437311E-005,-2.3555379E-002,-9.1737509E-002,-6.0065717E-002,-9.9369414E-002,-1.4621866E-001,-2.1005881E-001,-2.6349872E-001, 2.0002981E+001, 2.0005337E+001, 2.0004700E+001, 2.0008884E+001, 2.0014488E+001, 2.0016413E+001, 2.0101946E+001, 2.0020727E+001
 5.1081850E+000, 0.0000000E+000, 1.0369748E+001, 8.4225812E+002, 0.0000000E+000, 8.8052802E-005, 7.0191908E-004, 0.0000000E+000, 1.9036146E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1728180E-006,-1.8145312E-005,-3.6886617E-005,-1.7674785E-005,-2.4181159E-005,-2.1835705E-005,-1.9783720E-005,-1.9090186E-005,-2.6503223E-005,-2.1529472E-007,-1.5862755E-005,-1.4190828E-005, 1.8773151E-006, 2.3877387E-006, 1.0697265E-006, 2.1664553E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.6963759E-004, 3.9951035E-004, 3.1260433E-004, 3.9956186E-004, 3.6998006E-004, 3.6406255E-004, 3.6010853E-004, 3.3230492E-004,-2.9579169E-007, 6.8770132E-005, 2.7714827E-004,-1.4505515E-004,-1.6537006E-005,-1.4265337E-006, 1.0440157E-005, 4.9995138E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7917558E-002, 2.0540927E-001, 1.2605278E-001, 9.3757762E-003,-6.9807269E-002,-2.4242348E-003, 7.6972097E-002, 6.1452502E-001, 3.0949984E-006,-2.2891692E-003,-1.0907178E-001,-6.2765509E-002,-9.5861860E-002,-1.5778947E-001,-2.0513864E-001,-1.6929536E-001, 2.0003742E+001, 2.0005737E+001, 2.0004604E+001, 2.0009388E+001, 2.0015602E+001, 2.0017487E+001, 2.0064697E+001, 2.0021376E+001
 5.4066220E+000, 0.0000000E+000, 1.1959896E+001, 7.9465430E+002, 0.0000000E+000, 4.3701984E-005, 4.8950093E-004, 0.0000000E+000, 3.7353847E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1262926E-005, 1.6250810E-006,-7.1679585E-007, 1.3352070E-006,-1.3896901E-005,-2.1717806E-005,-2.6097117E-005,-2.7049755E-005, 5.9428226E-006, 3.0618073E-006,-4.7671942E-006, 3.4861905E-006,-6.7408346E-006,-3.6850079E-006,-9.6047359E-007,-1.5882082E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.9132803E-004,-2.0434764E-004,-1.5743461E-004,-2.0440678E-004,-1.9144523E-004,-1.8868792E-004,-1.8718911E-004,-1.7422935E-004,-1.6711100E-007,-3.3745266E-005,-1.3764744E-004, 7.1097507E-005, 7.4246950E-006, 4.9376058E-007,-5.0208014E-006,-3.0247218E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2134673E-001, 6.5899789E-002, 9.1050137E-003,-1.1522638E-001,-1.9012754E-001,-1.1314045E-001, 1.6310032E-002, 4.1130900E-001, 2.0717484E-006, 2.0465795E-002,-9.8558933E-002,-4.9500763E-002,-8.6579196E-002,-1.5422206E-001,-1.3667904E-001,-1.2107274E-001, 2.0004494E+001, 2.0006702E+001, 2.0004923E+001, 2.0010664E+001, 2.0018101E+001, 2.0020973E+001, 2.0048645E+001, 2.0021925E+001
 5.7023325E+000, 0.0000000E+000, 1.4727386E+001, 8.3998071E+002, 0.0000000E+000, 4.1011270E-005, 6.4628402E-004, 0.0000000E+000, 4.7759389E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4971519E-005, 1.7086073E-005, 2.4024779E-005, 2.4801366E-005, 1.8304567E-005, 5.9090180E-006,-2.8419853E-007,-9.6684619E-007,-1.1454524E-005,-3.8864546E-006, 7.5634011E-006, 1.4546517E-006,-1.0084270E-005,-6.8843497E-006,-1.3314171E-006,-1.3866433E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.6484349E-004,-3.8939342E-004,-2.9889782E-004,-3.8970253E-004,-3.6553704E-004,-3.6051153E-004,-3.5684340E-004,-3.2862465E-004,-6.1121261E-007,-6.5654596E-005,-2.6507321E-004, 1.3850715E-004, 1.5913100E-005, 2.6266714E-006,-5.4388661E-006,-3.0864772E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.1908619E-001,-6.0254965E-002,-6.2344011E-002,-2.0251080E-001,-2.4941808E-001,-1.6842696E-001,-1.6350295E-002, 2.9047775E-001, 4.6304294E-006, 3.7297640E-002,-9.6655883E-002,-4.4206180E-002,-1.0147515E-001,-1.7137057E-001,-8.7320872E-002,-9.3190856E-002, 2.0005068E+001, 2.0008348E+001, 2.0005739E+001, 2.0013365E+001, 2.0021933E+001, 2.0025833E+001, 2.0048260E+001, 2.0027739E+001
 6.0049947E+000, 0.0000000E+000, 2.3626106E+001, 9.5201141E+002, 0.0000000E+000, 9.3790761E-005, 7.1304815E-004, 0.0000000E+000, 8.0058939E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0027446E-004, 6.1547114E-005, 4.0851923E-005, 5.0687395E-005, 5.9389065E-005, 4.8292164E-005, 4.1876872E-005, 4.1263098E-005, 1.7436050E-006,-2.2003827E-005,-9.8379087E-006, 4.0549826E-006,-6.8871498E-007,-7.3793249E-006,-1.5658094E-006,-1.3576084E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.9464273E-004,-4.2120900E-004,-3.2279946E-004,-4.2104317E-004,-3.9427343E-004,-3.8824315E-004,-3.8255865E-004,-3.4812963E-004,-5.5807413E-007,-7.0199159E-005,-2.8421855E-004, 1.4792933E-004, 1.6763988E-005, 3.1410868E-006,-1.9129484E-006,-2.9472567E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.8548653E-001,-1.3168731E-001,-3.9319456E-002,-1.7852195E-001,-1.8132077E-001,-1.1009166E-001, 4.5291338E-002, 3.4406736E-001, 9.5427531E-006, 2.5020618E-002,-1.1920315E-001,-7.8380726E-002,-1.5452248E-001,-2.1463805E-001,-8.4028572E-002,-1.0707938E-001, 2.0005703E+001, 2.0010128E+001, 2.0006975E+001, 2.0017448E+001, 2.0026152E+001, 2.0030058E+001, 2.0048065E+001, 2.0036850E+001
 6.3085143E+000, 0.0000000E+000, 2.3669102E+001, 9.3402722E+002, 0.0000000E+000, 3.4302539E-005, 8.8455947E-004, 0.0000000E+000, 4.9757436E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1016915E-005, 1.7396309E-005, 1.2300588E-005,-1.8567498E-005,-2.5143539E-005,-2.0669810E-005,-2.0517631E-005,-2.0647263E-005,-6.6993630E-006, 1.0779452E-005,-6.9325815E-006,-1.1741117E-005, 1.6214429E-006, 1.1300131E-006,-4.6289856E-007,-9.5565042E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2650526E-004, 1.3490372E-004, 1.0112728E-004, 1.3459745E-004, 1.2590468E-004, 1.2385858E-004, 1.2105469E-004, 1.0658886E-004, 3.7478046E-007, 2.2966053E-005, 9.0533285E-005,-4.7770816E-005,-5.9728695E-006,-1.6883801E-006,-2.3086834E-006,-2.3143906E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.6993760E-002,-1.3330005E-001, 6.4797528E-002,-3.8423851E-002,-1.5532373E-002, 3.9554466E-002, 2.4398942E-001, 6.2546533E-001,-3.8806966E-006,-4.7735754E-002,-1.6986157E-001,-1.6466321E-001,-2.0939235E-001,-2.5761935E-001,-1.5628184E-001,-2.3309691E-001, 2.0006456E+001, 2.0011574E+001, 2.0008326E+001, 2.0019825E+001, 2.0028284E+001, 2.0032312E+001, 2.0035774E+001, 2.0036592E+001
