s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
 1.6230202E+002, 1.2276125E-001, 2.9954602E+003, 3.7741042E+003, 4.6624034E-003, 4.1133299E+000, 9.3552738E-001, 3.0398248E-006, 1.8694778E+002, 8.0441823E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0023271E-006, 4.0785223E-001, 5.6294521E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1208932E-004, 1.1195705E-004, 1.1027864E-004, 1.0618274E-004, 1.0138460E-004, 9.8552526E-005, 9.6078540E-005, 9.5566284E-005, 4.1047174E-006, 4.8758034E-007,-1.4953483E-007,-8.9491465E-007,-1.3520962E-006,-1.3500119E-006,-7.4101132E-007,-1.0997971E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.1886036E+000,-1.0151073E+001,-8.7201443E+000,-9.8917847E+000,-8.9964533E+000,-9.0512428E+000,-1.0060975E+001,-9.2334671E+000, 1.0121345E-005,-7.9667306E+000,-1.0763341E+001,-6.5097899E+000,-2.4272573E+000, 4.9770898E-001, 2.4103522E-001,-2.9719990E-001, 4.0807397E+002, 4.2344382E+002, 4.3002209E+002, 4.3394083E+002, 4.2128229E+002, 4.1905969E+002, 4.1057391E+002, 3.6685788E+002,-7.1902270E+000,-9.3995600E+000,-6.0801554E+000,-9.3545399E+000,-1.2328366E+001,-9.8707800E+000,-2.6528311E+000, 1.1416316E+000, 1.3338367E-005,-1.5172393E+000,-1.1404794E+000, 5.0589089E+000, 8.6400900E+000, 7.6617665E+000, 4.2005701E+000, 2.0415025E+000, 5.7791882E+002, 5.8269244E+002, 5.7588672E+002, 5.8887250E+002, 5.5542847E+002, 5.0649115E+002, 5.0332999E+002, 4.6820038E+002
 1.6260045E+002, 1.8735072E-001, 3.6111362E+003, 4.0124448E+003, 3.1657484E-003, 8.1844285E-002, 1.9871248E-002, 4.8737647E-008, 6.7229852E+002, 7.8989845E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0601409E-008, 1.7419941E+001, 2.2302642E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1014497E-006,-8.9122077E-006,-9.8813016E-006,-1.0315987E-005,-9.4251627E-006,-8.3413006E-006,-6.7637288E-006,-6.0556190E-006,-1.2285494E-006,-1.0062595E-006,-7.3528383E-007,-1.8630199E-007, 3.2354976E-007, 5.2004293E-007, 4.3019062E-007, 8.5471250E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.8424336E+000,-8.0413132E+000,-1.0305967E+001,-1.0897950E+001,-9.4857359E+000,-1.0208460E+001,-1.0742662E+001,-1.0095964E+001, 1.8357277E-005,-7.2425680E+000,-1.2152789E+001,-8.0508127E+000,-2.1543429E+000,-6.4259177E-001,-1.2669783E+000,-8.2158518E-001, 4.1375397E+002, 4.2408618E+002, 4.2705099E+002, 4.2702655E+002, 4.1656091E+002, 4.1480927E+002, 4.0928687E+002, 3.9232251E+002,-8.5959005E+000,-1.0287847E+001,-1.0346259E+001,-7.6876249E+000,-1.2213795E+001,-1.1753981E+001,-6.6576123E+000, 1.5653397E-001,-4.7655139E-006, 3.3508554E+000, 4.4278426E+000, 4.7130427E+000, 6.9737377E+000, 7.6668992E+000, 6.1506419E+000, 1.4860570E+000, 6.0306592E+002, 5.8931830E+002, 5.6778027E+002, 5.7060602E+002, 5.8698096E+002, 5.7009747E+002, 5.8549725E+002, 7.1908466E+002
 1.6290072E+002, 1.0355333E-001, 4.2942441E+003, 3.2695732E+003, 9.9748122E-003, 2.0501876E-001, 2.8861302E-004, 6.9405178E-006, 3.2009570E+002, 6.8059568E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6944249E-004, 5.8049674E+000, 2.9131599E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1948814E-005,-2.2652375E-005,-2.1977545E-005,-2.0503072E-005,-1.9927151E-005,-2.0202175E-005,-2.0982518E-005,-2.1372265E-005,-1.1083648E-006, 1.4276229E-007, 5.6621172E-007, 6.9151855E-007, 3.8231457E-007, 1.9225568E-007, 9.1802486E-009, 1.7663135E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.9221112E+000,-1.1979372E+001,-1.0946842E+001,-9.8910904E+000,-1.0138839E+001,-1.1014265E+001,-1.0553356E+001,-8.5027533E+000,-1.9665275E-005,-9.1144876E+000,-5.8980765E+000,-3.5001831E+000,-1.4562291E-002,-6.6921705E-001,-2.5228505E+000,-1.2141631E+000, 4.1102802E+002, 4.1635724E+002, 4.1139774E+002, 4.1131897E+002, 4.1024792E+002, 4.0831226E+002, 4.0547855E+002, 3.6048114E+002,-1.0992661E+001,-1.1622122E+001,-1.1971034E+001,-9.7008877E+000,-1.1927760E+001,-9.9743299E+000, 5.3231210E-001, 6.0877948E+000, 4.1471798E-005, 8.1967049E+000, 1.1234985E+001, 1.3543819E+001, 1.3733447E+001, 1.3960555E+001, 6.4606032E+000, 1.8384911E+000, 5.4810565E+002, 6.3419342E+002, 6.8399860E+002, 7.6561066E+002, 8.2251007E+002, 8.1044482E+002, 6.4358429E+002, 5.1826965E+002
 1.6320263E+002, 1.0978290E-001, 4.8420825E+003, 3.3678335E+003, 9.4151711E-003, 5.4890954E-001, 2.3014688E-004, 2.3865419E-005, 6.7860725E+001, 3.9619446E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6797021E-004, 6.2465006E-001, 3.2214231E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1609950E-005, 6.4275897E-005, 6.4897140E-005, 6.5666551E-005, 6.7620807E-005, 6.9480782E-005, 7.1883311E-005, 7.2794675E-005, 3.4195225E-006, 7.5784095E-007, 2.4290568E-007, 1.3517210E-007, 4.5828614E-007, 6.0078850E-007, 4.6878517E-007, 9.9599553E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.1111472E+000,-9.8652716E+000,-8.1260653E+000,-1.0635879E+001,-1.0339496E+001,-9.7270784E+000,-9.6970119E+000,-7.5651770E+000,-4.7354189E-007,-8.8266850E+000,-8.1416502E+000,-3.4666884E+000,-3.2167063E+000,-7.7325690E-001,-1.3825065E+000,-1.3403779E+000, 4.2515030E+002, 4.2726047E+002, 4.0562387E+002, 3.8517480E+002, 4.0907520E+002, 3.9751477E+002, 3.9672672E+002, 3.7806909E+002,-7.5017695E+000,-9.1761618E+000,-1.1307010E+001,-1.0081182E+001,-1.1194351E+001,-1.1330768E+001,-3.7668264E+000, 6.9116983E+000, 1.4342202E-005, 1.0517960E+001, 1.2776779E+001, 1.2456313E+001, 1.4474506E+001, 1.4944936E+001, 7.2280526E+000, 4.7888353E-001, 5.4549060E+002, 5.9673700E+002, 6.1871387E+002, 6.6857050E+002, 6.9323853E+002, 6.9013586E+002, 6.3358038E+002, 4.9830423E+002
 1.6350216E+002, 1.5880188E-001, 5.9043589E+003, 3.2920254E+003, 1.0442296E-002, 1.3934708E+000, 1.6039974E-003, 3.2177050E-007, 3.4446759E+002, 3.1774372E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3766965E-007, 2.7152410E+000, 3.3095755E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9988558E-006,-8.3188306E-006,-7.8577777E-006,-8.0259788E-006,-1.1211308E-005,-1.4451350E-005,-1.8549084E-005,-2.0047357E-005,-1.3913099E-006,-4.1628530E-007,-3.4212277E-007,-1.0575008E-006,-2.0779396E-006,-2.2408701E-006,-1.4416976E-006,-3.1964407E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.7470803E+000,-1.1172388E+001,-1.0064648E+001,-1.0829349E+001,-1.0541299E+001,-9.7818766E+000,-9.6928329E+000,-8.9041595E+000, 1.2971909E-005,-7.7599349E+000,-6.6192226E+000,-4.6428061E+000,-8.9171809E-001, 5.8380997E-001, 3.7346244E-001,-1.2495025E-001, 4.2977402E+002, 4.2111774E+002, 3.9844095E+002, 4.0057642E+002, 4.0207904E+002, 3.9462463E+002, 3.8636151E+002, 3.6922598E+002,-9.8163376E+000,-1.2684745E+001,-1.1406291E+001,-9.5502768E+000,-1.1782051E+001,-1.1944418E+001,-1.1426041E+001,-2.6784277E+000,-7.0999408E-006, 1.1101358E+001, 1.2810940E+001, 1.0187304E+001, 1.4024250E+001, 1.2442532E+001, 8.8345852E+000, 1.9846007E+000, 5.3757477E+002, 5.4048260E+002, 5.3482025E+002, 5.5066565E+002, 5.7757251E+002, 5.8411853E+002, 6.1527228E+002, 5.8099127E+002
 1.6380010E+002, 4.3673629E-001, 5.8058359E+003, 2.6952529E+003, 7.3769120E-003, 2.6788843E+000, 1.7005056E-002, 3.0829233E-007, 1.6472888E+002, 8.9146024E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2146695E-005, 5.3961229E+000, 3.8432776E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1241830E-005,-3.9777478E-005,-4.1808540E-005,-4.6186960E-005,-4.6725592E-005,-4.4804747E-005,-4.1541552E-005,-4.0210951E-005, 9.8550220E-007, 1.1025945E-006, 1.6423385E-007, 2.5162709E-007, 1.5675091E-006, 2.0282039E-006, 1.4281004E-006, 3.4192092E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.5525632E+000,-1.1271767E+001,-9.7633839E+000,-1.1084381E+001,-9.9913664E+000,-9.8776388E+000,-9.6883230E+000,-9.2920551E+000,-1.1488396E-005,-5.6568537E+000,-4.5947766E+000,-1.0152736E+000,-9.9357888E-002, 1.0467200E+000, 1.4674476E+000, 9.3175817E-001, 3.7603091E+002, 3.8893463E+002, 3.9570587E+002, 4.0920880E+002, 4.1004691E+002, 3.9364569E+002, 3.8410129E+002, 3.6577191E+002,-5.6624060E+000,-1.1696479E+001,-4.0742474E+000,-9.0607738E+000,-9.7966442E+000,-1.3935952E+001,-6.1083651E+000, 9.0797734E-001, 5.0408648E-006,-1.2589267E+000, 2.4020417E+000, 5.1741676E+000, 5.2645998E+000, 8.3639221E+000, 7.9797897E+000, 7.5897354E-001, 4.7319409E+002, 4.8747101E+002, 5.0652515E+002, 5.1913843E+002, 5.0588464E+002, 4.9253632E+002, 5.1195767E+002, 4.8945862E+002
 1.6410266E+002, 3.6432031E-001, 6.7631812E+003, 2.8768545E+003, 3.2329738E-002, 5.0631054E+001, 1.3065813E-001, 1.3854088E-009, 3.8755026E+002, 2.7668577E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1496842E-007, 1.3631072E+001, 1.7322800E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0634809E-006,-2.2238287E-006, 6.3972880E-007, 4.1413209E-006, 3.7704895E-006, 1.4758989E-006,-2.8930224E-006,-5.4127413E-006,-2.5043178E-007, 4.7977107E-007, 9.4919278E-007, 2.8905285E-007,-1.1879638E-006,-1.9165479E-006,-1.8796991E-006,-6.1378711E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.9123297E+000,-1.2488202E+001,-1.1268451E+001,-1.0693100E+001,-1.0899250E+001,-1.0913947E+001,-1.0747825E+001,-1.0323892E+001, 7.9759775E-006,-8.5769854E+000,-6.1359024E+000,-8.8471448E-001, 4.1001311E-001,-5.4276454E-001,-1.4104269E-001, 1.1254129E+000, 3.8067300E+002, 4.0414709E+002, 4.1540448E+002, 4.2586899E+002, 4.2163626E+002, 4.1214398E+002, 3.9394644E+002, 3.6855951E+002,-1.2142289E+001,-1.3679160E+001,-1.1913261E+001,-1.1889004E+001,-1.2133700E+001,-7.8905058E+000,-1.0237134E+000,-6.0305584E-002, 4.1314936E-005, 6.1934881E+000, 6.8469195E+000, 7.6072206E+000, 1.1685506E+001, 8.4769945E+000, 4.2014589E+000, 1.1657810E+000, 5.1572858E+002, 5.1851044E+002, 5.0665277E+002, 4.7866409E+002, 5.1876746E+002, 5.0719882E+002, 4.4788937E+002, 4.0561453E+002
 1.6440148E+002, 1.5105818E-001, 6.9946260E+003, 2.8356860E+003, 3.9456892E-003, 9.0472832E+000, 2.9059795E-001, 2.7149792E-006, 1.5524846E+002, 1.0571987E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0834160E-004, 3.0744586E+000, 1.8774384E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1474142E-005,-1.6322743E-005,-1.8248498E-005,-1.7798526E-005,-1.4355270E-005,-1.1780257E-005,-9.2272467E-006,-8.4653921E-006,-1.8080094E-006,-8.3734432E-007,-2.9442134E-008, 1.4301306E-006, 2.2591498E-006, 2.1003832E-006, 1.2622875E-006, 3.0617119E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.8008003E+000,-1.2036432E+001,-1.0912704E+001,-1.1312109E+001,-1.1373093E+001,-1.1284078E+001,-1.1196063E+001,-9.9629984E+000,-5.5854027E-008,-6.4405613E+000,-4.8957281E+000,-2.0938196E+000,-1.8546776E+000,-1.3032024E+000, 3.0302399E-001, 1.7398146E-001, 4.0712265E+002, 4.2216391E+002, 4.3242166E+002, 4.3711426E+002, 4.4199573E+002, 4.3914447E+002, 4.2421338E+002, 3.4418988E+002,-1.2377515E+001,-1.3111152E+001,-1.2088552E+001,-9.4939995E+000,-8.0916176E+000,-9.2877035E+000,-5.9328012E+000,-1.1523622E+000,-3.1383879E-005, 8.9651575E+000, 1.0624557E+001, 9.4401741E+000, 9.9072142E+000, 9.8982401E+000, 8.1637259E+000, 2.4477634E+000, 6.2410492E+002, 5.4604205E+002, 4.6771439E+002, 4.3787119E+002, 4.5438882E+002, 4.7032782E+002, 4.9531073E+002, 4.9171124E+002
 1.6470281E+002, 4.6319458E-001, 5.1563140E+003, 2.5846870E+003, 1.7021144E-002, 9.9773041E+001, 2.4926601E-002, 4.0212590E-006, 1.5862805E+002, 9.7429045E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8264345E-005, 3.5392082E+000, 6.4958388E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7550434E-005, 7.3062700E-005, 7.6800818E-005, 8.1835140E-005, 8.5507098E-005, 8.7159191E-005, 8.7893401E-005, 8.7428933E-005, 4.9059317E-006, 2.9642438E-006, 2.9965727E-006, 2.6123998E-006, 1.8497843E-006, 1.3538571E-006, 3.0724826E-007,-8.3727116E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.4612556E+000,-1.1198643E+001,-1.1790304E+001,-1.0018896E+001,-9.3676767E+000,-8.5601301E+000,-9.3657961E+000,-1.0149645E+001, 9.2657720E-006,-7.1280136E+000,-6.3313923E+000,-4.9198518E+000,-4.7737641E+000,-3.9253082E+000,-5.3682079E+000,-1.4668294E+000, 3.4494928E+002, 4.2241803E+002, 4.2454575E+002, 4.3042831E+002, 4.3105051E+002, 4.3348938E+002, 4.3530405E+002, 4.3427151E+002,-1.1283044E+001,-1.2310735E+001,-1.1112600E+001,-9.6073589E+000,-7.4439416E+000,-4.9752707E+000,-1.2543349E+000, 8.7056619E-001, 2.5643449E-005, 7.4548950E+000, 9.6308279E+000, 8.4855328E+000, 7.8331003E+000, 6.7303991E+000, 4.4524612E+000, 1.0557050E+000, 5.8992529E+002, 6.0120679E+002, 5.4376910E+002, 4.7928845E+002, 4.3997067E+002, 4.7718631E+002, 5.2398535E+002, 5.0670377E+002
 1.6500006E+002, 2.2207898E-001, 5.2552710E+003, 3.8076267E+003, 1.0989204E-002, 4.5616961E+000, 1.2753536E-001, 5.8272881E-006, 1.1149176E+002, 5.3738204E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8392430E-006, 7.0796555E-001, 4.1886969E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5025556E-005, 1.6067675E-005, 1.5389049E-005, 1.2964958E-005, 9.5729938E-006, 7.0526862E-006, 4.0298210E-006, 2.8007250E-006, 5.3079316E-007,-1.3800624E-006,-2.0458556E-006,-2.3360490E-006,-2.1360108E-006,-1.9169231E-006,-1.0837675E-006,-2.4223502E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.5306935E+000,-1.1780161E+001,-1.0792804E+001,-1.1215603E+001,-1.0894049E+001,-9.7200842E+000,-9.5696840E+000,-1.0642833E+001,-1.6404055E-006,-6.5118380E+000,-4.1535082E+000,-9.2649078E-001,-1.7795454E+000,-2.0544443E+000,-3.1682360E+000, 1.1068444E-001, 3.6939481E+002, 4.1387827E+002, 4.2317233E+002, 4.1320773E+002, 4.2098602E+002, 4.2231604E+002, 4.2751733E+002, 4.1610968E+002,-1.0705264E+001,-1.2913983E+001,-1.1791341E+001,-1.3057418E+001,-9.5741262E+000,-5.4163551E+000,-4.6007210E-001, 4.5963025E+000,-7.0219262E-006, 7.7177777E+000, 8.4725065E+000, 7.4855571E+000, 6.9327507E+000, 4.2275338E+000, 1.8708054E+000, 9.6147943E-001, 6.0273035E+002, 5.6219531E+002, 5.5029352E+002, 5.1390289E+002, 4.4842236E+002, 4.2997870E+002, 4.5835959E+002, 4.4329703E+002
 1.6530238E+002, 1.7894736E-001, 3.9853328E+003, 3.9250632E+003, 7.5679775E-003, 2.1683810E+000, 4.0374886E-002, 8.2138922E-007, 2.4572278E+002, 1.8571116E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2392512E-007, 7.7175581E-001, 1.8458045E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7965386E-005,-5.9114816E-005,-5.9148450E-005,-5.9146962E-005,-5.9466471E-005,-5.9362079E-005,-5.8429872E-005,-5.7548383E-005,-2.7657532E-006,-3.2205872E-007, 2.4243660E-008, 8.5235939E-008, 8.6357481E-008, 2.7246952E-007, 4.4288177E-007, 1.6472742E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.5157204E+000,-1.2713242E+001,-1.1855781E+001,-1.1708659E+001,-1.1344145E+001,-1.0985466E+001,-1.1564528E+001,-1.0846853E+001,-1.7448410E-005,-4.4570699E+000,-2.5274513E+000,-1.8428891E+000,-6.7830241E-001, 6.3093328E-001, 5.5086303E-001, 6.3214278E-001, 3.8112860E+002, 4.1442908E+002, 4.0025354E+002, 4.1591196E+002, 4.1458002E+002, 4.1604010E+002, 4.1122183E+002, 4.0855887E+002,-9.9161148E+000,-1.1876644E+001,-1.0567714E+001,-1.2052090E+001,-1.0935990E+001,-4.5439458E+000, 1.0724533E+000, 7.9792533E+000,-1.2061073E-005, 2.3679984E+000, 1.3964516E+000, 1.7708050E+000, 5.9465265E+000, 2.9769669E+000, 1.7964451E+000, 3.0803833E+000, 6.2968732E+002, 6.2855707E+002, 5.9010651E+002, 5.8558966E+002, 5.9336884E+002, 6.4894434E+002, 5.9091449E+002, 4.5269717E+002
 1.6560009E+002, 1.5948102E-001, 3.4617104E+003, 3.3269260E+003, 1.0813333E-002, 2.3151615E-001, 4.4457486E-001, 3.7904400E-005, 2.0365794E+002, 6.1918201E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0329131E-006, 1.7863408E+000, 2.6845234E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1675634E-005, 5.2017032E-005, 5.0763254E-005, 4.7884991E-005, 4.4918070E-005, 4.3217926E-005, 4.2378862E-005, 4.2910920E-005, 2.2205938E-006, 2.2753811E-008,-7.3466884E-007,-1.3891396E-006,-1.4172722E-006,-1.1329701E-006,-2.4818195E-007, 1.2768366E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.3450837E+000,-1.1465738E+001,-1.0649327E+001,-1.0049234E+001,-1.0231626E+001,-9.7836828E+000,-1.0668336E+001,-1.1308513E+001, 2.8970073E-006,-7.4136205E+000,-6.4600115E+000,-4.0807810E+000,-3.5817018E+000,-2.8222497E+000,-1.0038760E+000,-3.3191000E-003, 3.6718085E+002, 4.0829880E+002, 4.1105643E+002, 4.1496371E+002, 4.2116766E+002, 4.0902328E+002, 3.9393198E+002, 3.7507159E+002,-1.1276233E+001,-1.0907681E+001,-8.9135799E+000,-1.2410697E+001,-7.4473577E+000,-4.3647180E+000,-2.0407822E+000,-6.5208189E-002, 5.0382159E-006, 5.3382673E+000, 5.0582185E+000, 8.6530695E+000, 6.9830947E+000, 7.4776230E+000, 5.8623047E+000, 2.1004856E+000, 6.6102209E+002, 6.2543323E+002, 6.1498999E+002, 6.6161328E+002, 6.3556744E+002, 5.5788586E+002, 5.6967511E+002, 6.1993585E+002
 1.6590055E+002, 1.2347132E-001, 4.2617349E+003, 3.6095781E+003, 1.7613413E-002, 3.8758978E-002, 1.5081481E-002, 7.4280171E-005, 8.8636908E+002, 5.5399869E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1915706E-004, 7.4552261E+001, 3.9958647E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6143476E-005, 4.3533728E-005, 4.2664436E-005, 4.2926618E-005, 4.4598331E-005, 4.5924782E-005, 4.7035952E-005, 4.7124791E-005, 2.1190593E-007,-4.9080569E-007,-6.5751799E-008, 6.2342883E-007, 9.6262545E-007, 9.1471918E-007, 4.3227473E-007, 3.3358873E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.9032609E+000,-1.0832964E+001,-1.1541423E+001,-1.1017284E+001,-9.6646519E+000,-1.0524420E+001,-9.6168432E+000,-1.1603469E+001, 5.7055131E-006,-6.3423901E+000,-5.9472756E+000,-4.8267112E+000,-4.3447938E+000,-4.3213620E+000,-1.6110381E+000,-8.8122927E-002, 3.6123569E+002, 4.0459982E+002, 4.1024359E+002, 4.1356155E+002, 4.1895630E+002, 4.2053134E+002, 4.1501202E+002, 3.7289746E+002,-1.1790487E+001,-1.1048829E+001,-1.1604992E+001,-1.1145926E+001,-7.3772564E+000,-6.5118914E+000,-4.2003102E+000,-1.0885869E+000, 3.2479169E-005, 9.3248625E+000, 1.2052359E+001, 1.1491385E+001, 7.8453584E+000, 8.6030884E+000, 4.3887262E+000, 2.5565867E+000, 6.8486060E+002, 7.2537140E+002, 7.4971460E+002, 8.1062482E+002, 7.2145111E+002, 6.5230652E+002, 6.1404584E+002, 6.1521191E+002
 1.6620091E+002, 1.3540845E-001, 4.8853940E+003, 3.1379973E+003, 9.1083003E-003, 1.3884425E-001, 2.7876551E-004, 2.5721552E-005, 1.1163888E+003, 5.1699677E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2112273E-004, 4.1698921E+001, 7.0257917E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8593319E-005,-7.0337097E-005,-7.0987851E-005,-7.1224014E-005,-7.0598660E-005,-6.9754402E-005,-6.8510417E-005,-6.8023211E-005,-3.5445089E-006,-1.3093957E-006,-1.0878532E-006,-7.8724230E-007,-4.6866134E-007,-2.6279000E-007,-1.2712623E-007,-5.6486659E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.6624227E+000,-1.2185696E+001,-1.0881479E+001,-1.1005672E+001,-1.1275572E+001,-1.0637753E+001,-1.0713724E+001,-1.1187111E+001,-7.2987759E-006,-6.5686703E+000,-3.9371586E+000,-3.2698600E+000,-4.1434841E+000,-2.2981324E+000,-6.8383896E-001,-6.0957915E-001, 3.7075586E+002, 3.9972919E+002, 4.0477078E+002, 4.1119794E+002, 4.1162131E+002, 4.1600400E+002, 4.1014627E+002, 3.8970822E+002,-1.1941816E+001,-9.2797155E+000,-1.0162189E+001,-1.1603642E+001,-1.5845260E+001,-9.5200911E+000,-4.7156940E+000, 8.4944583E-002,-3.0188810E-005, 8.5098591E+000, 1.0104065E+001, 9.9260225E+000, 1.3291950E+001, 1.1222841E+001, 7.1059060E+000, 1.1277854E+000, 7.2859717E+002, 7.0154865E+002, 7.2501001E+002, 7.5793353E+002, 8.4335468E+002, 7.8024744E+002, 7.5676459E+002, 6.4283264E+002
 1.6650050E+002, 1.5066907E-001, 4.8590845E+003, 2.8896843E+003, 2.2460343E-002, 3.0926543E-001, 9.6267503E-004, 6.1751052E-005, 3.0819748E+002, 1.7589465E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5387638E-004, 5.5633702E+000, 2.2727700E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3616433E-005, 8.2014725E-005, 7.9675650E-005, 7.5940115E-005, 7.3627074E-005, 7.3153475E-005, 7.3356132E-005, 7.3722571E-005, 2.6412899E-006,-3.0611298E-007,-6.5546720E-007,-6.2398721E-007,-1.4082630E-007, 1.8891959E-007, 3.6116114E-007, 1.6220223E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-8.0181875E+000,-1.2125815E+001,-1.1366432E+001,-1.1454867E+001,-1.1054397E+001,-1.0881722E+001,-1.0658716E+001,-1.0050806E+001, 1.9130167E-007,-3.9498906E+000,-3.1260383E+000,-8.9351183E-001,-2.2577326E+000,-5.5709869E-001, 6.2276715E-001, 7.5714159E-001, 3.9953867E+002, 4.1246899E+002, 4.1511127E+002, 4.2372110E+002, 4.2663254E+002, 4.1544269E+002, 3.9436444E+002, 3.5126730E+002,-1.1766972E+001,-1.0614125E+001,-9.2342348E+000,-9.9304810E+000,-7.9607778E+000,-8.0654478E+000,-3.3936965E+000, 1.7268027E+000, 6.6414323E-005, 6.7729959E+000, 9.8993015E+000, 1.1999631E+001, 9.9715157E+000, 1.1012212E+001, 7.3780522E+000, 1.7838696E+000, 6.4363037E+002, 6.5399615E+002, 6.2677515E+002, 5.5779175E+002, 5.2586292E+002, 5.6753345E+002, 6.2317712E+002, 5.2455939E+002
