Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
141,8.3087517,8.9752009,8.4353017,7.0177315,6.8556416,5.0113004,7.8446131,8.423091,7.9781305,7.3230446,5.6902159,3.7013437,-661.1752922,747.4641724,599.4491577,439.2050171,253.2597961,237.7594757,180.3285217,130.9463501,106.0286331,88.187355,78.0634689,72.2172928,64.2432098,21.1660595,119.8204803,88.4827347,83.8101578,72.6042328,40.7455101,57.3938751,45.3534203,46.4110527,42.6317139,37.449852,15.648736,107.2835541,110.3627243,78.8970795,3321.236084,3319.674805,63.4483299,48.4698563,35.587265,39.7448082,18.3955383,33.325695,35.8340225,29.7955456,26.7934017,24.2292976,23.1603642,22.9482784,22.0187073,22.3394165,22.2547874,21.3694534,21.4466114,21.0118618,0,10
142,7.9838482,8.1409773,6.8749893,5.739106,5.1895635,3.8700821,7.4217655,7.6255909,5.9076552,5.2951641,4.2871148,3.1939657,-661.1752922,776.0762939,646.6260376,455.2436218,254.345047,230.1098633,175.8808594,128.3134155,104.7297974,86.8123474,75.4885788,68.2484436,61.8438454,21.164875,114.3454437,88.716423,80.663765,72.3822861,40.9257317,57.7186012,45.637558,46.64188,43.0398941,37.6690712,15.3389454,106.4215012,108.3850327,79.1306,3321.236572,3319.675293,64.594101,48.6911888,35.7623596,39.7943497,18.386364,33.2577591,36.058754,29.8692741,26.8601322,24.374155,23.2678356,23.0254669,21.9758205,22.425415,22.3517933,21.3671303,21.4332867,21.0683308,0,10
143,8.5836519,9.7923774,7.1959995,5.2021324,4.1456056,2.8199764,7.0054735,7.4398203,5.4712945,4.371741,2.964744,2.0763061,-661.1752922,785.7103271,668.7886353,464.5713501,255.041153,229.5406342,177.034668,130.388855,108.5451202,87.5071793,76.0030899,69.6564713,62.8553696,21.1683559,122.5213928,89.0700684,83.4004593,71.8860703,41.0870476,56.1455193,45.4562187,46.1071396,42.7295265,37.7371178,15.0825586,106.4341507,107.6314774,79.1651306,3321.237061,3319.67627,60.0545235,47.2420006,35.8877831,39.5755501,18.4134312,33.3425903,36.2674828,29.9310684,26.9220715,24.5115471,23.3292332,23.1190453,21.8894444,22.5009136,22.4394283,21.3387432,21.4367695,21.0570221,0,10
144,6.5837531,6.7628713,5.9796047,4.5596293,3.9410538,2.6277537,5.8919998,5.9219899,4.701926,3.8881607,2.7015885,1.9922059,-661.1752922,802.1867065,688.2756958,474.1143799,266.2090759,229.1257782,177.7285309,133.6347351,107.9256134,90.4776306,78.3158951,71.4340897,62.2346039,21.1529236,117.5449753,89.3793106,82.2420349,71.4217834,41.238327,54.5962563,45.249649,45.4164467,42.2085953,37.7286301,15.0121622,105.917923,105.4928818,79.1194,3321.237305,3319.676514,57.3684158,46.0746841,35.9567337,39.3116112,18.4469967,33.5361977,36.482563,30.0068207,27.0719318,24.5854168,23.3236618,23.1895638,21.9987431,22.4309006,22.4421902,21.3684464,21.4285316,21.0438538,0,10
145,7.0392343,7.5383772,6.2140589,4.6021683,3.7515176,2.8813241,6.5120252,6.7176136,5.3645237,5.1185693,3.1124255,2.0136277,-661.1752922,802.8182983,715.9379272,517.196228,281.4119873,238.4461365,177.9910583,134.7871552,106.300293,88.8253632,77.7975845,73.3325577,63.2916832,21.153141,111.1115189,89.4615097,81.5504074,70.6406403,41.4176178,54.1475983,45.0776749,44.7522202,41.8914604,37.7195053,14.9986601,105.2864914,103.7798615,79.1203461,3321.237061,3319.67627,55.5482559,45.5225182,36.0295258,39.2245407,18.4540577,33.7977409,36.7227478,30.2531395,27.2479019,24.7543182,23.3492413,23.2779751,22.0869122,22.3814621,22.382513,21.364109,21.4268532,21.0565891,0,10
146,7.5518283,8.5760832,8.4451411,6.0422785,3.9887506,2.9791017,6.8869652,7.4337217,6.7304091,5.5815963,3.5350127,2.7871906,-661.1752922,810.0414429,719.4667358,541.8742065,280.3218689,233.8051147,175.6656494,126.2769165,101.5580215,84.9636078,74.4836197,70.7100525,63.358593,21.1516953,110.5815277,89.696846,81.5783691,70.4715729,41.5673294,54.4711456,45.2191315,44.7003326,41.8766441,37.7154694,14.9453726,105.425293,105.0401001,79.0228806,3321.235107,3319.674072,57.6782494,46.7546349,35.9977989,39.2581787,18.4837856,33.9548759,36.9496613,30.5342312,27.3942871,24.7668667,23.4855785,23.3654766,22.0737152,22.4698505,22.2969093,21.3755646,21.4348888,21.0373135,0,10
147,7.708474,8.4253656,7.7337837,5.8104407,4.1669514,3.6078018,6.8506563,7.2038541,6.3908909,6.0245631,3.6586865,2.6185142,-661.1752922,810.6171875,723.9623413,552.2279663,281.4438477,239.4260101,188.96492,131.0664368,105.7461624,90.4697189,78.4231491,73.5354004,64.9623718,21.1584167,110.5261307,90.0066833,82.5821152,71.2550583,41.8151054,55.679615,45.488781,45.2545395,42.2530441,37.8311462,14.9548006,105.4773788,107.9268112,79.1793442,3321.239014,3319.677979,60.001133,48.1665382,36.0979576,39.4568748,18.4863453,34.0904541,37.1621628,30.7917671,27.5981636,24.8469391,23.6429195,23.4747524,22.1733093,22.5641212,22.2975636,21.3796349,21.4385815,21.0512466,0,10
148,6.6207224,7.6006125,7.1767819,5.5151216,3.8959331,3.0228025,5.9497411,6.3796143,5.3479221,4.5277824,3.0547731,2.3635161,-661.1752922,804.4102783,728.7998657,520.8295288,266.1323242,240.0747833,184.9223785,129.6147614,105.8999939,90.8780594,78.8968277,74.0371246,65.3979492,21.1427307,113.0596313,90.3720322,82.7346802,71.2633591,42.0199966,56.2989426,45.8046913,45.7988281,43.2307892,38.0318947,14.9035816,105.3673401,108.2084045,79.4736557,3321.236816,3319.675537,59.8370056,48.4537315,36.2137794,39.797924,18.5040684,34.4646454,37.3831673,31.036787,27.7344818,25.0271606,23.7230034,23.5461311,22.1743031,22.6879044,22.359972,21.3514156,21.4372997,21.1015511,0,10
149,6.3145405,6.6511183,6.1939189,4.7492553,3.8610437,3.0436304,5.6073278,5.9879011,5.1032932,4.451817,3.2534288,2.3629608,-661.1752922,812.2201538,742.6732178,559.6464844,272.8591614,238.3804932,181.8504486,129.2149963,108.6633148,92.1559067,79.2706985,74.7962952,66.8370819,21.1520042,109.9090805,90.5792313,82.3663177,71.0320587,42.1965218,55.1974983,45.6490746,45.6250916,43.283371,38.1799164,14.9334879,105.0734024,105.2054672,79.6267242,3321.234131,3319.673096,56.9802361,47.8380623,36.2636986,39.6828842,18.5346603,34.7442665,37.6141548,31.2189217,27.9815331,25.1793194,23.6876087,23.6102581,22.0497646,22.8335915,22.4234562,21.3599396,21.4408894,21.137001,0,10
150,6.4444072,7.2428948,6.7207876,5.0519369,4.0039871,3.1004338,6.0861517,6.326604,5.881288,5.1266262,3.5940177,2.6469972,-661.1752922,809.203125,754.9121704,579.3185425,279.3603821,246.8646851,188.3093262,145.4426422,113.1818008,97.4058914,82.906517,76.8614731,67.2042084,21.1499443,108.6868973,90.6397476,82.05233,70.5942535,42.3347473,54.9377747,45.5090561,45.0711517,42.989563,38.2988396,15.0449915,105.008873,103.8403702,79.5444336,3321.233887,3319.672852,57.2440414,47.0983696,36.3503113,39.617466,18.5565453,35.0792732,37.8350487,31.3104763,28.1972904,25.2672367,23.7559376,23.6600399,22.1580143,22.8883667,22.5396595,21.3377686,21.4259319,20.9699402,0,10
151,5.7637922,6.2898832,5.9792972,4.6442166,3.4882279,2.4083411,5.6428802,5.6405193,5.0495823,4.3931165,3.261206,2.4939507,-661.1752922,808.4747314,755.6875,607.7485352,286.3767395,253.1535187,196.7817535,151.7697906,121.6334991,104.3501511,88.0084076,81.3666916,69.0462799,21.1509323,108.8328247,90.8613739,82.1560593,70.0324326,42.4562302,53.9761238,45.4551163,44.7582207,42.4015427,38.2815208,15.1366863,105.0020676,102.7774734,79.7037964,3321.234619,3319.673584,56.7538605,45.9874306,36.3961639,39.5487099,18.5742626,35.3902359,38.0719681,31.477581,28.3561344,25.3419304,23.9014626,23.6924305,22.2260952,22.8491898,22.63237,21.3285122,21.4326096,20.7197819,0,10
152,6.2164296,6.7807301,6.3825585,5.0383571,3.7789727,2.7245467,6.0463127,6.6369254,5.6120823,5.4096054,3.7230171,2.8232902,-661.1752922,809.8069458,753.5348511,613.8682861,305.4467468,269.7054749,210.0992126,163.4228668,128.1334839,111.4233551,93.4217453,87.7178879,73.1580048,21.1527252,107.142746,90.9830017,82.075943,69.5946274,42.5598984,53.0863228,45.2476006,44.1846619,41.7626762,38.2205696,15.1682119,104.9864349,102.3408356,79.7986603,3321.234863,3319.673828,55.145462,45.8508186,36.4734764,39.4635849,18.5600948,35.6300507,38.2995491,31.7134647,28.4667873,25.4533291,24.0462608,23.7475662,22.274889,22.7596645,22.7213287,21.3750782,21.4446468,20.6297531,0,10
153,6.7297346,7.7710831,6.9515521,5.5728766,3.9113904,2.5845831,6.6781889,7.4248085,6.4841526,5.7900899,3.8056917,2.8893009,-661.1752922,787.0377808,713.8450317,588.9050903,308.0596008,275.3799133,207.6258392,153.0162964,120.9231567,106.6680145,90.890007,84.9657593,73.5684967,21.1461735,109.9041214,91.1362762,82.2450485,69.6851425,42.6981392,53.243084,45.2571449,44.3890991,42.008522,38.205162,15.0088081,105.3100281,102.966568,79.9694519,3321.235352,3319.674072,54.8884811,45.9964943,36.4580383,39.5444031,18.5139866,35.8982391,38.5259666,31.9368992,28.620739,25.5488396,24.2057877,23.8333435,22.2660637,22.8288994,22.7075787,21.3324776,21.4494705,20.75144,0,10
154,6.7420577,7.8901419,7.1338883,5.6196695,4.2778761,2.8791277,6.3516607,7.006121,6.2211317,5.3324891,4.2516104,3.3731943,-661.1752922,787.0939941,694.666687,562.0214844,291.4450378,260.884613,195.9910583,139.5289612,112.5744629,98.140007,84.1429901,77.4672928,69.7675858,21.1576691,108.0301971,91.351944,82.8196259,70.7539673,42.8127861,54.0324821,45.7150803,45.2716179,42.4144821,38.3086891,14.9529076,105.8070831,103.924469,80.2434998,3321.232666,3319.671631,59.7775917,48.869976,36.4458199,39.9509239,18.5167732,36.0266914,38.7316704,32.0046387,28.7677383,25.6668625,24.3299713,23.8883209,22.3294868,22.8707047,22.7713699,21.3360176,21.442009,20.8585548,0,10
155,7.2311904,8.6464362,8.365811,5.4771637,4.0229775,2.5636795,6.4968965,7.0091702,6.5557672,4.8653514,3.6823561,2.9622935,-661.1752922,813.0050659,705.4362183,540.9108887,285.18573,253.3758392,188.8458405,131.6212769,109.639267,95.0798721,81.3423691,74.0923843,65.9303894,21.1573792,103.7105484,91.7621994,83.4243317,70.7258072,42.926281,53.5208168,45.7923241,45.0513496,42.341671,38.4155312,15.0497999,106.1036301,104.8543091,80.3213272,3321.235107,3319.674072,60.034317,48.215889,36.5749207,39.9111252,18.5567799,36.1872559,38.9701233,32.061821,28.9075279,25.7750187,24.3493481,23.9375877,22.2041149,22.8279781,22.7688026,21.3679771,21.4284439,20.989521,0,10
156,7.6276628,9.1794951,8.5044849,6.0962704,4.729009,3.2260829,6.4164621,7.2022122,6.335064,5.6878162,3.7533649,2.7648168,-661.1752922,816.4595337,685.6472778,523.8757935,280.2572632,251.4529572,190.8291779,133.6838379,113.1473923,98.4083633,83.6288223,76.9529724,66.9001846,21.1527481,104.7616348,92.2448273,84.0296707,71.7080994,43.1648674,54.9423447,46.1071091,45.5713005,42.8309669,38.4960632,15.1575651,106.509613,104.5655975,80.6058197,3321.233154,3319.672119,59.88974,48.7137794,36.6911201,40.2737083,18.615242,36.5069427,39.2031403,32.161644,29.038475,25.8595695,24.3167381,24.0252628,22.2415581,22.7407417,22.7925949,21.3455086,21.4325333,21.1225739,0,10
157,10.0399119,11.311189,9.5812835,8.4485158,5.2038431,4.0111818,8.2245961,9.4279411,7.2198297,6.0807972,4.9313511,2.8881902,-661.1752922,817.1470947,658.9533691,507.0939636,270.835907,247.1984863,192.7565155,137.3512573,115.0632172,99.7001877,86.805275,80.6138,68.2582016,21.1529942,109.6266327,92.7554703,84.8263779,73.2767334,43.3606262,57.6017532,46.6649513,46.7514267,43.9204483,38.7217102,15.208499,107.7723236,106.2694016,80.9764709,3321.231934,3319.670654,62.013916,50.1429138,36.8255844,40.5701866,18.6633911,36.8160133,39.4487343,32.4262657,29.0763645,25.9444389,24.3237953,24.1159096,22.3593025,22.6542091,22.8947773,21.3780079,21.4286079,21.2745285,0,10
158,9.3415233,10.3630482,9.2547386,7.1846154,5.4163444,4.1334227,7.8650369,8.8610123,7.3030003,7.2026839,5.0348212,3.1645307,-661.1752922,776.130188,632.4683838,482.3365479,270.4804687,237.6055756,185.3195038,130.8326263,111.4682541,96.6321869,83.9768295,77.5829544,66.2276611,21.1490536,113.8632202,93.3181,86.037529,74.2859116,43.5663643,58.8395462,47.0172653,47.2210159,44.1342468,38.9458008,15.2521696,108.954689,109.7085266,81.439537,3321.232422,3319.671387,67.2746964,51.9437714,36.9805679,41.0811005,18.6860485,37.0834961,39.6890411,32.6686516,29.1628036,26.0719681,24.3833981,24.2227898,22.378479,22.65065,22.956007,21.3604031,21.4413548,21.1666679,0,10
159,10.2904028,13.1609303,12.0391329,7.8721118,5.997098,4.4336476,9.6189597,13.6532844,10.8661513,7.6775496,4.5099474,2.8747024,-661.1752922,742.2346802,589.3535156,441.6562805,262.6668396,228.3959198,177.7680817,123.1765442,104.8722458,91.1229858,80.0907745,77.0905533,67.9480133,21.147459,113.6259232,94.1187668,87.0205688,75.7803497,43.8806229,60.7489624,47.7810898,48.5629349,44.6540184,39.02742,15.2921009,110.2555008,112.8029861,82.2291718,3321.230957,3319.669922,66.9807816,52.2786789,37.1258888,41.0743179,18.7110577,37.3461304,39.9237785,32.9110489,29.3264637,26.1878452,24.5031986,24.3199024,22.6061497,22.7320442,23.0468578,21.355772,21.4401379,20.8392315,0,10
160,11.9371971,12.976389,10.0168303,6.9490145,5.8347961,3.780257,11.8938147,14.2497675,10.8969131,7.8987042,4.7618597,3.352566,-661.1752922,773.1126099,579.8808594,417.5950928,256.4635925,222.8960266,174.9647522,119.7948761,100.7880859,88.3046341,76.415184,73.975296,65.1202545,21.1573143,117.1629181,94.8862381,87.5327988,77.1388168,44.0890198,61.621006,48.2802467,49.3231277,45.1209602,39.251976,15.3763075,113.4806366,119.4144897,82.7486038,3321.230957,3319.669922,68.8425369,52.4994965,37.2578087,41.2705612,18.7239819,37.5568542,40.1775436,33.1482162,29.4581928,26.3113461,24.6313839,24.4110317,22.8990116,22.7991161,23.175663,21.3497028,21.4499989,20.6829147,0,10
161,13.1844382,14.6429419,8.9680126,5.7983335,4.5175381,3.1614785,13.091505,11.0510884,7.1511448,5.3607706,4.0281016,2.8869207,-661.1752922,783.9998169,604.4723511,422.2088318,250.062912,219.4210205,172.9078064,117.482338,98.7691498,86.4817352,74.786232,72.1752472,63.614315,21.1533184,138.6092072,95.4596024,87.0659332,76.7450867,44.2102776,60.5630684,48.1038055,48.4328461,44.6835175,39.3957291,15.3482866,116.359726,122.6462555,83.025383,3321.23169,3319.67041,67.8924713,51.4691467,37.3902664,41.0499115,18.7100925,37.9055214,40.4105644,33.5119247,29.6152859,26.2374973,24.7328835,24.5189629,22.9969158,22.9614563,23.2845516,21.4056492,21.4547253,20.7900848,0,10
162,7.4823923,7.9951303,6.4655784,4.4043618,4.0644179,3.0793029,6.1000197,6.3085429,4.4434625,4.1037247,3.2859745,2.5095013,-661.1752922,781.6300049,588.5575562,422.7963257,248.4541321,218.8547821,174.0933685,123.312233,105.8772202,90.2283859,76.172081,73.4129105,64.8911896,21.153904,149.1426697,96.1735229,86.661972,76.5138626,44.2854996,59.2769737,47.7988663,47.3479767,44.0951691,39.4332199,15.447176,116.5862656,120.2041702,83.1569214,3321.230957,3319.669922,66.0426559,50.7368507,37.4229698,40.9789772,18.7118168,38.3362427,40.6495247,33.8597832,29.6651573,26.3351364,24.7690048,24.6204872,23.0660572,23.1779709,23.3078632,21.336422,21.4697227,20.8430252,0,10
163,6.1033887,6.535036,6.062932,4.3155206,3.2591652,2.4394694,5.2649144,5.5877436,4.5958063,3.8064403,2.5699686,1.800997,-661.1752922,795.2663574,607.713501,446.1459351,259.2552185,224.6365356,179.4223633,131.4736786,111.0331955,97.5806656,83.271492,79.5652771,68.8148575,21.1634579,132.1369476,96.3003693,86.406723,74.8727188,44.3929062,57.2860298,47.533371,46.6823616,43.8772125,39.4769249,15.5916481,114.3319931,114.8221207,83.2446823,3321.232422,3319.671387,61.7966347,48.8556366,37.4992676,40.765255,18.69137,38.7927971,40.9039574,34.1365547,29.8661423,26.3941231,24.8526287,24.6893692,23.1801357,23.3045597,23.3234692,21.3695087,21.4838371,20.9626026,0,10
164,6.5361195,6.7406831,6.0881454,4.2893428,3.0504178,2.1531802,5.68751,5.7193311,4.6539117,3.8886539,2.3686078,1.5882077,-661.1752922,807.8226318,645.6522217,474.1378174,274.9737244,231.6168671,185.194458,139.5824738,116.4395523,100.5421753,87.9645691,83.3116455,70.6215897,21.1492825,120.3014069,96.2478943,86.2673416,73.5060425,44.5138206,55.670742,47.1056862,45.9157257,43.4245262,39.420845,15.4615831,112.9436264,111.9159393,83.1608963,3321.229981,3319.668945,57.6954079,46.7949066,37.5932693,40.2926598,18.6839981,39.0542107,41.1361427,34.3504448,30.0649834,26.6042843,24.9647484,24.7357159,23.3174534,23.4365845,23.2263546,21.345459,21.4950676,21.0349045,0,10
165,6.2747274,6.5556008,5.7253179,4.4621167,3.3039914,2.4716579,5.692805,5.7852422,4.7004612,4.0524234,2.3378373,1.7184836,-661.1752922,814.7578125,686.2012329,515.9742432,291.4050903,241.3163452,190.9329681,141.0752869,119.4213638,104.2522583,89.8400803,84.6011276,74.3874893,21.1488609,118.5678635,96.1542435,86.4759674,72.7218323,44.6407623,54.9109116,47.0289383,45.9386711,43.3601913,39.401783,15.2919874,112.108963,109.8931198,83.032814,3321.230957,3319.669922,56.5515289,46.3202972,37.5936012,40.2057877,18.6649475,39.1493034,41.3724747,34.4407272,30.2146263,26.7258053,25.1045513,24.8343296,23.3942776,23.4020786,23.287674,21.3795624,21.4897137,20.9813766,0,10
166,6.252451,6.7528595,6.5499819,5.2567787,3.8145982,2.7833951,5.7785344,5.7460708,4.8506891,4.6996088,3.3665357,2.2674356,-661.1752922,811.7218018,715.6026001,538.2626343,303.8925476,254.5792084,197.3168945,147.9557343,120.843071,104.3493805,89.9016037,82.7504349,72.9260254,21.1421852,114.5192108,96.1731873,86.3614883,72.7967987,44.7960892,54.8531647,46.8760262,45.4278297,43.0492401,39.3937263,15.1926775,111.6832047,108.3483887,83.0534973,3321.229492,3319.668457,56.6459465,45.633873,37.5888863,40.0065231,18.6419067,39.2177086,41.5602074,34.4277573,30.2388401,26.8675022,25.1799068,24.9312344,23.4269886,23.371172,23.3779659,21.3713627,21.4853096,21.1131458,0,10
167,6.3979585,6.5821184,5.7448429,4.4496823,3.4455363,2.5448207,5.5357185,5.5971259,4.6125706,4.2263874,3.0032916,1.9692767,-661.1752922,819.8231201,708.074585,531.682251,300.4378662,263.10849,199.0428619,150.426712,122.8110657,106.5355911,90.6501694,82.4080429,73.0709229,21.1456909,111.5197067,96.2753601,86.0030441,72.4117737,44.9383583,54.3657227,46.755661,45.532505,43.282753,39.4493828,15.188962,111.3039017,107.6345291,82.8485107,3321.231934,3319.670898,55.8449593,45.2079582,37.6506195,39.9406319,18.6176682,39.2551041,41.7731476,34.5099182,30.381073,26.9532719,25.2688007,24.984993,23.451313,23.4875259,23.431839,21.3847332,21.4910908,21.1966801,0,10
168,6.0756617,6.8916712,6.1473356,5.2984997,3.8650185,2.7349228,5.3713197,5.5938421,4.8259495,4.401009,3.1714305,2.075116,-661.1752922,826.9249268,704.9886475,545.1087646,300.6918945,265.0086975,208.0300903,150.9163055,123.5082855,107.3126907,90.1447906,81.2938461,71.4666977,21.135582,107.901123,96.312706,86.1199799,72.5787811,45.0865784,54.3772736,46.8128624,45.6038322,43.2877083,39.4696426,15.1848955,111.0137863,107.1395721,82.8610992,3321.229736,3319.668945,56.0498962,45.4348335,37.6387901,39.9273376,18.641367,39.413372,41.9801331,34.7116394,30.578207,27.0420876,25.3754845,25.077322,23.571455,23.5489979,23.4580975,21.4000359,21.5007,21.069746,0,10
169,6.4564933,7.0453654,6.767371,5.1914977,4.2096431,3.8322132,5.6211957,6.027776,5.2933974,4.6284118,3.2158955,2.1660394,-661.1752922,825.0305176,707.6581421,574.592041,302.1166687,269.3762512,210.3748169,155.1525421,125.1846848,108.2227783,91.9808044,84.3983841,72.5086441,21.1454105,110.093338,96.4792633,86.1056366,73.2422485,45.210144,55.2327461,47.0529861,46.2359352,43.8543243,39.5218201,15.1197062,110.9146729,106.7668457,82.8599777,3321.228027,3319.666992,56.9480667,45.9697876,37.619709,39.9977684,18.6531258,39.4816017,42.1858177,34.8079033,30.7153912,27.1058407,25.5216751,25.1264248,23.5233517,23.5713139,23.4792805,21.3764896,21.5040894,21.1986752,0,10
170,5.5265723,5.996295,5.8155635,4.6476524,3.6554614,2.7881665,5.3319851,5.2839898,4.9483453,4.1736062,2.9485979,2.1468392,-661.1752922,822.9263306,739.4017944,629.6096191,313.3642883,283.3373108,218.3233185,156.9364471,126.0562668,106.8479843,93.5506592,86.1571274,72.46521,21.1463699,112.3969421,96.6327896,85.6356583,72.6603699,45.2359428,54.7337074,47.0702248,46.5229912,44.1160164,39.6782455,15.0966606,110.5909348,106.444046,82.8660507,3321.230469,3319.669434,56.9364738,46.2685394,37.6722031,40.2275581,18.6677704,39.5947952,42.3593369,35.0122604,30.696043,27.1879215,25.6257591,25.2199535,23.6242523,23.6529198,23.4844036,21.3854141,21.5069427,21.2170811,0,10
171,5.850054,6.275542,6.2624872,5.4861624,3.8084889,2.6741053,5.4449462,5.5968914,5.1998101,4.6040766,3.1644141,2.0599621,-661.1752922,826.0249023,745.6652222,645.7848511,340.5827332,309.5158691,230.5766144,171.5270538,136.8768158,112.8327789,96.498642,90.0620193,75.892067,21.1372566,112.0926666,96.6906509,86.1230698,72.3929672,45.4296341,53.8690987,46.9149399,45.9666214,43.9611206,39.8094559,15.1465693,110.2351227,106.2610626,82.9621429,3321.229492,3319.668457,54.7625961,46.0704842,37.7962074,40.6400337,18.711092,39.8308029,42.5337334,35.137722,30.8069115,27.2622414,25.7764606,25.3427315,23.7446175,23.6945572,23.5692177,21.3607388,21.4951725,21.2538548,0,10
172,7.0811802,7.2907889,6.9335645,5.7453233,4.7252551,4.0071676,5.996388,6.5332503,5.7123427,5.5153321,4.1302191,3.2234008,-661.1752922,823.7012329,758.1809082,627.0811157,333.9611511,311.9332886,226.8961639,158.0120697,132.2556763,109.5139465,95.6596985,88.8283615,75.6112366,21.1300278,110.5395355,96.8424988,86.665657,73.199501,45.5646706,54.1498222,46.7751923,45.6314049,44.2103081,39.8806343,15.1739788,110.4951553,106.5603104,83.2303085,3321.227783,3319.666748,55.1046028,45.9636345,37.8820877,40.7663002,18.751358,40.0831566,42.7422943,35.3200722,30.9260273,27.23769,25.807785,25.4375248,23.7919064,23.7747955,23.7100525,21.3884106,21.4932499,21.3232269,0,10
