Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
167,22.0435704,20.586142,16.7188401,13.7971458,9.1616527,5.4717867,38.4000866,35.8894637,27.7457088,30.7669085,18.8091863,9.5219487,-661.1752922,704.3485718,606.0911255,508.0795593,263.5557861,257.0626526,212.8124695,163.2069855,143.8990021,126.6225891,109.4587326,106.6232071,88.2776718,352.2949524,311.8833923,237.47612,187.9348297,149.0493469,111.6667404,109.0309448,81.9117508,72.6868439,62.9010544,53.4606934,17.8506317,312.9057617,430.1210632,256.9444885,3320.016602,3318.446777,138.224762,83.0354462,57.0246277,58.1147461,67.7337265,68.2511826,72.4247437,62.869339,57.9309425,48.6638794,40.6284065,39.0312233,30.721529,32.4224472,30.6903362,20.2827892,25.3704433,21.0049534,0,10
168,21.690229,21.4636595,15.6072963,10.3271053,7.0975118,4.1853789,35.2447401,34.9601415,25.9001684,22.3161731,15.4532572,7.8098754,-661.1752922,686.8002319,589.5855713,496.4301147,264.6466675,254.3714905,210.3700867,163.4681396,142.9651794,125.7289963,106.6288071,103.785881,87.1248398,353.8449707,311.8429871,235.2328339,186.389267,145.9971771,110.639946,106.0348053,81.6281738,72.0893707,62.8929176,53.4857368,18.094717,313.7129822,418.6957397,256.473053,3320.01709,3318.447266,137.4791565,81.4611282,57.2536812,58.2866058,66.9893341,68.6745377,72.5478668,62.8939133,58.3302307,49.0496445,40.9036293,39.1147232,31.0422077,32.3957329,30.735796,20.2861519,25.3458214,21.1459999,0,10
169,21.5150986,16.9221068,14.2219406,7.8883093,5.966993,4.068894,37.3183833,32.9018875,22.199322,21.2386818,14.2615765,7.6499264,-661.1752922,664.4529419,575.7194824,486.6488037,263.1692505,250.8786011,210.9181824,166.8312836,138.8178711,123.4299927,104.888588,103.9148102,86.756012,350.7613525,307.70578,232.9514923,184.4668121,142.9524384,109.6744461,105.6082077,81.2619553,71.1321487,61.9778748,53.3789062,18.3028793,314.489502,406.5181885,255.4979248,3320.018555,3318.448731,137.7739105,82.2107925,57.4438934,57.8818359,66.3735352,68.4318314,72.7559128,63.2285423,58.4989624,49.299324,40.888916,39.2745285,30.807024,32.4661407,30.8100815,20.2339306,25.301403,21.1602211,0,10
170,20.829507,13.9402241,11.8993828,7.8822557,4.5889362,3.1458765,40.3189125,33.706659,24.2274795,22.3987156,12.9039548,6.7064176,-661.1752922,639.7445068,549.7597656,453.4507751,260.3234558,247.2728424,207.1854858,166.3851318,135.1062622,120.6452408,103.0101318,101.1879501,85.6973724,348.838623,301.6072998,230.4126434,182.0721283,139.8335571,108.6704178,103.1793823,80.9726639,70.0695114,61.2289352,53.2394905,18.4029465,315.4848633,399.6162109,253.2726593,3320.016846,3318.447022,132.6636505,81.0307465,57.5423088,57.7736702,66.1026764,68.375412,72.9249878,63.0882339,58.7820129,49.3353157,40.7191467,39.4763527,31.0545082,32.4650993,30.8195705,20.2393322,25.2708721,21.2433643,0,10
171,23.9617102,17.3867068,12.506504,9.3586877,5.8757948,3.6367337,40.44322,33.8023591,25.9183976,25.6671992,14.6014891,7.7962289,-661.1752922,635.3591309,539.7011108,435.3361816,259.0219727,245.7050934,205.8733826,161.3949738,130.8789673,118.8503571,102.9004288,100.1626663,85.6526871,348.9781189,297.9235229,227.8725128,180.1964417,138.9232941,108.1141968,102.2212296,80.5029602,69.1387177,60.583847,53.0185013,18.3174973,316.5137634,394.9294128,251.5458984,3320.019287,3318.449463,135.7461853,83.1476517,57.5932121,57.7807503,66.0058365,68.582428,72.9881363,62.9266052,58.8678246,49.3461342,40.8056526,39.5446663,30.9741383,32.5966034,30.8136349,20.2584076,25.2736034,21.2942677,0,10
172,27.4373016,22.8350007,15.6029915,11.3544232,7.9600302,5.5803191,40.5355053,36.6365336,26.6148493,27.1416178,19.5901992,10.0056041,-661.1752922,650.1519775,551.9734497,445.7924805,266.0537109,255.9515686,216.2441406,167.8991394,137.6312561,126.4857864,107.0451736,103.4123764,86.2518539,351.9496765,303.8894653,225.9517212,179.4967346,140.1171722,108.1391373,103.9478378,80.7447433,70.0381775,60.9402008,52.8702202,18.1313133,318.4498291,401.2760925,251.766861,3320.019775,3318.449951,144.4425659,86.5262222,57.6820679,58.2115974,66.1660156,68.9450226,73.185463,63.067112,59.0713997,49.5475845,41.2143097,39.6368675,30.9381542,32.6368904,30.7279873,20.2414322,25.2476368,21.3027267,0,10
173,27.3271045,23.3964712,15.7937835,11.6677396,8.1383046,5.6990003,43.299018,34.3990767,24.8197646,23.3426922,16.9479936,8.5486081,-661.1752922,673.9868774,565.3596191,463.5797729,269.0800476,262.397522,224.8058167,181.2450104,151.1057892,135.2833557,113.7885666,112.3105698,90.7852173,350.6062622,301.4456787,224.3591156,178.8913422,140.0949402,107.9924316,104.4293976,81.2094574,71.3619461,62.3136787,52.9522171,18.1564541,320.0105896,400.1869507,251.9453888,3320.019531,3318.449707,147.7298279,91.0454941,57.7598076,58.9919167,65.9355011,68.9934998,73.3713684,63.1413918,59.1796036,49.4358597,41.5267258,39.7834167,31.3844051,32.7582054,30.6426449,20.2403412,25.2374763,21.2474041,0,10
174,24.740673,22.5192243,19.3313525,15.7431433,8.8121701,6.7769018,34.87333,29.8186116,22.8697322,21.4767724,14.7271071,7.7755212,-661.1752922,679.7211304,570.9640503,466.3712463,263.9698792,259.0902405,216.6367035,175.2661743,148.5115814,133.3700562,112.6882095,111.1508026,90.7273026,348.5095825,301.4336853,224.5947723,179.6478271,141.9138947,108.1074753,104.9330215,81.2239304,71.9595566,62.748848,53.14468,18.1783009,320.8744812,399.7008362,251.7940826,3320.020264,3318.450195,137.2497406,86.3644943,57.9333954,58.7779045,65.9800873,69.1932373,73.5309982,63.2051468,58.7044182,49.4489861,41.7662315,39.8730469,31.1616859,32.8698654,30.9000969,20.2568436,25.2580585,21.1080055,0,10
175,26.9993571,25.1366242,17.3903787,14.5545043,10.1321515,6.5131068,36.3103062,32.8052494,26.8209039,22.2028829,14.0765308,8.800988,-661.1752922,668.5600586,587.2108154,473.2472229,260.0300903,253.8156128,211.3865204,171.8167419,148.628952,136.3664551,116.880661,115.3489685,92.9498138,352.2736816,303.989624,224.4278717,181.2484283,146.483429,109.1772232,106.2075729,81.7857819,73.6142883,63.5580177,53.4070244,17.9242401,322.1405334,403.8341064,251.1963043,3320.020508,3318.45044,139.1238251,86.4415665,57.9690628,59.0696831,65.5941544,69.2199707,73.7223129,63.1374779,58.1814308,49.3789825,41.8796921,39.9628258,31.146225,32.8472939,31.0730381,20.2514763,25.24856,21.1064396,0,10
176,28.2304834,24.4531183,16.7720343,11.2803071,8.1612698,5.4264197,37.3985656,32.1027456,19.9439508,16.6947365,10.6734314,5.2552135,-661.1752922,665.2641602,577.2888794,448.0758362,250.6752014,245.1433105,201.7527008,161.3616791,141.8126221,130.3355255,114.8582153,111.7052917,93.1079407,355.1621704,305.266449,223.8748322,181.3576202,148.1480713,109.3343658,105.6755676,81.4321365,72.7152023,63.0400352,53.5471764,17.7959995,323.8432617,396.468689,249.4077911,3320.018555,3318.448731,131.6359863,82.8660583,58.0923195,58.568367,65.7057037,69.1901779,73.9084625,62.9676056,58.0543709,49.3422585,42.1940346,40.0976562,31.1844902,32.8303261,31.0567894,20.2495022,25.2363873,21.187149,0,10
177,29.0265089,23.6998007,22.4476726,14.4241058,11.2250576,7.1560456,34.7744892,35.1698371,30.7572647,21.3939011,11.3215563,6.4277762,-661.1752922,651.612854,603.6226807,461.1723328,262.0847473,247.3986969,205.5755005,158.6429443,139.2141724,127.7976608,113.987175,109.3001785,90.5522156,358.5221252,306.9771423,223.8630829,181.7480621,148.8869019,109.7478867,106.4296417,81.4108582,72.6686554,63.1777878,53.5549278,17.876627,325.3469543,398.7747192,247.9530029,3320.019043,3318.449219,125.7777863,82.2372055,58.2079277,58.1126709,66.2520218,69.4103012,73.9975433,62.784565,58.2766838,49.0827789,42.2226868,40.1837387,31.2957535,32.913662,31.1560631,20.2297554,25.2220249,21.2182503,0,10
178,31.0001027,22.7979301,22.2388929,13.7238478,9.8481049,6.6113388,33.2780067,32.2068897,22.5556044,18.6226453,10.6973546,6.114146,-661.1752922,634.9503784,603.3788452,467.4191895,269.0960999,253.9369812,205.0197144,154.5213013,135.9315948,123.6171265,111.5659866,105.5807266,89.1425629,369.5197144,309.7302856,224.2522278,182.2241058,150.8301849,110.4364319,106.1012726,81.1699066,72.0474243,62.8516045,53.5641594,17.8994579,326.0145569,391.0762329,246.440918,3320.02002,3318.450195,125.5813446,80.0462341,58.3526115,57.7618141,66.6778793,69.7569733,74.1804733,62.6415863,58.2292137,49.0853806,42.7307968,40.3257141,31.4152813,33.0701828,31.2869148,20.2571106,25.24963,21.2770443,0,10
179,32.0610752,25.4835183,23.4388375,13.4771213,9.8334572,7.0473618,30.341018,29.348321,22.2099014,19.6764591,11.6918168,6.4489599,-661.1752922,639.5731812,608.1005859,468.239502,265.8562012,249.4224091,200.8291168,149.4650574,134.3514557,125.3484802,111.1441803,104.5675125,87.4738312,375.1798401,309.6894836,225.6038513,182.5858612,151.2921143,110.3295288,106.0967789,81.1111908,72.5022278,62.6759529,53.5072937,17.9868793,327.6425171,389.9931641,244.7225189,3320.016357,3318.446289,126.6023788,81.2973099,58.3492622,57.8681831,66.6932526,70.1127472,74.3879013,62.5253868,58.4422646,49.4269943,42.9824944,40.5242424,31.8804016,33.2971725,31.5943604,20.2798557,25.2734051,21.3938007,0,10
180,33.5964874,28.29493,25.3679735,14.3558798,9.4447425,6.2361334,35.7391971,29.6436307,21.0123101,14.0808376,9.3068492,4.9076259,-661.1752922,650.7478027,607.475708,464.2547913,262.3434143,249.2631073,201.3364258,146.855072,134.5996704,126.468544,114.3771667,106.8740921,87.4917603,372.9756775,315.3023987,227.5484009,183.3438263,151.0162964,110.6541443,105.7868805,81.1136856,72.7205963,62.707859,53.5397034,18.1742764,328.3075256,384.2379456,242.9211578,3320.015381,3318.445313,123.124588,80.3879471,58.4563103,57.8489761,66.5984879,70.292778,74.5414429,62.676403,58.4230576,49.9187279,43.1411781,40.7778358,32.3058624,33.5822411,31.8509693,20.2387733,25.3058491,21.4195213,0,10
181,27.4299551,26.2636242,26.7450271,20.6259709,13.676441,8.8066012,32.1771402,36.1205042,29.9055394,30.130082,16.5821289,7.9230933,-661.1752922,665.8665771,593.5223999,465.6872559,263.1275635,253.6814423,207.9967041,149.7111511,133.9878845,122.2667236,110.612793,104.0691986,86.0086823,363.2174988,316.4812317,229.3673706,186.0135956,153.994812,111.7501526,107.5808792,81.3570557,72.448494,62.4699821,53.5745888,18.1893177,330.7287598,399.8263245,243.3752289,3320.015137,3318.445313,128.3383636,81.0439835,58.5183563,57.5914383,66.3982468,70.2728119,74.6413498,62.7651939,58.8677788,50.3783951,43.3952713,40.8204994,32.8924408,33.9035034,31.9710407,20.2625332,25.3718281,21.3780212,0,10
182,21.0278617,17.9100243,18.9382381,16.3200382,13.7384912,7.7824736,33.6678234,36.8026013,31.0279353,27.8501347,16.6910091,8.4011948,-661.1752922,652.1134644,575.2647095,451.1278687,263.7578125,255.0187073,206.039032,150.7910461,133.3824005,123.1490021,110.7607727,107.0854034,88.7053909,354.4406128,309.0229187,228.4699707,186.2836304,156.1074982,112.3338776,110.4276276,82.1914062,73.3906784,62.5499802,53.5394363,17.9686718,333.2742004,405.237854,245.6681824,3320.02002,3318.450195,135.5466003,83.3669357,58.4954376,57.7441444,66.4671631,70.273819,74.783844,62.8069954,58.8794479,50.4311867,43.2148933,41.0218658,33.0353127,34.0766373,32.086647,20.2578697,25.4072514,21.3521309,0,10
183,8.9654314,7.1584714,10.9441931,7.0075875,7.4553119,6.1038193,14.3237391,16.6122443,11.8432021,14.497496,11.3131029,6.461337,-661.1752922,617.4295044,538.2606201,427.7684326,250.1750488,245.7693481,199.2942352,146.9260559,129.6280365,122.5187836,108.6547089,103.0775223,87.0994339,340.4653931,296.0707397,226.0940704,184.6973267,153.2734528,112.2816086,110.1457367,82.1401443,73.5501862,62.5254707,53.5668373,17.9478569,331.8660278,387.1046143,245.5284271,3320.015137,3318.445313,138.88414,83.9020615,58.5028954,57.7865868,66.5799637,70.1891785,74.9166489,62.9294968,59.0653419,50.4634666,42.8309288,41.1872826,33.1479874,34.0433693,31.9533825,20.2693672,25.4330578,21.4038067,0,10
184,5.9002944,3.0763773,4.5678056,3.5651974,3.369133,2.421671,6.2843379,10.4869744,4.5141005,5.9392254,4.1638637,2.2321294,-661.1752922,581.0279541,495.9763794,391.7393799,237.991745,232.175293,188.8514099,137.5580139,122.0991821,113.9487228,102.3289566,96.8135452,83.2533875,323.1519775,281.5806885,222.68367,181.061554,146.7498779,110.5265961,104.5818329,81.323204,71.6302948,61.7103386,53.4966278,17.9393749,328.730072,357.2709961,241.7241821,3320.014404,3318.44458,123.5256729,79.4447556,58.5178757,57.2882576,66.8147888,70.3306503,75.1170425,62.9253349,59.2800827,50.6456795,42.7114449,41.3278885,33.0473137,34.0552559,32.0967827,20.2605171,25.386076,21.4283371,0,10
185,4.2594247,2.4745891,3.2367203,2.4899413,2.3402644,1.6043835,6.6658338,12.3139533,3.1571669,4.0566985,3.3268046,1.7894927,-661.1752922,553.6177368,468.1296692,367.7701721,231.4346313,224.4625854,182.9623108,133.4640961,117.8297577,109.3275757,97.368988,91.1282883,79.6801987,309.4294128,271.5022583,218.9504852,177.6585541,141.6366272,108.9773941,100.8195419,80.3690414,69.6864166,60.598484,53.2922859,17.9284515,327.1576843,336.1687622,236.9216461,3320.01416,3318.444336,115.5351944,75.8868713,58.5106163,56.4912415,66.8853683,70.5445938,75.3480835,62.8081818,59.2378807,50.8672791,42.6520424,41.4895439,33.0699272,34.1918297,32.2587852,20.2708759,25.2746735,21.4693909,0,10
186,3.3835358,2.7976714,3.1409399,3.0408219,1.9962287,1.1465481,5.9835286,11.2014406,3.1293349,3.9044389,2.5435093,1.5322732,-661.1752922,533.3880005,449.8005066,346.8534241,226.4468842,219.368927,179.9934998,131.519165,115.2687302,106.9672012,94.2604523,87.8655472,77.0334702,298.8196716,264.1480408,215.3451691,174.6394501,137.3878632,107.6546021,98.1816483,79.5431595,68.3659744,59.8596611,53.0364456,18.0911312,326.8509521,320.5670166,231.9974213,3320.016846,3318.447022,109.7889481,73.745491,58.4494362,55.8610535,66.8698807,70.5841446,75.5521851,62.9444771,58.9155273,50.8897667,42.6965981,41.6926804,33.4371414,34.3240929,32.2395554,20.2749786,25.142662,21.5235386,0,10
187,3.3693169,2.3904361,2.7838008,2.3546344,1.7993319,1.0759604,4.1214354,10.8397509,3.0481174,4.0303902,3.0937434,1.6700864,-661.1752922,517.1272583,440.3796082,333.5493774,223.6558228,214.7622833,174.9578857,128.3792877,112.7882004,105.1891327,92.272522,85.6243896,75.0452118,290.2820129,257.1619568,211.9311981,171.9067841,134.4324799,106.4950638,95.9783936,78.7974319,67.4121704,59.2863083,52.7522888,18.5774536,327.0900574,308.466156,227.3059998,3320.015137,3318.445313,106.5501099,72.2282333,58.3420372,55.3602295,67.3122635,70.8666534,75.6735992,63.1228104,58.847168,51.1530838,42.6245346,41.919754,33.0838242,34.4306335,32.35495,20.2716465,25.0270615,21.5281754,0,10
188,3.1027111,2.4564596,2.5796333,2.4861782,1.7119612,0.9382689,4.1355556,8.4721138,2.9753635,3.6115941,2.4256684,1.3565355,-661.1752922,508.1889038,439.6418152,326.7742615,220.9597473,211.6699066,171.586853,124.0455246,109.4977646,102.6521301,90.2305603,83.999115,74.0020523,282.7452393,251.7852631,208.7569733,169.3321991,132.1758575,105.4521255,94.3205643,78.1350479,66.54039,58.786087,52.4884567,18.9587727,327.4746704,298.707428,222.95224,3320.017578,3318.447754,104.7263718,71.3570404,58.1927071,54.9953651,67.7491531,70.9804764,75.8416214,63.2912788,58.3858604,51.2570953,42.934063,42.1085205,33.1207314,34.4026566,32.3194084,20.2505188,24.9489307,21.4369373,0,10
189,2.7320698,2.5801185,2.848833,2.5805822,1.6266515,1.1396559,4.0508347,7.8488909,3.4579481,3.4886026,2.5574575,1.4798296,-661.1752922,501.9187012,434.4925537,323.3985901,217.3980408,208.5230408,171.302536,122.0101242,107.2758255,100.3775024,87.8936386,81.9825058,72.7324448,275.0339355,247.2219086,205.7928925,167.0823822,130.1485748,104.5752411,93.4164505,77.5809784,65.87957,58.390419,52.2302666,19.0939541,327.7384644,291.2467957,218.8926392,3320.015137,3318.445313,103.133934,70.5028,58.0468445,54.6715202,67.8749466,71.2664719,76.0156631,63.1496964,58.5451279,51.4691925,43.0827026,42.2419853,32.4469299,34.3426018,32.2813873,20.2523346,24.8660355,21.4668083,0,10
190,2.8647802,2.8369067,3.2147354,2.6520805,1.6542539,1.2108495,3.7437217,5.6264458,3.2035536,3.4907401,2.24113,1.4740378,-661.1752922,496.5056763,421.8592834,316.9412231,213.3990479,204.9071198,170.3639679,122.1085739,106.9086151,99.8412933,87.1558914,81.1554413,71.7016907,268.6976318,242.7997131,202.9889832,164.9543915,128.7696838,103.7907104,92.6865921,77.0855026,65.4141235,58.1513901,51.9904099,18.7833252,327.9275818,284.1622009,215.0217285,3320.018311,3318.448486,101.6811295,69.9062347,57.8824539,54.3630142,67.5264816,71.6238937,76.2189407,62.7694778,58.7657356,51.4948807,43.147213,42.1075134,32.6596107,34.250576,32.264679,20.2639236,24.7520275,21.5106106,0,10
191,3.1619568,2.4491538,2.4675565,2.4698171,1.6820034,1.228042,3.6615224,6.1244143,2.775982,3.268599,1.8237839,1.309249,-661.1752922,486.9775391,411.1014404,309.6057434,210.0710144,200.2322998,167.1710205,122.0788498,107.0883865,99.3554153,86.6231537,80.5566788,71.0140076,264.4468689,238.5711212,200.2172394,162.9927979,127.3659592,103.0714951,92.028244,76.6281204,65.0153885,57.84935,51.7785492,18.5425205,327.919342,277.7737122,211.343689,3320.017822,3318.447998,100.2208328,69.2134705,57.7198563,54.064003,67.3324814,71.7421341,76.35289,62.4538765,58.7290916,51.3142929,42.9651947,42.0901871,32.611721,34.1828766,32.2513161,20.2629452,24.66255,21.6275444,0,10
192,3.8653221,2.8677538,2.4099038,2.1594457,1.4734033,1.1131477,4.1315212,4.7827377,2.7066461,2.8787422,1.8841414,1.128989,-661.1752922,474.8744507,406.4506226,303.0643005,208.0975647,197.1451569,165.032074,119.8817978,105.8585739,97.6685333,85.4137878,79.4610825,70.2052002,260.8033447,234.8526306,197.5725403,161.1026154,126.0183868,102.3717117,91.3240204,76.1879349,64.7105026,57.5497894,51.5684547,18.473444,327.3460388,271.8592834,207.8423462,3320.017578,3318.447754,98.6342926,68.7656479,57.5432053,53.8172836,66.852478,71.3894196,76.4046783,62.0793686,58.6670113,51.3676224,43.5396118,42.2052422,33.2291641,34.1998558,32.2777138,20.3017883,24.5578861,21.6757965,0,10
193,3.6558292,3.1378009,2.3457941,2.4320228,1.5707108,1.0225652,3.4477031,4.7208141,2.5180067,2.594612,1.8821126,1.0790049,-661.1752922,463.5178223,401.2738037,300.1357422,205.9741974,194.8000336,164.0748596,119.0556488,104.9646759,96.8303986,84.4623947,78.3582611,69.2165909,256.9341736,231.8286743,195.0830841,159.2800446,124.4203644,101.7138977,90.6912994,75.7370911,64.2448044,57.2936096,51.353878,18.2321301,326.9762268,266.9231262,204.4807739,3320.020508,3318.45044,97.4685516,68.4150009,57.3845673,53.5930252,66.0864105,71.4298477,76.5392914,61.4014091,58.484581,51.2350082,44.2775459,42.2585182,33.5454712,34.4177399,32.5560875,20.272253,24.4978256,21.6182594,0,10
194,3.3181285,2.5833655,2.12779,2.5347709,1.6710361,0.9703818,3.7633891,4.4046288,2.2655653,3.4596634,2.0156769,1.0747999,-661.1752922,451.9640808,389.8309631,294.7221985,202.6665955,193.6885223,163.1667175,120.0548553,105.2697372,96.1966019,84.0438232,77.9515991,68.4964447,253.1766663,228.8664703,192.70047,157.5639801,122.9076843,100.9042969,89.8493118,75.3102036,63.7920189,56.9804535,51.1331215,18.0087662,326.4859314,262.1377563,201.3009796,3320.020264,3318.450195,96.8770523,68.0075836,57.2208824,53.3799286,65.5968246,71.2048721,76.7711792,61.3832245,58.3166008,50.9542389,44.9153099,42.3744087,33.3525124,34.6469421,32.7286453,20.2914562,24.4193573,21.5126934,0,10
195,3.2785524,2.5641538,2.0601442,1.7931191,1.4750962,1.1593478,3.4487117,4.4939957,2.4122125,3.2561025,2.5308292,1.1957138,-661.1752922,442.4227295,379.8167114,286.2763672,199.3707123,192.5302429,160.8575745,118.6816025,104.4408493,95.4710846,82.7746124,76.7561111,67.8314972,249.825943,225.8595886,190.4372559,155.9559631,121.8097916,100.2598877,89.0588837,74.9008255,63.4473763,56.7408142,50.9369965,17.8320446,325.5870972,258.2243347,198.297226,3320.020752,3318.450928,95.9769974,67.5985641,57.0714569,53.0799713,65.9762115,70.8613205,76.9494553,61.2402802,58.0034981,50.9580498,45.5033112,42.5054359,33.3124847,34.7426147,32.895443,20.2934704,24.3627224,21.3812332,0,10
196,3.547054,2.3601302,1.8364518,1.5581727,1.4033301,1.0413482,3.6390814,4.9040045,2.6812554,2.917547,1.9238725,1.112645,-661.1752922,434.6887512,373.5758362,280.967926,196.5905151,189.8025208,159.0751953,117.563118,104.1247482,93.8223343,81.7191467,75.3291473,66.9506836,246.4692535,222.9394531,188.2703857,154.4126282,120.9470444,99.7159958,88.2796402,74.5031357,63.0758629,56.48526,50.7725906,17.6118965,324.4152222,253.9973602,195.4136047,3320.022217,3318.452393,94.1839676,67.2144318,56.907608,52.8437881,66.2868881,70.5569687,77.1317139,61.2749329,57.9104385,51.0464821,45.7612419,42.8409081,33.9531136,34.5961609,33.0824356,20.319746,24.2818336,21.2755032,0,10
