s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 8.5026321E+001, 6.2042006E+001,-2.0895910E+001,-4.0842847E+001,-5.5182857E+000, 3.3574470E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4149968E-002,-4.8792912E+000, 2.3439482E-003
 8.6037636E+001, 6.4657527E+001,-2.1772029E+001,-4.6975685E+001,-5.7805485E+000, 3.5044567E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8169154E-002,-9.5202896E+000, 2.4469733E-003
 8.7037445E+001, 6.7398013E+001,-2.2696086E+001,-5.1066330E+001,-6.0939639E+000, 3.6525897E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3516934E-002,-1.2093108E+001, 2.5511683E-003
 8.8037262E+001, 7.0237074E+001,-2.3655750E+001,-5.2734516E+001,-6.4144291E+000, 3.8005830E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4061863E-002,-1.2187563E+001, 2.6551818E-003
 8.9037071E+001, 7.3023076E+001,-2.4599994E+001,-5.0436114E+001,-6.7345871E+000, 3.9490037E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9502262E-002,-8.3527186E+000, 2.7596269E-003
 9.0027534E+001, 7.5918966E+001,-2.5586968E+001,-4.5999544E+001,-6.9674991E+000, 4.0954746E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1837227E-002,-2.2254974E+000, 2.8628370E-003
 9.1015327E+001, 7.8302814E+001,-2.6389989E+001,-4.2775834E+001,-7.2269310E+000, 4.2409119E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4730978E-002, 2.3341509E+000, 2.9650902E-003
 9.2015991E+001, 8.1309013E+001,-2.7409333E+001,-4.3864428E+001,-7.5153836E+000, 4.3879041E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4441172E-002, 2.9586592E+000, 3.0679903E-003
 9.3006149E+001, 8.3840470E+001,-2.8254965E+001,-4.5525222E+001,-7.7912998E+000, 4.5347375E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2981529E-002, 2.7224557E+000, 3.1710916E-003
 9.4033432E+001, 8.6653453E+001,-2.9207258E+001,-4.5779107E+001,-8.2538681E+000, 4.6844006E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9585513E-002, 3.8816592E+000, 3.2766575E-003
 9.5022476E+001, 8.9661493E+001,-3.0250302E+001,-4.7090584E+001,-8.6888224E+000, 4.8335201E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3944591E-002, 4.1151363E+000, 3.3817249E-003
 9.6005035E+001, 9.2157857E+001,-3.1114581E+001,-5.3029964E+001,-9.0724296E+000, 4.9780424E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0145722E-002,-5.6131406E-001, 3.4834946E-003
 9.7000069E+001, 9.5053662E+001,-3.2103019E+001,-6.1940456E+001,-9.4267299E+000, 5.1253297E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4370160E-002,-7.9040094E+000, 3.5869131E-003
