s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 6.7002563E+001, 8.0797731E+001,-1.6508702E+001,-6.1530273E+001,-3.7982873E-001,-5.9113001E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3108938E+000, 2.3730155E+000, 1.5996709E-003, 1.5996709E-003
 6.8002159E+001, 7.9315431E+001,-1.6149450E+001,-6.5082740E+001,-4.7257219E-001,-6.0025125E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4488427E+000,-2.3953339E+000, 1.5996709E-003, 1.5996709E-003
 6.9002670E+001, 8.1991321E+001,-1.6811362E+001,-5.9138885E+001,-3.8794516E-001,-5.9773096E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7203671E+000, 5.6471515E+000, 1.5996709E-003, 1.5996709E-003
 7.0002327E+001, 8.0489592E+001,-1.6467917E+001,-7.2528522E+001,-4.0668046E-001,-6.0240227E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0991814E+000,-8.9195521E+000, 1.5996709E-003, 1.5996709E-003
 7.1003563E+001, 8.0080056E+001,-1.6317221E+001,-5.8904492E+001,-3.4383835E-001,-5.9271172E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5091360E+000, 4.5085771E+000, 1.5996709E-003, 1.5996709E-003
 7.2002937E+001, 7.8005829E+001,-1.5878652E+001,-6.0081425E+001,-3.6574503E-001,-5.8746090E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5547622E+000, 1.6741331E+000, 1.5996709E-003, 1.5996709E-003
 7.3001640E+001, 8.1117159E+001,-1.6634997E+001,-6.4391166E+001,-3.3620956E-001,-5.9780309E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6734602E-001,-2.5119147E-001, 1.5996709E-003, 1.5996709E-003
 7.4000221E+001, 7.8455950E+001,-1.6003980E+001,-6.0657266E+001,-3.6308971E-001,-6.0191329E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3945335E+000, 1.4255950E+000, 1.5996709E-003, 1.5996709E-003
 7.5000092E+001, 8.0675707E+001,-1.6422350E+001,-6.7685110E+001,-3.7772240E-001,-6.0175521E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8265174E+000,-3.8154919E+000, 1.5996709E-003, 1.5996709E-003
 7.6003204E+001, 8.3998746E+001,-1.7172149E+001,-6.1128156E+001,-4.1526059E-001,-6.1038369E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2589451E+000, 5.2770766E+000, 1.5996709E-003, 1.5996709E-003
 7.7003403E+001, 7.7485742E+001,-1.5801079E+001,-5.7112539E+001,-3.9357794E-001,-6.1175061E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1701738E+000, 4.1724292E+000, 1.5996709E-003, 1.5996709E-003
 7.8000443E+001, 7.8802518E+001,-1.6111028E+001,-7.3060718E+001,-4.3477004E-001,-5.9182826E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0823490E+001,-1.0809916E+001, 1.5996709E-003, 1.5996709E-003
 7.9001022E+001, 8.1378388E+001,-1.6603440E+001,-6.5796191E+001,-3.6744153E-001,-6.1101466E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3756074E+000,-1.3947955E+000, 1.5996709E-003, 1.5996709E-003
 8.0000626E+001, 7.8125265E+001,-1.5919256E+001,-5.5945787E+001,-3.4053021E-001,-6.0476656E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8501849E+000, 5.9136448E+000, 1.5996709E-003, 1.5996709E-003
 8.1004143E+001, 8.2305889E+001,-1.6784116E+001,-6.4709414E+001,-3.8540811E-001,-5.9520986E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2195491E-001, 4.2099985E-001, 1.5996709E-003, 1.5996709E-003
 8.2001099E+001, 7.9336693E+001,-1.6184450E+001,-6.5519362E+001,-3.8616326E-001,-5.9715762E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6808803E+000,-2.7592542E+000, 1.5996709E-003, 1.5996709E-003
 8.3002846E+001, 8.0031602E+001,-1.6295519E+001,-5.9335977E+001,-3.3081399E-001,-5.9360059E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9669223E+000, 4.0633567E+000, 1.5996709E-003, 1.5996709E-003
 8.4002274E+001, 8.0860513E+001,-1.6498929E+001,-6.8771243E+001,-4.3000198E-001,-5.9739721E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7520051E+000,-4.8456357E+000, 1.5996709E-003, 1.5996709E-003
 8.5001389E+001, 7.9574556E+001,-1.6183377E+001,-6.3566103E+001,-3.5222602E-001,-5.9510156E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4473590E-001,-5.3310124E-001, 1.5996709E-003, 1.5996709E-003
 8.6001099E+001, 8.0119732E+001,-1.6351807E+001,-6.2101618E+001,-3.7598721E-001,-6.0047532E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3472770E+000, 1.2843149E+000, 1.5996709E-003, 1.5996709E-003
 8.7003235E+001, 8.1842548E+001,-1.6706777E+001,-6.0795248E+001,-3.6711980E-001,-5.9699954E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8825570E+000, 3.9674332E+000, 1.5996709E-003, 1.5996709E-003
 8.8002762E+001, 7.9811220E+001,-1.6309173E+001,-6.4486840E+001,-3.7780088E-001,-6.0035033E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4416550E+000,-1.3685976E+000, 1.5996709E-003, 1.5996709E-003
 8.9000870E+001, 7.8177859E+001,-1.5977215E+001,-6.7818293E+001,-3.7502085E-001,-6.0452467E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0035172E+000,-5.9987152E+000, 1.5996709E-003, 1.5996709E-003
 9.0001152E+001, 7.9767260E+001,-1.6253044E+001,-5.9667770E+001,-3.4784595E-001,-5.8800388E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4990461E+000, 3.4927202E+000, 1.5996709E-003, 1.5996709E-003
 9.1000366E+001, 8.3383550E+001,-1.6991140E+001,-6.1793391E+001,-3.3271855E-001,-6.0088675E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2226609E+000, 4.2602919E+000, 1.5996709E-003, 1.5996709E-003
 9.2002274E+001, 8.0458537E+001,-1.6414421E+001,-6.7245476E+001,-3.5555806E-001,-5.9629817E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7556102E+000,-3.5628806E+000, 1.5996709E-003, 1.5996709E-003
 9.3000214E+001, 7.8537348E+001,-1.6016056E+001,-6.1131674E+001,-3.2012018E-001,-6.0182796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1127676E+000, 1.0634797E+000, 1.5996709E-003, 1.5996709E-003
 9.4002281E+001, 7.9322322E+001,-1.6221391E+001,-6.6251740E+001,-4.0023095E-001,-5.9748417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6991213E+000,-3.5570158E+000, 1.5996709E-003, 1.5996709E-003
