Time,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC_DataRoom,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,,
1024,71.211318,51.43298,38.540667,32.672301,29.649824,26.393259,24.085178,21.504793,167.888563,131.687194,75.642061,102.129299,107.000202,42.382031,31.817627,31.271849,40.655033,39.831597,36.86478,32.840867,27.329142,25.899618,25.09173,22.188799,15.384128,,,,,
1025,71.00207,50.667607,37.954382,32.082581,28.494098,26.442105,24.398922,21.591745,167.251929,131.097381,74.809196,101.253592,106.196122,42.169658,31.565613,30.982215,41.262058,40.140568,37.399052,33.339413,27.679662,26.212752,25.480759,22.465056,15.454742,,,,,
1026,71.02797,50.102059,37.682019,31.357728,27.314957,26.393259,24.652556,21.618518,166.783504,130.072892,74.43163,101.242748,105.740881,41.637539,31.028294,30.632819,41.064878,40.129623,37.313339,33.440876,27.593167,26.352657,25.394088,22.453931,15.612707,,,,,
1027,70.95463,50.065072,37.644671,31.357728,26.749298,25.977802,24.803806,21.656424,165.907274,129.54762,73.294529,100.836539,105.259597,41.339611,30.915484,30.820809,40.468691,39.757078,36.902167,33.103413,27.291419,25.975138,25.205124,22.226679,15.574613,,,,,
1028,70.934114,50.192319,37.698471,31.524595,26.501846,25.805541,25.274078,21.369845,166.457395,130.126948,73.787535,101.111291,105.460992,41.504982,30.894435,30.874961,40.820491,40.295022,37.1803,33.644824,27.685198,26.142793,25.448519,22.546358,15.351612,,,,,
1029,71.00207,50.408778,37.580942,32.045024,26.798098,25.837778,25.533054,21.212608,167.861646,131.247573,74.222317,101.290524,105.862833,41.573995,31.076931,30.869442,41.37379,40.401275,37.100057,33.601836,27.679662,26.137249,25.367394,22.578664,15.128576,,,,,
1030,71.00207,50.667607,37.282098,32.570708,27.175221,26.026666,25.759739,21.250527,168.280873,131.435331,74.515757,101.475195,105.788777,41.685705,30.926522,30.531051,41.932293,40.848065,37.025295,33.601836,27.830492,26.212752,25.669675,22.730123,14.861807,,,,,
1031,70.996685,50.588232,37.799538,32.752879,27.508981,25.94557,25.640856,20.638099,168.542076,131.392263,74.070212,100.841961,105.598215,41.605768,31.033812,30.299875,41.74069,40.730914,36.645921,33.258916,27.636415,26.131705,25.550783,22.686699,14.709346,,,,,
1032,70.923344,50.477305,37.911561,32.452572,27.320495,25.567731,25.603075,19.689253,169.838163,131.730269,74.803812,100.805036,105.228014,41.456809,30.808181,30.074172,41.554522,40.730914,36.496331,33.296412,27.711836,26.169458,25.626348,22.762424,14.545695,,,,,
1033,70.996685,50.107489,37.351331,32.15218,25.622627,23.979367,24.733735,18.929635,168.770773,130.603831,74.326974,100.103601,104.487826,41.345078,30.808181,29.396771,41.517285,40.768143,36.34672,33.258916,27.787251,26.169458,25.626348,22.648835,14.475037,,,,,
1034,71.07541,49.780007,36.983173,30.240693,24.683759,23.341361,24.285443,18.479219,166.489898,128.58354,72.938478,99.112639,103.198605,40.903515,30.39992,28.837469,41.411032,40.699154,36.277398,33.526864,27.792786,26.363742,25.707454,22.086281,14.322536,,,,,
1035,71.143364,49.108521,37.164524,29.557746,21.991624,21.630458,24.052897,18.245576,166.446206,127.903284,72.639633,98.885868,102.453761,40.376292,29.905174,29.359125,41.368324,40.507518,36.234499,33.85869,27.749544,26.395944,25.626348,22.004946,14.028663,,,,,
1036,71.253372,48.701336,37.650156,27.145606,21.271589,21.592533,23.901543,18.359612,163.361432,126.142664,70.511819,97.926921,100.864928,39.742415,29.340401,29.095565,41.517285,40.619222,36.271907,34.233378,27.787251,26.320454,25.664129,22.345874,13.870527,,,,,
1037,71.363379,48.590265,38.508829,27.221068,21.915853,21.857986,23.977223,18.739656,162.676258,126.180105,70.365055,97.631943,100.606397,40.003465,28.775327,29.208528,41.666226,40.656454,36.45893,34.570484,28.164247,26.358199,25.588566,22.573102,13.674232,,,,,
1038,71.290041,49.774576,38.993874,27.447424,22.256786,22.312906,23.863701,19.119584,162.676258,126.479666,70.438437,97.779427,100.791059,39.593216,28.436137,29.321478,41.442807,40.470282,36.496331,34.870046,28.428064,26.320454,25.626348,22.610969,13.565387,,,,,
1039,71.07541,50.260856,39.111255,27.56612,22.943904,23.000501,23.907098,19.542944,161.273842,126.185604,69.34301,97.342416,100.390245,38.815081,28.743175,26.537389,41.597223,40.550224,37.025295,35.549249,28.923365,26.514711,25.783009,22.767985,13.483502,,,,,
1040,71.00207,50.371799,39.148554,28.734723,24.230149,23.454958,24.058452,19.770764,160.018538,125.474351,68.278711,96.973795,98.397121,38.255025,28.517053,27.480647,41.52275,40.028818,37.137436,35.586665,29.074018,26.476971,25.896331,22.919418,13.450944,,,,,
1041,70.892059,50.445756,39.185851,29.638563,24.948278,23.682116,24.247615,20.112413,157.965449,124.426722,66.62678,96.273576,97.880682,38.030924,28.064666,29.176403,41.559987,39.618976,37.174813,35.249876,29.186993,26.703392,26.047408,23.070831,13.52165,,,,,
1042,70.719473,50.419635,38.18935,30.101238,24.808233,23.01162,24.18306,20.50305,157.938604,125.036278,66.710988,96.542347,98.075938,38.340677,28.980305,28.810862,41.719853,39.629925,37.260537,34.512081,29.198048,26.752205,26.171788,23.044099,13.788659,,,,,
1043,70.604074,49.489453,34.856459,27.496218,22.343661,22.513525,24.064006,20.838917,158.92137,125.741854,67.293009,96.278986,98.660801,38.783231,29.238466,29.407825,41.490978,39.922531,37.105544,33.757266,28.85356,26.671199,26.090717,23.114241,13.908665,,,,,
1044,70.378654,49.373011,34.963288,28.621689,21.163427,21.787714,24.209785,20.985067,155.91374,125.174964,66.33304,95.057896,98.249555,38.889734,28.026958,27.63149,41.113065,40.066069,36.950528,33.114428,28.54664,26.665658,26.085174,23.070831,14.246279,,,,,
1045,70.268635,50.075932,36.646786,28.546326,21.239248,22.015211,24.398922,20.719545,156.407539,126.110721,67.361042,95.720918,98.101998,38.852408,28.856217,26.990257,41.336548,40.512989,37.361682,33.339413,28.621996,26.89204,26.311741,23.297913,14.638695,,,,,
1046,70.457385,48.490057,37.959865,29.794652,21.889095,22.437732,24.51794,20.725116,156.071247,126.340876,68.871321,97.052926,98.107412,39.827954,30.066775,27.599317,40.820491,39.997039,36.731686,32.557266,27.986834,26.520252,26.052952,23.076391,14.818108,,,,,
1047,70.305308,47.855006,39.111255,30.315935,21.315065,22.053123,24.625843,20.719545,157.661403,129.033518,70.150289,98.116716,99.356543,39.785185,28.667806,28.799803,40.554172,40.028818,36.651411,32.589276,28.018999,26.590187,26.047408,23.108682,14.747463,,,,,
1048,69.723898,47.452894,38.594424,30.471924,21.964869,22.589314,24.744837,20.725116,156.223184,128.739026,69.201608,99.89298,102.686409,42.026234,31.082449,30.423752,41.639923,40.183287,36.731686,32.932412,28.175313,26.557991,26.204007,23.114241,14.606161,,,,,
1049,69.687222,46.192416,36.2036,28.288046,20.827739,22.058687,24.707024,20.876849,156.907001,130.051898,71.880035,98.822919,99.435779,42.696079,32.77307,31.513844,41.379257,40.295022,36.806468,33.232433,28.250695,26.595728,26.052952,23.152089,14.257454,,,,,
1050,68.696881,42.515143,33.132651,28.664899,22.305787,22.324032,24.707024,21.028562,159.301587,131.741299,72.650401,103.21735,102.021089,41.318765,32.17227,31.927033,41.081282,40.257778,36.357702,33.269929,28.288384,26.557991,26.204007,23.189936,13.984939,,,,,
1051,67.334074,42.807243,33.652079,28.584008,21.959304,22.735315,24.663659,20.795414,161.920694,132.787764,72.314866,103.322829,100.131772,41.909093,32.730021,31.996628,41.075814,39.879802,35.865836,32.439185,28.245163,26.363742,26.00964,23.260069,13.805426,,,,,
1052,67.119305,42.849893,33.770035,26.854783,22.040637,23.119691,24.66921,20.914779,157.895016,129.939328,69.531877,99.265639,99.435779,40.834462,30.93204,30.386142,41.081282,39.922531,35.871329,32.069378,28.47681,26.557991,26.204007,23.416993,13.723554,,,,,
1053,66.097149,42.483404,30.810342,23.495981,20.188444,22.064251,24.372202,21.10998,157.102558,129.232058,68.326187,97.500706,99.515019,42.515509,32.177782,31.293916,40.527843,39.629925,35.652271,31.398984,28.218537,26.450313,25.90742,23.34687,13.647268,,,,,
1054,62.713539,40.914485,29.52609,22.619301,19.955186,22.9303,24.404474,21.218176,158.769296,131.553509,71.219681,98.12213,99.657253,43.551452,32.998283,30.009974,40.298735,39.661715,36.021006,31.656373,28.13762,26.784395,25.864103,23.379154,13.570977,,,,,
1055,60.508318,39.647293,29.413187,23.566142,20.941502,23.498378,24.593577,20.876849,158.503185,130.765006,69.641963,97.71651,99.36196,41.840099,29.916222,30.799773,39.814035,39.363566,36.095836,32.257053,28.024532,26.935305,25.713,23.303471,13.576567,,,,,
1056,60.550486,39.391701,30.434407,25.576302,21.060823,23.238869,24.636945,20.540993,163.378203,132.91155,73.352745,99.38175,100.881191,41.435965,30.222829,31.519359,40.04324,39.928004,36.512801,33.275436,28.406975,27.581967,26.020729,23.498225,13.570977,,,,,
1057,61.905166,40.318333,29.563722,25.306207,21.320633,22.854534,24.631394,20.649242,165.352697,129.901806,71.990091,99.819166,100.026426,40.722671,30.480686,29.370179,39.702151,39.698978,36.357702,33.644824,28.288384,27.501025,25.977416,23.568339,13.54401,,,,,
1058,63.075512,41.87712,29.106523,24.35531,21.959304,23.038379,24.512388,20.947139,165.766093,131.547995,73.488704,98.854394,101.165854,40.978031,32.054069,30.794253,39.51018,39.246264,36.052929,33.414397,28.207472,27.533192,26.00964,23.524947,13.576567,,,,,
1059,63.631874,42.887081,28.697849,23.717561,21.737533,23.687673,24.631394,20.763051,164.629089,133.319502,74.63118,100.520506,101.392932,40.5736,31.383201,30.198075,39.254509,38.692444,35.497049,33.157435,28.363759,27.274773,25.750778,23.530504,13.652857,,,,,
1060,64.077971,42.520604,26.894064,23.19306,20.833309,24.374417,24.599129,20.844487,164.177733,132.64848,73.572833,99.787677,100.327231,40.95171,31.80211,30.316441,39.036099,38.436824,34.978335,32.750364,28.444659,27.091731,25.642987,23.498225,13.691001,,,,,
1061,64.303693,41.707402,26.560016,23.198619,20.497525,24.379969,24.907174,20.736256,160.491714,130.738491,71.780747,96.547757,97.122479,39.76431,29.513141,28.401983,38.929617,38.479607,34.908925,32.605805,28.525553,26.946383,25.686312,23.730775,13.805426,,,,,
1062,64.408461,38.16015,26.026011,22.435399,18.93565,23.12525,25.015038,21.10998,160.524167,130.99577,72.72915,97.980037,97.117068,40.280871,30.523827,29.789732,38.401513,38.138351,34.641209,32.187499,28.444659,26.752205,25.605205,23.573895,13.843566,,,,,
1063,63.999133,37.332875,26.171484,21.444112,18.43619,22.9303,25.16069,21.597311,162.30684,132.567806,73.640811,101.406747,97.959865,40.051699,30.518306,29.294884,38.171974,38.058238,34.560778,32.482221,28.627526,26.746665,25.713,23.530504,14.110518,,,,,
1064,62.020809,36.927237,26.328022,20.387189,18.289769,22.140069,25.052841,21.792397,165.015512,134.866966,73.792918,103.925293,99.921086,40.504527,31.839683,31.143594,37.953353,37.391817,33.629194,32.412681,28.896757,26.488054,25.642987,23.422551,14.268628,,,,,
1065,60.067048,36.734823,26.020467,20.685286,18.43619,22.702988,24.744837,21.635218,163.677175,133.733067,72.393617,103.069484,97.480404,39.827954,31.044848,28.955988,37.686359,37.012874,32.873426,31.844123,28.702876,26.407028,25.486306,23.492669,14.606161,,,,,
1066,59.342221,35.511294,25.993798,20.696427,19.358969,23.168683,24.60468,21.38098,163.193453,132.992238,71.854118,100.014543,95.832319,39.540509,31.582158,28.025107,37.510497,36.724993,31.795627,30.352236,27.960202,26.418112,25.421825,23.390268,14.872977,,,,,
1067,59.605118,36.115508,26.376852,20.474256,20.730675,23.590768,24.874916,21.462372,160.991828,129.543156,70.171829,99.244991,96.390567,39.657889,32.076119,29.913668,37.291744,36.543657,31.199938,29.530246,27.777219,26.423654,25.351792,23.357985,14.682399,,,,,
1068,60.156798,38.171113,28.262404,21.915861,22.057329,24.082826,25.215131,21.500284,160.649455,129.318088,68.960877,98.949837,95.579779,39.993539,31.775563,30.177024,36.880526,36.13253,30.711209,29.605501,27.550955,26.083915,25.200618,23.320143,14.377423,,,,,
1069,60.954907,39.988335,30.472007,23.15519,21.856771,24.601386,25.35521,21.413327,161.855763,130.395161,69.133598,98.902115,95.900615,40.504527,31.388717,30.391663,36.94433,35.972006,30.549745,29.519195,27.313569,25.959557,25.038325,23.309028,14.197956,,,,,
1070,60.918144,40.47287,30.923096,22.473294,19.125551,24.260915,25.506363,21.527061,161.399158,129.682201,69.573958,97.390106,95.937468,39.982595,31.012765,29.7521,37.131256,36.19631,30.850575,29.933036,27.23812,26.223838,25.265113,23.611728,14.039839,,,,,
1071,59.6365,38.053606,27.766947,21.796551,18.371354,24.45563,25.625259,21.64635,161.480842,130.062917,70.056366,95.737143,95.279607,38.831515,30.077821,30.585216,36.837647,35.977499,30.968881,29.750471,26.904074,25.927342,25.119474,23.503782,14.039839,,,,,
1072,57.09706,34.799879,26.975053,20.620518,18.219343,25.022922,25.322966,21.684255,150.845721,123.022421,64.402633,88.158957,87.627018,33.555754,22.372467,24.740657,36.949817,36.127038,31.570215,29.562349,26.828596,26.078372,25.157273,23.465945,13.95798,,,,,
1073,55.297185,33.456145,27.16919,20.588132,19.136706,24.915036,25.215131,21.348632,149.373292,121.682987,63.415959,87.980651,86.162877,33.71128,23.968902,24.821824,37.142228,36.244671,32.589701,29.755995,27.098283,26.31042,25.314001,23.585008,13.925431,,,,,
1074,53.416332,32.217845,26.263613,22.105412,20.616891,24.915036,25.177335,21.007343,152.406028,122.355316,65.3998,88.678761,87.963136,35.622216,26.917262,27.163322,37.179609,36.169911,33.040043,30.056919,27.060551,26.38591,25.502946,23.62284,13.854743,,,,,
1075,52.862748,33.343632,27.056035,24.717933,21.830011,25.179697,25.026136,21.045269,152.709502,123.551218,65.840503,89.450525,88.55117,36.221027,28.727611,27.992945,36.917916,36.543657,33.490194,30.207349,27.098283,26.499137,25.654078,23.774157,13.271369,,,,,
1076,53.632297,35.024587,29.01016,26.979083,23.036285,25.211953,25.133989,21.0397,151.262751,123.919618,65.174039,89.44513,87.443295,36.252952,29.211855,28.439663,37.061976,36.837073,33.559697,30.465029,27.319106,26.644546,25.912964,23.957721,12.889791,,,,,
1077,54.812528,36.297051,30.815861,28.223724,23.490386,25.249755,25.09619,21.229312,148.572264,121.341439,63.520811,86.359109,84.615058,35.092487,27.666414,28.891721,37.024591,36.874431,33.447184,30.239431,27.356828,26.60681,25.988504,23.957721,12.481138,,,,,
1078,55.481476,37.274594,31.873275,28.304642,24.176743,25.293104,25.177335,21.348632,146.722792,121.458936,63.673191,87.099027,86.383271,35.77195,28.727611,28.708916,37.926963,37.850763,34.4274,31.18462,28.191911,27.404515,26.975579,24.379219,12.284674,,,,,
1079,55.36008,38.010779,31.937344,28.331269,24.052198,25.130796,24.977235,21.451239,145.501054,122.082854,63.809386,87.014785,87.254189,37.518815,29.733525,29.262761,37.243396,37.018361,33.104068,30.23391,27.539883,26.865392,26.473843,24.103438,12.328444,,,,,
1080,54.565248,35.522282,29.661081,26.763708,23.577164,24.201899,24.767037,21.922786,143.62744,122.659699,63.568344,89.382411,88.299286,38.095686,30.615622,29.467572,37.820374,37.333592,33.233135,30.664029,27.707338,27.18378,26.792433,24.498182,12.219508,,,,,
1081,54.443791,34.612586,31.492203,26.828119,23.52822,23.812344,24.793748,21.722158,150.352957,125.865148,67.377205,95.442442,90.494391,39.727013,31.694897,29.870516,38.444331,37.77063,33.297149,31.366937,28.035599,27.549801,27.045506,24.52488,12.263279,,,,,
1082,55.291773,33.563141,31.154086,27.394125,24.39803,24.190794,24.869367,21.38098,154.069998,129.087542,69.579343,97.9117,94.763856,41.031691,32.746548,29.569445,38.406993,37.658645,32.959492,31.442062,27.997901,27.398978,27.007774,24.638277,12.290268,,,,,
1083,55.002281,34.543159,31.910823,27.927661,26.367544,24.49901,24.950529,21.727723,151.912958,128.605561,68.190146,96.037288,93.922185,39.918959,33.502594,27.879853,38.711143,38.111999,33.265142,32.048376,28.681792,27.706136,27.352851,24.832795,12.213914,,,,,
1084,54.970827,35.709417,32.929632,29.365001,26.976658,24.618038,25.031685,21.884889,151.084317,125.052759,66.213107,92.140229,87.454079,36.189102,29.787744,26.45185,38.716622,38.042848,33.195621,31.941264,28.875676,27.598574,27.245221,24.951709,12.143151,,,,,
1085,55.518332,37.311963,33.824026,30.676536,27.310481,24.839407,25.29072,22.068799,147.555478,121.981767,63.673191,89.230002,85.024363,35.097983,27.143724,24.821824,38.935094,38.261249,33.565201,31.973294,29.246758,27.668438,27.352851,24.983945,12.131962,,,,,
1086,55.965957,38.5126,34.616316,30.193056,26.976658,24.996209,25.485216,21.998577,148.583386,122.547606,64.04602,89.676458,86.79275,35.290734,27.639762,25.73436,39.089846,38.415959,34.020632,31.978807,29.214629,27.673973,27.433826,25.253955,12.061196,,,,,
1087,56.487152,39.3017,35.220881,30.123327,27.321554,25.49318,25.641896,21.776755,154.238547,123.674355,65.080019,91.042191,88.010671,36.905271,29.002417,26.948026,39.169952,38.719836,34.700667,31.984319,29.107184,27.830291,27.929575,25.33505,12.137557,,,,,
1088,56.960567,39.669188,35.552216,30.268301,27.579889,26.205468,25.863013,21.884889,156.093556,123.743642,65.478644,91.588458,87.343849,37.535268,30.277023,27.621459,39.649453,39.310919,35.519026,32.466737,29.289938,28.2393,28.489394,25.556117,12.18133,,,,,
1089,57.028815,40.111112,35.20989,30.112283,27.612044,26.766301,26.159612,22.030906,155.214492,124.972432,66.244438,92.429151,87.85289,37.679257,30.459627,28.256781,39.382862,38.783468,34.802052,31.898208,28.94548,28.083043,28.106994,25.3995,12.175736,,,,,
1090,56.807841,40.334745,34.723169,29.886497,27.687422,27.256917,26.348409,22.182468,155.480307,126.095271,67.419302,93.901244,89.617247,37.492413,30.948595,28.746586,39.345555,38.82076,34.4274,31.823116,29.058469,28.196089,28.144687,25.550571,12.137557,,,,,
1091,57.586547,40.265677,34.129325,29.89202,27.881376,27.526536,26.391706,22.453212,154.878341,126.662461,67.571525,94.716657,90.578742,37.572638,31.254902,29.166386,39.425643,38.938105,34.320479,32.053888,29.139316,28.314654,28.225601,25.744925,12.143151,,,,,
1092,58.79575,40.222934,33.71158,29.961764,28.064229,27.935858,26.423918,22.523406,155.936049,128.005761,68.703978,95.779391,91.309011,37.791349,31.662833,29.650246,39.457473,38.85805,34.052616,31.935752,29.133789,28.384472,28.182378,25.928156,12.213914,,,,,
1093,59.24266,41.048099,33.642113,30.080178,28.069762,27.828265,26.391706,22.680461,156.815335,129.361105,69.369937,96.484872,91.829487,38.431801,31.630768,29.881563,39.500251,38.639766,34.095602,32.204033,29.026335,28.35233,28.187911,25.707166,12.377805,,,,,
1094,59.358425,41.9099,33.647616,30.0857,27.962268,27.796088,26.435001,22.761761,157.124874,129.404122,69.558802,96.527133,91.614127,39.33309,31.448366,29.924714,39.87869,38.570647,34.438399,32.247077,29.220156,28.508547,28.231133,25.788227,12.524902,,,,,
