Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC5_LR_0-03mBC,TC5_LR_0-30mBC,TC5_LR_0-61mBC,TC5_LR_0-91mBC,TC5_LR_1-22mBC,TC5_LR_1-52mBC,TC5_LR_1-83mBC,TC5_LR_2-13mBC,TC_DataRoom,TC_Bed1DoorIN,TC_Bed1DoorOUT,TC_DoorknobIN,TC_DoorknobOUT,O2_CB_1-0mAF,CO2_CB_1-0mAF,CO_CB_1-0mAF,DP_FRW_1-2mBC,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,
1129,18.899076,18.54395,16.802322,15.495846,15.011165,13.102948,12.535369,11.43095,59.691251,44.998155,33.649418,28.470366,24.755214,21.332313,19.279795,16.536543,20.685622,17.643908,17.304729,16.611337,16.078869,10.114905,9.976886,14.621052,63.730361,54.506761,35.116235,27.584128,24.80877,21.026029,20.328573,18.249901,33.908143,34.35374,2.222419,20.47836,13.122923,9.153114,8.954167,10.41802,10.001464,24.500362,70.246502,35.206873,-20.501815,20.15148447,0.60561,0.182737771,,-2.611032909,-0.037613322,,
1130,18.942919,18.511785,16.884291,15.425495,14.902676,13.070647,12.541236,11.398627,59.696905,45.040984,34.104918,28.626887,24.987743,21.186393,19.209645,16.352062,20.691454,17.573687,17.310577,16.579116,16.122819,10.197253,9.982761,14.665036,63.772749,54.364988,34.897281,27.363712,24.701142,20.956002,20.22052,18.407761,34.00035,34.033738,2.201745,20.533755,12.682617,8.558812,8.704126,9.862334,10.248365,24.101576,69.859876,35.186652,-20.403535,20.16107957,0.6023142,0.181398727,,-2.747673869,-0.052740362,,
1131,19.01892,18.435767,16.77011,15.425495,14.82644,13.070647,12.50306,11.551397,59.733686,45.263706,34.404637,28.739921,24.836603,21.300206,19.01965,15.704733,20.653518,17.497614,17.310577,16.541043,16.084723,10.159017,10.135729,14.70316,63.33181,53.811972,34.447722,26.911144,24.436406,20.728403,19.954743,18.407761,35.00044,35.108518,2.994016,21.394441,13.052472,8.738318,8.692399,9.888836,10.427729,24.392672,69.555164,35.100291,-20.375836,20.15468982,0.5995674,0.179206621,,-3.233530509,-0.447635722,,
1132,18.916596,18.447451,16.819871,15.437206,14.64755,13.120542,12.476617,11.486754,59.708212,45.609121,34.86557,29.052859,24.848222,21.539453,19.107329,15.640265,20.551365,17.547344,17.322272,16.590817,16.058331,10.170765,10.109236,14.714877,63.159359,53.417657,34.084465,26.658657,24.258896,20.62625,19.776537,18.381443,35.567755,36.386418,3.842175,22.234026,13.477932,10.005923,9.462839,10.773618,10.242506,24.057935,69.267309,34.993698,-20.289823,20.15468982,0.5970942,0.180302275,,-3.081762509,-0.645083402,,
1133,18.866913,18.473776,16.884291,15.38739,14.597708,13.070647,12.541236,11.360432,59.660123,45.634824,34.966386,29.229594,24.723234,21.641579,19.209645,15.514284,20.425874,17.497614,17.348638,16.617188,16.084723,10.12078,10.097488,14.741283,62.707037,53.07434,33.66054,26.231932,24.058101,20.576646,19.574958,18.407761,36.321801,37.47605,4.345737,23.262255,14.132043,10.967148,10.118384,11.46705,10.095487,23.723097,69.19956,34.961991,-20.363587,20.15789517,0.5948982,0.181520023,,-3.218403469,-0.538796042,,
1134,18.752895,18.435767,16.77011,15.577904,14.521456,13.070647,12.617584,11.245844,59.476205,45.597717,34.816615,28.928284,24.723234,21.565727,19.399609,15.780905,20.767323,17.535651,17.310577,16.655258,16.084723,10.197253,9.982761,14.741283,62.449739,52.779196,33.135429,26.118688,23.906742,20.538704,19.498987,18.141721,36.819386,37.562214,4.510606,23.463093,13.495475,10.176389,9.86261,10.944004,9.954317,23.772551,68.990686,35.048361,-20.351341,20.15468982,0.5921496,0.180667759,,-3.279110669,-0.781724362,,
1135,18.916596,18.40944,16.89599,15.742004,14.533174,12.967874,12.66749,11.295782,59.340369,45.534904,34.715785,28.751498,24.848222,21.653232,19.487261,15.602176,20.475482,17.585379,17.322272,16.514671,16.096428,10.170765,10.070995,14.714877,61.983136,52.310824,32.846781,25.677204,23.691297,20.32269,19.206731,18.077387,36.914349,37.134053,4.569562,23.483531,13.43979,9.700112,9.462839,10.582581,9.822064,22.732637,68.64362,34.993698,-20.369711,20.18665952,0.5894028,0.180424369,,-2.929894989,-0.933691402,,
1136,18.98676,18.365586,16.966256,15.81234,14.451059,13.038345,12.699796,11.328108,59.150771,45.232293,34.522768,28.74571,24.804625,21.837013,19.557397,15.748673,20.545533,17.617567,17.316425,16.546894,16.01438,10.164891,10.065121,14.709019,62.30835,52.526576,33.103676,26.011236,23.647631,20.468648,19.124898,18.299594,36.776271,37.10814,4.925829,23.722164,13.794725,10.055865,9.665664,10.594296,9.719104,23.160937,68.764935,34.967731,-20.357464,20.18665952,0.5847336,0.180302275,,-2.489518989,-1.677802442,,
1137,19.062759,18.365586,17.08042,15.964706,14.489188,13.076512,12.661624,11.251715,59.150771,45.046689,34.372935,28.896402,24.917985,21.912847,19.709327,15.786759,20.317869,17.541497,17.316425,16.623038,15.93818,10.203127,10.065121,14.785263,61.683355,52.083691,33.066157,25.369232,23.496216,20.165046,18.896885,18.185574,37.480669,37.700172,5.187914,24.245921,13.865144,9.782429,9.736241,10.74127,9.598558,23.344487,68.796,34.887094,-20.363587,20.19304927,0.5811624,0.178232263,,-2.216137549,-1.693029002,,
1138,18.948759,18.327573,17.270671,15.81234,14.565441,13.076512,12.623451,11.251715,59.113981,45.120934,34.260547,29.047073,24.993552,21.988676,19.747307,15.824843,20.317869,17.579533,17.316425,16.661109,16.01438,10.164891,10.065121,14.747141,61.38919,51.714527,33.066157,25.180334,23.382641,20.051176,18.782863,18.109555,38.03525,38.030545,5.564813,24.315754,13.821165,9.394257,9.653943,10.315098,9.630927,23.641584,68.863753,34.918803,-20.44961,20.18984392,0.5789646,0.177135811,,-2.276944269,-1.556288522,,
1139,18.846428,18.339258,17.358457,15.785953,14.577159,13.050074,12.749698,11.148862,59.051707,45.09522,34.346989,29.171633,25.118509,21.924496,19.834933,15.684208,20.291586,17.629258,17.290056,16.596667,16.026085,10.176638,10.076869,14.796978,61.290169,51.725881,33.265266,25.229731,23.469992,19.911001,18.794543,18.159251,37.891586,38.297609,5.915147,24.62402,14.322656,10.355767,10.003749,10.817681,9.675016,23.533808,68.942752,34.887094,-20.403535,20.18984392,0.5762178,0.175796767,,-2.504745549,-1.632321802,,
1140,18.866913,18.359744,17.340917,15.882672,14.559582,12.917974,12.693929,11.207646,58.997951,45.078107,34.104918,29.116613,25.101084,22.058675,20.045266,16.085551,20.084326,17.611721,17.234451,16.579116,15.970427,10.12078,10.059246,14.741283,61.640937,52.188748,33.398017,25.778885,23.641814,19.931459,18.815031,18.065699,37.742179,38.185614,5.876875,24.661822,14.894348,10.50863,10.041961,11.276082,9.675016,23.874504,68.796,34.887094,-20.483439,20.18665952,0.5726466,0.174700315,,-2.580579789,-1.601868682,,
1141,18.688559,18.40944,17.466741,15.856287,14.609425,12.891534,12.743832,11.18119,59.009261,45.237996,33.854115,28.939859,25.112701,22.146142,19.943021,16.135333,20.209854,17.585379,17.246147,16.628888,15.944033,10.209001,10.070995,14.714877,61.505155,52.200099,33.559562,25.639438,23.80484,19.943129,18.902725,17.925331,37.518031,37.214517,5.608957,24.132466,14.208291,9.744201,9.430477,10.550229,9.751472,24.063734,68.502484,34.812192,-20.363587,20.18665952,0.568251,0.174579019,,-2.960248589,-1.996764042,,
1142,18.846428,18.377271,17.358457,16.014501,14.653408,12.859228,12.826037,11.110662,59.088499,45.503497,33.897354,28.644254,25.04295,22.151965,20.062768,16.293476,20.215686,17.591224,17.290056,16.710877,15.987986,10.214874,10.15335,14.720734,61.804955,52.427215,33.715322,26.060595,24.113378,20.100801,19.060576,17.855141,37.101245,37.171421,5.641363,24.051024,14.431167,9.967699,9.539283,10.773618,9.745611,24.057935,68.386787,34.806451,-20.289823,20.18984392,0.5660532,0.173361271,,-2.732447309,-2.346079242,,
1143,18.948759,18.403598,17.384809,16.155141,14.603567,12.847498,12.890642,11.175319,59.003606,45.492092,33.848355,28.632677,25.031334,22.254037,19.899213,16.015249,20.241971,17.541497,17.240299,16.661109,16.01438,10.203127,10.026879,14.785263,62.198067,52.85866,33.853778,26.426447,24.480042,20.354806,19.238888,17.767412,36.658373,37.32661,5.800328,24.056823,14.970556,11.005353,10.156595,11.61981,10.3248,24.139417,68.502484,34.737284,-20.123956,20.21862922,0.5633064,0.173604661,,-2.626159949,-1.677802442,,
1144,19.02476,18.365586,17.346764,16.193224,14.603567,12.923839,12.814306,11.09892,58.966813,45.603419,33.735911,28.557315,25.031334,22.367744,19.785285,15.93909,20.09016,17.503461,17.316425,16.661109,16.052478,10.126654,9.950392,14.785263,63.26396,53.670142,34.49095,27.55802,24.89601,20.848039,19.618779,17.957503,34.605656,34.676385,4.351607,22.624424,13.718457,9.864743,9.818535,11.090951,10.445304,24.145216,68.544798,34.630654,-19.998055,20.22181362,0.5575374,0.174456925,,-2.702093709,-1.434874122,,
1145,19.030599,18.257387,17.428699,16.160993,14.609425,12.777018,12.85834,11.104791,58.898881,45.868845,33.741672,28.563104,25.188254,22.487262,19.715163,16.097257,20.058039,17.547344,17.28421,16.666959,15.982133,10.209001,9.956267,14.638628,62.755086,53.233236,34.421766,26.847295,24.826201,20.66419,19.548647,17.773257,35.173178,34.532302,4.280909,22.024122,13.190319,8.494042,8.868784,9.644706,10.718644,23.961798,68.770558,34.636396,-19.832267,20.22501897,0.5553396,0.173117881,,-2.535099149,-1.131039562,,
1146,19.112433,18.263229,17.510628,16.24301,14.615284,12.897399,12.940539,11.225259,58.941329,45.948742,33.859875,28.983314,25.345152,22.455186,19.569069,16.598008,20.025916,17.553189,17.290056,16.634738,16.064183,10.253109,9.923897,14.720734,63.128254,53.423328,34.839633,27.154843,25.021045,20.973491,19.82035,17.741081,34.18775,33.658911,4.001184,21.406067,13.48378,8.635307,8.66589,9.747663,10.515874,23.9502,68.942752,34.549992,-19.804592,20.21862922,0.5523192,0.171047071,,-1.866921869,-1.450001162,,
1147,19.074436,18.263229,17.510628,16.319172,14.729653,12.897399,12.787868,11.18706,58.904535,45.911644,33.897354,29.096309,25.458456,22.455186,19.531084,16.369616,19.874078,17.477116,17.328118,16.558595,15.987986,10.214874,9.847407,14.682611,63.458986,53.533971,35.176697,27.192556,25.247843,21.087272,19.896301,17.931175,34.23097,33.964528,4.083622,21.449791,13.489628,9.138324,8.786457,9.982859,10.330658,23.842454,69.241869,34.593195,-19.678756,20.22181362,0.549297,0.169829323,,-2.276944269,-1.480354762,,
1148,19.112433,18.187196,17.510628,16.357251,14.691531,12.859228,12.826037,11.263456,58.830946,46.022935,33.897354,29.397572,25.496221,22.644658,19.531084,16.559945,19.722221,17.553189,17.328118,16.634738,15.987986,10.214874,9.923897,14.720734,64.304034,54.123943,35.813086,28.247969,25.587952,21.542285,20.162091,18.197259,33.936871,34.307526,4.204342,21.190197,13.609893,9.755921,9.136395,10.523734,10.107205,23.58327,69.540971,34.636396,-19.67264,20.21862922,0.5465502,0.171047071,,-2.185783949,-0.842531082,,
1149,19.056919,18.131647,17.455048,16.263536,14.864559,12.956143,12.732101,11.284041,58.666792,45.968738,33.655181,29.643756,25.592093,22.665086,19.399609,16.884924,19.666745,17.535651,17.272515,16.579116,15.970427,10.159017,9.906273,14.626911,63.919715,53.811972,35.795836,27.665317,25.608319,21.44898,20.14459,18.17973,34.461539,34.344992,4.319193,21.493513,13.686168,9.105947,9.021708,10.370887,10.068984,23.469687,69.614339,34.561476,-19.592842,20.21542387,0.5443524,0.169951417,,-2.276944269,-0.888111242,,
1150,18.802583,18.105315,17.466741,16.199076,14.876274,12.967874,12.66749,11.219388,59.046053,46.239789,34.004021,30.520763,25.679224,22.904046,19.867073,17.124924,19.678418,17.585379,17.322272,16.590817,15.86783,10.247236,9.803287,14.714877,66.905754,56.918015,38.535873,30.650618,27.8468,23.770964,21.977205,19.33114,141.078837,140.227384,50.289636,71.415309,20.647463,13.498607,13.375192,13.120211,9.99254,22.939476,73.50194,36.283317,-18.038797,20.22181362,0.543528,0.169829323,,-2.155430349,-0.569149642,,
1151,18.808423,18.111158,17.510628,16.12876,14.577159,12.973738,12.673355,11.263456,59.897763,47.09826,34.684091,31.654305,26.024798,23.326492,20.670116,16.559945,19.722221,17.667291,17.404239,16.596667,15.949886,10.291343,9.923897,14.644486,72.5622,62.842496,43.756132,36.279787,31.691417,28.23213,25.464962,21.309936,357.656293,356.184183,139.778174,167.33668,35.155755,22.055175,21.740709,17.995862,10.030762,23.431823,82.560576,40.464397,-14.34786,20.22181362,0.5413302,0.168977059,,-1.790988109,0.569956278,,
1152,18.726569,18.181353,17.618899,15.894379,14.495047,13.04421,12.629317,11.333978,60.002444,47.277879,34.86557,31.648533,25.830246,23.169191,20.398608,16.249553,19.716385,17.585379,17.398392,16.705028,15.944033,10.247236,9.841533,14.562376,73.51024,63.938259,44.827749,37.171065,32.361642,28.791372,26.365668,21.910504,428.294837,427.655459,169.763915,183.939627,41.357212,24.256831,23.866721,18.875897,9.960175,23.589071,88.881545,44.004693,-11.537562,20.22181362,0.5391324,0.167272531,,-1.836568269,0.083900598,,
1153,18.592046,18.160862,17.598396,15.797658,14.550748,13.023634,12.685085,11.313391,59.394116,47.035517,34.658151,30.914148,25.167899,22.807851,19.732668,16.190961,19.809821,17.526843,17.377871,16.684506,15.99969,10.303088,9.8974,14.618076,69.345031,59.804322,40.790703,32.883337,29.371246,25.300743,23.812688,20.639023,303.600203,304.91478,116.951613,108.275245,32.945175,17.346582,17.792868,14.569411,9.99254,23.431823,87.002306,43.478761,-12.17453,20.22181362,0.536661,0.167393827,,-1.654347149,-0.584376202,,
1154,18.472163,18.040958,17.478433,15.753711,14.544891,12.979602,12.641048,11.269326,58.873395,46.807401,34.540037,30.231381,25.086537,22.271505,19.270991,16.147036,19.690088,17.444923,17.333965,16.640588,15.993838,10.297216,9.815035,14.535965,67.541085,57.518231,38.323336,31.451237,27.745268,23.820428,22.329956,19.380786,199.571225,200.341789,79.581935,79.156471,25.838409,13.618897,14.029305,12.515474,9.921952,23.664786,81.50223,40.768164,-14.341794,20.21862922,0.5363856,0.166541563,,-1.259551309,-0.447635722,,
1155,18.472163,18.15502,17.364303,15.63942,14.506764,12.941433,12.717392,11.383913,58.873395,46.881546,34.427666,29.967989,25.313188,22.157788,19.422958,15.994728,19.690088,17.559034,17.295903,16.678657,16.070035,10.33545,9.776789,14.574092,66.035868,55.972005,37.651044,29.684417,27.104043,23.214927,21.913038,18.773089,177.315195,177.937053,70.458929,74.139561,23.916806,12.556297,13.04358,11.834153,9.889586,23.8977,79.783835,39.767627,-14.890044,20.22181362,0.5339124,0.163862677,,-1.168390989,-0.402055562,,
1156,18.498496,18.105315,17.276518,15.551513,14.5713,12.967874,12.820172,11.410368,59.119636,47.092565,34.341231,30.069318,25.565943,22.525158,19.867073,16.021102,19.640449,17.661446,17.28421,16.590817,16.058331,10.28547,9.726792,14.638628,67.052598,57.212486,38.535873,30.763379,27.620551,24.073604,22.545659,19.255191,227.79175,228.930623,89.968307,87.1546,27.498501,14.457881,14.905928,13.31682,10.036621,24.118971,83.33678,41.996845,-12.484167,20.21862922,0.5311656,0.164228161,,-1.350612109,-0.386928522,,
1157,18.548193,18.15502,17.05991,15.448915,14.621141,12.979602,12.755562,11.4603,59.130944,47.029822,34.352746,29.779811,25.690833,22.802032,20.182502,16.10896,19.57618,17.597069,17.295903,16.640588,16.031937,10.33545,9.776789,14.574092,66.660046,56.966146,38.285997,30.549401,27.443563,24.198697,22.557301,19.418757,227.558709,228.05414,90.58748,93.103055,27.530421,14.413912,14.97629,13.501711,9.916093,24.113173,82.41381,41.13492,-13.359118,20.21862922,0.5317164,0.166419469,,-1.381065229,-0.204607882,,
1158,18.548193,18.117,17.021856,15.487018,14.659265,13.055937,12.946403,11.4603,59.645953,46.918616,34.914521,30.269003,26.143832,23.142953,20.675946,16.337397,19.538208,17.635103,17.295903,16.678657,16.070035,10.297216,9.776789,14.650344,68.972439,59.320706,40.524148,32.53993,28.913565,26.125829,24.109588,20.481456,328.309828,328.845579,126.591716,122.381504,34.038047,16.743549,17.836718,15.108815,9.577908,23.664786,87.779301,43.818919,-11.261723,20.22820337,0.5281452,0.164106067,,-1.396192269,0.114353718,,
1159,18.36395,18.122843,17.027703,15.37856,14.741367,13.138132,12.990432,11.427976,59.173387,46.10852,34.583247,29.860867,25.809903,23.073019,20.340185,16.457451,19.430121,17.640947,17.263686,16.684506,16.113983,10.303088,9.744415,14.57995,66.555543,56.86137,38.366409,30.3672,27.147568,24.317963,22.714659,19.614429,244.589677,244.891077,97.475491,93.476632,29.569977,14.076582,14.94403,13.049749,9.386749,23.551211,84.804875,42.331718,-12.523638,20.25057797,0.5289678,0.160452823,,-1.213971149,-0.599503242,,
1160,18.287908,18.160862,17.027703,15.340454,14.703245,13.099967,12.990432,11.466169,58.805459,45.477789,34.47088,29.635028,25.4323,22.997263,19.998495,16.457451,19.430121,17.602914,17.187558,16.646436,16.113983,10.341322,9.782662,14.618076,64.572464,54.798755,36.684977,28.560899,25.901787,22.766405,21.425947,19.196751,177.124304,177.249929,72.512168,71.82987,24.899824,11.563557,12.471242,10.917513,9.316141,23.8977,81.287742,40.624855,-13.900512,20.25378332,0.5281452,0.160330729,,-1.973209229,-0.538796042,,
1161,18.428305,18.187196,16.901838,15.290637,14.805894,13.202734,12.940539,11.530815,59.16208,45.540606,34.946209,30.075099,25.458456,23.061384,20.214634,16.521882,19.608315,17.553189,17.251994,16.634738,16.064183,10.253109,9.770914,14.568234,67.094948,57.365365,39.28798,31.295211,27.814888,24.91124,22.968163,20.172092,264.778768,264.104839,104.89641,113.959499,30.322235,15.829732,16.238893,14.003368,9.386749,24.270324,83.22669,41.28958,-13.076474,20.25057797,0.5284188,0.162888319,,-0.788821709,-0.629856842,,
1162,18.510178,18.15502,16.869628,15.372706,14.773631,13.208597,12.908236,11.536684,59.314889,45.583416,35.101714,29.855086,25.350958,23.029324,19.992661,16.679979,19.993792,17.597069,17.219776,16.640588,16.108132,10.33545,9.815035,14.574092,67.467671,57.923,39.890452,32.127109,28.197665,24.992637,23.23906,20.405581,292.082739,292.002095,115.548564,115.043599,32.656585,15.987915,16.358922,14.009212,9.392609,24.351789,86.205635,42.783769,-11.846905,20.25378332,0.525672,0.163983973,,-1.684700749,-0.675437002,,
1163,18.597886,18.128684,16.805203,15.384414,14.747223,13.258485,12.996295,11.548421,58.73752,45.335038,34.738804,28.963004,24.909242,22.700008,19.39664,17.072217,19.891579,17.494651,17.269532,16.614214,16.157929,10.232492,9.788536,14.54768,63.402426,54.214678,36.578535,28.491358,25.869816,22.241931,21.014527,18.860745,179.021663,179.452446,73.160822,70.16857,25.039394,11.704616,12.116041,11.096807,9.380889,23.54541,81.826785,40.799707,-13.556751,20.25378332,0.5253966,0.162766225,,-1.821341709,-0.128674122,,
1164,18.814262,18.117,16.717383,15.448915,14.73551,13.284922,12.946403,11.4603,58.542218,45.397863,34.80219,28.574681,24.897626,22.461008,19.157004,17.326838,19.690088,17.444923,17.143645,16.564444,16.108132,10.297216,9.776789,14.497837,62.288531,53.244579,35.706559,27.575403,25.25365,21.699741,20.395695,18.393127,134.726009,134.367315,56.100249,62.772213,22.10551,10.881809,11.026321,10.579514,9.398468,23.789948,77.735722,38.878159,-15.042432,20.24739357,0.5259474,0.161548477,,-1.882148429,-0.189480842,,
1165,19.162104,18.160862,16.685167,15.530974,14.665122,13.252623,12.9141,11.427976,58.400667,45.66333,34.807944,28.429732,24.827861,22.54262,19.010842,18.131295,19.582015,17.450768,17.073356,16.532221,16.075886,10.264854,9.782662,14.465566,62.110369,53.360904,35.525156,27.694286,24.919244,21.516026,20.211721,18.398968,121.603529,121.025521,50.380572,59.316812,20.930417,10.499701,10.567946,10.197384,9.436701,23.827799,76.048928,38.206306,-15.597328,20.25698867,0.5253966,0.161670571,,-1.897275469,-0.295768202,,
1166,19.270247,18.117,16.603187,15.448915,14.583016,13.24676,12.870069,11.4603,58.395012,45.880245,34.80219,28.46163,25.124316,22.42311,19.119006,18.011395,19.538208,17.444923,17.143645,16.526371,16.146227,10.297216,9.815035,14.421577,61.222269,52.838784,34.77047,26.745714,24.535296,21.131025,19.940108,18.31712,113.697452,113.011839,46.413975,56.771508,19.862202,10.111662,10.294654,9.847548,9.469074,23.859851,74.796589,37.640396,-15.841359,20.25378332,0.525123,0.162522835,,-1.927629069,-0.280541642,,
1167,19.270247,18.117,16.56512,15.448915,14.544891,13.24676,12.793732,11.498492,58.358209,45.843145,34.689846,28.536999,25.048758,22.309408,19.270991,17.707193,19.614151,17.406884,17.105578,16.450222,16.108132,10.258982,9.891526,14.383446,61.148718,52.838784,34.583155,26.557058,24.497475,20.97932,19.788207,18.31712,111.54799,111.086254,45.566739,56.077274,19.981894,10.499701,10.606148,10.273815,9.589626,24.017037,73.995499,37.384603,-15.954288,20.25378332,0.525672,0.161670571,,-1.851794829,0.007966838,,
